,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
1994,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2702720,2019-09-04 20:06:22:893,0.4408,-0.0864,9.8923,0.0071,-0.0003,9.8066,-0.0023,0.0227,-0.0142,-18.69,-27.81,10.75,108.41,-84.27,-18.54
1995,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2702821,2019-09-04 20:06:22:994,0.5214,-0.2196,9.8121,0.0094,0.0225,9.8066,-0.0156,0.005,-0.1629,-18.81,-27.87,10.88,109.27,-84.25,-17.67
1996,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2702920,2019-09-04 20:06:23:093,0.4481,-0.0329,9.8509,0.0566,0.0713,9.8061,-0.0039,-0.0069,-0.0896,-18.0,-28.5,10.75,114.78,-84.3,-13.45
1997,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703020,2019-09-04 20:06:23:193,0.4693,0.02,9.8877,0.0025,0.0053,9.8066,-0.0057,0.0282,-0.0129,-18.31,-28.81,10.25,120.14,-84.42,-5.61
1998,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703120,2019-09-04 20:06:23:293,0.4486,-0.2031,9.8493,0.0008,0.0008,9.8066,-0.0023,0.0051,-0.0054,-17.94,-28.62,10.63,123.88,-84.44,-3.79
1999,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703220,2019-09-04 20:06:23:393,0.3769,-0.2588,10.0127,0.0001,-0.0004,9.8066,-0.0012,0.0091,-0.0055,-17.81,-28.62,10.56,123.91,-84.44,-3.77
2000,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703320,2019-09-04 20:06:23:493,0.4388,0.0491,9.8097,0.0006,0.0,9.8066,-0.0017,0.0066,0.0031,-18.12,-28.81,11.06,124.72,-84.46,-2.86
2001,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703421,2019-09-04 20:06:23:594,0.4925,-0.1445,9.8915,0.0014,-0.0011,9.8066,-0.0035,0.0117,-0.002,-17.69,-28.37,10.81,124.36,-84.47,-3.02
2002,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703520,2019-09-04 20:06:23:693,0.4138,-0.0844,9.7862,0.0011,-0.0005,9.8066,0.001,0.0029,0.0002,-17.75,-28.81,10.5,124.57,-84.48,-3.0
2003,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703621,2019-09-04 20:06:23:794,0.4851,-0.02,9.8166,0.0016,-0.0007,9.8066,-0.0023,-0.0001,-0.0019,-18.19,-28.37,10.63,124.35,-84.5,-3.0
2004,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703721,2019-09-04 20:06:23:894,0.4744,-0.0275,9.8628,0.0021,-0.0006,9.8066,-0.0013,-0.0005,-0.0036,-18.19,-28.5,10.69,124.39,-84.53,-2.93
2005,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703820,2019-09-04 20:06:23:993,0.3916,-0.1247,9.8184,0.002,-0.0009,9.8065,0.0019,-0.0032,-0.0006,-18.06,-28.62,10.13,122.54,-84.54,-2.9
2006,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2703920,2019-09-04 20:06:24:093,0.437,-0.0715,9.7924,0.0006,-0.0003,9.8066,-0.0011,0.0054,0.0004,-18.5,-28.44,10.38,122.37,-84.57,-2.83
2007,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704020,2019-09-04 20:06:24:193,0.4412,0.0616,9.8389,0.001,-0.0024,9.8066,0.0054,-0.0042,0.0046,-18.0,-28.75,10.63,124.58,-84.58,-2.88
2008,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704121,2019-09-04 20:06:24:294,0.0267,-0.8004,9.5859,-0.031,-0.0458,9.8064,0.0168,-0.0533,0.0468,-18.0,-28.69,10.5,124.19,-84.62,-3.26
2009,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704220,2019-09-04 20:06:24:393,0.4271,0.0328,9.8467,-0.0183,-0.0248,9.8066,-0.0011,0.0043,0.0039,-17.94,-28.37,10.75,117.91,-84.61,-9.77
2010,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704321,2019-09-04 20:06:24:494,0.3683,0.0201,9.8136,-0.0207,-0.0335,9.8066,0.0136,0.0042,0.0579999999999999,-18.56,-28.0,10.31,108.1,-84.52,-16.41
2011,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704420,2019-09-04 20:06:24:593,0.6458,-0.004,9.9179,-0.0062,-0.0208,9.8066,0.0088,0.008,0.0426,-18.69,-28.19,10.88,108.92,-84.52,-17.71
2012,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704520,2019-09-04 20:06:24:693,0.8590000000000001,0.2292,9.7372,0.0039,-0.001,9.8066,0.0151,-0.0197,0.0168,-18.62,-28.25,10.75,105.52,-84.44,-21.35
2013,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704620,2019-09-04 20:06:24:793,0.3741,0.1361,9.8763,-0.0044,-0.0021,9.8066,0.0254,-0.0775,0.0534,-18.69,-27.0,11.25,103.41,-84.4,-23.33
2014,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704720,2019-09-04 20:06:24:893,0.1962,-0.0908,9.8591,-0.0445,-0.068,9.8062,0.0245,0.0984,0.1034,-19.12,-27.94,11.0,97.67,-84.19,-29.75
2015,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704820,2019-09-04 20:06:24:993,0.526,-0.1476,9.9141,-0.0019,-0.0023,9.8066,0.0031,0.0216,0.0183,-18.37,-27.06,11.0,97.49,-84.13,-31.39
2016,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2704920,2019-09-04 20:06:25:093,0.4301,0.1029,9.8479,-0.0068,-0.0167,9.8066,-0.0022,0.0146,0.0008,-19.19,-27.37,10.5,94.27,-84.08,-33.08
2017,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705021,2019-09-04 20:06:25:194,0.4411,-0.032,9.9135,-0.0004,-0.0001,9.8066,-0.0021,0.0009,-0.0038,-19.06,-27.06,11.13,94.36,-84.06,-33.01
2018,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705121,2019-09-04 20:06:25:294,0.5167,-0.0994,9.9174,-0.0013,0.0012,9.8066,-0.0093,0.0102,-0.0095,-19.62,-27.56,10.56,93.15,-84.06,-32.96
2019,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705221,2019-09-04 20:06:25:394,-0.3698,1.9293,9.0548,0.0054,0.0387,9.8065,-0.0106,-0.0654,-0.3604,-19.0,-27.87,10.44,95.2,-84.06,-30.29
2020,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705320,2019-09-04 20:06:25:493,0.4084,-0.2468,9.7144,0.0254,0.0353,9.8065,-0.0047,0.0258,-0.0064,-18.81,-28.5,10.88,110.05,-84.41,-16.66
2021,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705421,2019-09-04 20:06:25:594,0.4114,-0.3633,10.0765,0.0235,0.0186,9.8066,-0.0047,0.0162,-0.013,-18.37,-28.12,10.88,111.72,-84.41,-16.54
2022,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705520,2019-09-04 20:06:25:693,0.4058,-0.0527,9.8094,0.0002,0.0004,9.8065,0.0006,-0.0036,-0.0029,-18.0,-28.19,10.31,111.22,-84.5,-14.76
2023,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705620,2019-09-04 20:06:25:793,0.5253,0.2688,10.0342,0.0209,0.02,9.8066,-0.0012,0.0086,-0.0031,-18.5,-28.44,10.56,113.34,-84.5,-14.73
2024,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705720,2019-09-04 20:06:25:893,0.4436,0.0548,9.886,0.0007,-0.0008,9.8066,-0.0005,0.0058,-0.0034,-18.25,-28.5,10.63,114.84,-84.57,-13.06
2025,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705821,2019-09-04 20:06:25:994,0.4143,-0.1004,9.841,0.0008,-0.001,9.8066,-0.0016,0.0005,0.0003,-18.31,-28.06,10.56,114.74,-84.58,-13.15
2026,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2705920,2019-09-04 20:06:26:093,0.4225,0.0949,9.819,0.0,-0.0011,9.8066,0.0041,-0.002,0.0002,-18.12,-28.69,10.81,114.84,-84.59,-13.27
2027,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2706020,2019-09-04 20:06:26:193,0.4717,-0.0414,9.9181,0.0008,-0.0016,9.8066,0.002,0.0009,0.0025,-18.12,-27.94,10.5,114.47,-84.62,-13.39
2028,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2706120,2019-09-04 20:06:26:293,0.3961,-0.0303,9.8209,0.0036,-0.0014,9.8066,0.0002,0.0073,0.0003,-18.75,-28.62,10.38,110.92,-84.65,-13.53
2029,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2706220,2019-09-04 20:06:26:393,0.4695,0.0157,9.8963,0.0009,-0.0011,9.8066,0.0036,-0.0109,-0.0005,-18.31,-28.5,10.81,114.25,-84.67,-13.57
2030,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2706321,2019-09-04 20:06:26:494,0.4345,-0.0892,9.8727,0.0018,-0.0009,9.8066,-0.0042,0.0064,-0.0013,-17.81,-28.69,11.25,114.45,-84.68,-13.57
2031,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2706420,2019-09-04 20:06:26:593,0.4539,-0.0233,9.8844,-0.0032,0.0024,9.8066,-0.0001,0.0006,-0.001,-17.94,-29.0,11.13,114.47,-84.7,-13.53
2032,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2706522,2019-09-04 20:06:26:695,0.4491,0.0191,9.8815,0.0024,-0.0005,9.8065,0.0031,-0.0003,-0.0025,-18.56,-28.81,10.81,113.0,-84.7,-13.44
2033,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2706620,2019-09-04 20:06:26:793,0.3843,-0.0759,9.797,0.0021,-0.0009,9.8066,0.0005,-0.0149,-0.001,-18.12,-28.75,10.5,114.55,-84.75,-13.39
2034,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2706721,2019-09-04 20:06:26:894,0.4043,0.1683,9.7956,0.0015,-0.0017,9.8066,0.0011,0.0014,-0.003,-18.0,-28.37,10.56,114.23,-84.77,-13.47
2035,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2706820,2019-09-04 20:06:26:993,0.4249,0.0934,9.8631,0.0011,-0.0004,9.8066,0.0008,-0.0083,-0.0003,-18.12,-28.44,10.0,112.16,-84.8,-13.38
2036,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2706920,2019-09-04 20:06:27:093,0.3964,-0.0835,9.8524,0.0013,-0.0013,9.8066,0.0004,0.0063,0.0004,-18.31,-28.37,10.56,114.31,-84.82,-13.32
2037,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2707021,2019-09-04 20:06:27:194,0.4104,0.161,9.833,0.0022,-0.0005,9.8066,-0.0022,0.0004,-0.0007,-18.62,-28.19,10.31,110.61,-84.85,-13.39
2038,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 20,2707120,2019-09-04 20:06:27:293,0.4272,0.0003,9.8255,0.0023,-0.0013,9.8066,-0.0019,0.0097,-0.0009,-18.12,-28.12,10.88,114.23,-84.88,-13.33
2039,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2707220,2019-09-04 20:06:27:393,0.4134,0.1356,9.8365,0.0017,-0.0001,9.8066,0.0001,-0.0045,-0.0027,-18.25,-28.12,10.56,114.29,-84.9,-13.24
2040,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2707321,2019-09-04 20:06:27:494,0.4545,-0.0185,9.933,0.001,-0.0007,9.8066,-0.0014,0.0113,-0.0029,-17.87,-28.56,10.5,114.51,-84.92,-13.22
2041,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2707421,2019-09-04 20:06:27:594,0.4268,-0.0747,9.7672,0.0012,-0.001,9.8066,-0.0004,-0.0194,0.0005,-18.56,-28.5,11.06,112.78,-84.93,-13.19
2042,52.373016,-1.255227,165.11,0.0,6,107.79,18 / 18,2707520,2019-09-04 20:06:27:693,0.3848,0.145,9.8069,0.0023,0.0002,9.8066,0.0008,-0.0084,0.0038,-18.06,-28.19,11.19,114.18,-84.94,-13.32
2043,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,8,2019-09-04 20:06:32:121,0.3197,-0.0138,9.746,-0.0005,-0.0005,9.8066,-0.0034,0.0046,0.0027,-18.5,-28.5,10.69,113.77,-85.49,-13.08
2044,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,108,2019-09-04 20:06:32:221,0.3339,0.1123,9.8603,0.0004,0.0,9.8066,0.0017,-0.0023,-0.0024,-18.06,-28.06,10.63,113.77,-85.49,-13.09
2045,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,207,2019-09-04 20:06:32:320,0.3558,0.0294,9.8643,0.0009,-0.0004,9.8066,0.0012,0.0023,0.0008,-18.5,-28.12,10.63,113.86,-85.5,-12.99
2046,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,307,2019-09-04 20:06:32:420,0.3165,-0.0904,9.7388,-0.0003,0.0005,9.8066,-0.003,0.0044,0.0018,-18.5,-28.75,10.5,114.05,-85.5,-12.98
2047,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,407,2019-09-04 20:06:32:520,0.3502,0.0246,9.8627,0.0011,0.0001,9.8066,0.0004,0.001,-0.0006,-18.31,-28.62,11.06,114.03,-85.51,-12.99
2048,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,508,2019-09-04 20:06:32:621,0.3366,-0.0424,9.8032,-0.0002,0.0006,9.8066,0.0013,-0.0005,-0.0012,-18.56,-28.44,10.19,110.27,-85.51,-12.94
2049,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,607,2019-09-04 20:06:32:720,0.3225,0.1739,9.8406,0.001,0.0001,9.8066,-0.0002,-0.0004,-0.0013,-17.69,-28.37,10.63,113.93,-85.53,-12.88
2050,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,708,2019-09-04 20:06:32:821,0.3562,-0.0832,9.8884,0.0006,-0.0008,9.8066,0.0008,-0.0001,0.0003,-18.06,-28.44,11.19,113.81,-85.53,-13.0
2051,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,807,2019-09-04 20:06:32:920,0.3564,0.0849,9.8464,0.0007,0.0001,9.8066,0.0002,-0.0024,-0.0024,-18.62,-28.56,10.69,112.47,-85.55,-12.99
2052,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,908,2019-09-04 20:06:33:021,0.2592,0.1629,9.8377,0.0003,0.0005,9.8066,-0.0021,0.001,-0.0012,-18.69,-28.19,10.81,112.39,-85.55,-12.88
2053,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,1008,2019-09-04 20:06:33:121,0.3364,-0.0272,9.9092,0.0009,0.0004,9.8066,-0.0007,0.0007,-0.0013,-18.56,-28.69,10.44,110.55,-85.56,-12.78
2054,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,1108,2019-09-04 20:06:33:221,0.3369,0.1377,9.8672,0.0001,0.0009,9.8066,0.0001,0.0001,-0.0014,-18.31,-28.75,11.75,116.32,-85.56,-12.66
2055,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,1207,2019-09-04 20:06:33:320,0.313,-0.0314,9.8685,0.0008,0.0006,9.8066,-0.0025,0.0042,-0.0031,-18.69,-28.25,10.63,112.62,-85.56,-12.62
2056,52.373016,-1.255227,165.11,0.0,6,107.79,20 / 20,1308,2019-09-04 20:06:33:421,0.2369,-0.0377,9.7938,0.0013,-0.0001,9.8066,-0.0006,-0.0003,-0.0007,-18.25,-28.44,11.25,114.25,-85.58,-12.49
2057,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,1408,2019-09-04 20:06:33:521,0.3402,0.1349,9.766,-0.0001,-0.0002,9.8066,0.0014,-0.0012,-0.0005,-18.0,-28.19,10.88,114.2,-85.59,-12.52
2058,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,1507,2019-09-04 20:06:33:620,0.3954,0.0679,9.9367,-0.0001,-0.0015,9.8066,0.0009,0.0069999999999999,0.0033,-18.37,-28.25,10.88,114.04,-85.59,-12.69
2059,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,1608,2019-09-04 20:06:33:721,0.4761,-0.1564,9.9015,0.0007,-0.0018,9.8066,0.004,0.0034,0.0012,-18.44,-28.56,10.81,114.06,-85.6,-12.85
2060,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,1708,2019-09-04 20:06:33:821,0.3924,0.0678,9.7912,0.0008,-0.0012,9.8066,0.0008,-0.0005,0.0038,-17.94,-28.37,10.44,111.46,-85.62,-13.1
2061,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,1807,2019-09-04 20:06:33:920,0.5101,-0.0588,9.7607,0.0021,-0.0016,9.8066,0.0041,0.0029,-0.0013,-18.0,-28.25,10.31,111.19,-85.65,-13.34
2062,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,1908,2019-09-04 20:06:34:021,0.6393,-0.2611,9.8768,0.002,-0.0021,9.8066,0.0036,0.0032,-0.0025,-18.37,-28.56,10.5,113.34,-85.69,-13.49
2063,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,2008,2019-09-04 20:06:34:121,0.6726,-0.1669999999999999,9.814,0.0027,0.0009,9.8066,-0.0009,0.0081,-0.0041,-18.31,-28.25,10.69,113.15,-85.71,-13.48
2064,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,2108,2019-09-04 20:06:34:221,0.6989,-0.1697,9.8646,0.0021,-0.0002,9.8066,0.004,-0.0008,0.0,-18.12,-28.25,10.5,113.37,-85.74,-13.2
2065,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,2208,2019-09-04 20:06:34:321,0.6194,-0.0669,9.8489,0.0004,-0.0008,9.8066,0.0029,0.008,0.0012,-18.12,-28.0,10.75,113.28,-85.76,-13.27
2066,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,2308,2019-09-04 20:06:34:421,0.545,-0.1475,9.8719,0.0003,-0.0012,9.8066,-0.0037,0.004,0.0,-18.06,-28.12,10.06,111.03,-85.77,-13.36
2067,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,2407,2019-09-04 20:06:34:520,0.6323,-0.0962,9.7587,-0.0005,-0.0005,9.8065,-0.001,0.0049,-0.0014,-17.75,-28.75,10.81,113.21,-85.78,-13.52
2068,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,2508,2019-09-04 20:06:34:621,0.5847,-0.0962,9.803,0.0007,-0.0007,9.8066,0.0016,0.0077,0.0036,-18.5,-28.62,10.81,113.06,-85.79,-13.66
2069,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,2608,2019-09-04 20:06:34:721,0.5985,-0.0694,9.8237,0.0009,0.0,9.8066,0.0012,0.0078,-0.0009,-18.25,-28.37,10.44,110.53,-85.81,-13.83
2070,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,2707,2019-09-04 20:06:34:820,0.6289,-0.2374,9.9035,0.0003,0.0007,9.8066,-0.0031,0.0199,0.0017,-18.5,-28.06,10.75,112.72,-85.82,-13.79
2071,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,2808,2019-09-04 20:06:34:921,0.7108,-0.2019,9.809,0.0009,-0.0012,9.8066,0.0015,0.0039,0.0012,-18.69,-28.0,10.75,111.24,-85.82,-13.76
2072,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,2908,2019-09-04 20:06:35:021,0.7256,-0.1446,9.841,0.0013,0.0017,9.8066,-0.005,0.0207,-0.0018,-18.87,-28.0,10.81,111.32,-85.83,-13.66
2073,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,3007,2019-09-04 20:06:35:120,0.7569,-0.2711,9.907,0.001,0.0003,9.8066,-0.0011,0.0108,-0.0041,-18.87,-28.19,10.38,109.41,-85.84,-13.43
2074,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,3107,2019-09-04 20:06:35:220,0.7132,-0.2125,9.8798,0.0039,0.0015,9.8066,0.0061,0.0053,-0.0023,-18.5,-28.25,10.5,113.3,-85.86,-13.13
2075,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,3208,2019-09-04 20:06:35:321,0.8979,-0.2565,9.7727,0.0026,-0.0011,9.8066,0.0035,0.0051,-0.0025,-19.12,-28.56,10.75,112.08,-85.9,-12.97
2076,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,3308,2019-09-04 20:06:35:421,0.7824,-0.2191,9.9172,0.0003,-0.0007,9.8066,0.0026,0.0144,0.0051,-19.19,-28.0,11.19,111.84,-85.93,-13.01
2077,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,3407,2019-09-04 20:06:35:520,0.8697,-0.258,9.7117,0.0003,-0.0006,9.8066,0.0021,0.0093,0.0052,-19.19,-28.0,11.19,111.69,-85.95,-13.15
2078,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,3508,2019-09-04 20:06:35:621,0.7218,-0.2789,9.8392,0.0,-0.0035,9.8066,0.0003,0.0094,0.0002,-19.06,-28.56,10.69,111.2,-85.96,-13.8
2079,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,3607,2019-09-04 20:06:35:720,0.7907,-0.4115,9.9798,-0.0006,-0.0014,9.8066,-0.0006,0.0219,0.0077,-19.0,-29.0,10.63,111.03,-85.97,-13.98
2080,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,3708,2019-09-04 20:06:35:821,0.606,-0.0526,9.7879,0.001,0.0011,9.8066,-0.0043,0.019,-0.0045,-18.62,-28.62,10.25,108.75,-85.97,-14.13
2081,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,3807,2019-09-04 20:06:35:920,0.8262,-0.2315,9.9614,-0.0024,0.0012,9.8066,-0.0087,0.0133,0.0002,-18.94,-28.25,9.94,109.03,-85.96,-13.67
2082,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,3908,2019-09-04 20:06:36:021,0.7834,0.1,9.6345,-0.0017,0.0014,9.8066,-0.0117,0.0187,0.0052,-18.56,-28.87,10.13,109.43,-85.94,-13.47
2083,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,4008,2019-09-04 20:06:36:121,0.909,-0.2976,9.7138,-0.0031,0.0001,9.8065,-0.0102,0.0162,0.0118,-18.75,-28.62,10.38,109.24,-85.89,-13.73
2084,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,4107,2019-09-04 20:06:36:220,0.7382,-0.2083,9.7049,-0.0065,-0.0027,9.8066,-0.0158,0.0139,0.0164,-18.69,-28.44,10.38,108.49,-85.83,-14.4
2085,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,4207,2019-09-04 20:06:36:320,0.6991,-0.102,9.7484,-0.0103,-0.0033,9.8066,-0.0209,0.022,0.0262,-18.62,-28.75,9.75,107.74,-85.7,-15.52
2086,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 20,4308,2019-09-04 20:06:36:421,0.6129,0.0493,10.146,-0.0092,-0.0016,9.8066,-0.0138,0.0266,0.0213,-18.62,-28.62,10.0,107.05,-85.6,-16.36
2087,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,4407,2019-09-04 20:06:36:520,0.5077,-0.1002,10.0955,-0.0046,-0.0043,9.8066,-0.0023,0.0291,0.016,-18.62,-28.31,9.69,106.25,-85.53,-17.07
2088,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,4507,2019-09-04 20:06:36:620,0.3509,0.0675,9.8535,-0.001,-0.0031,9.8066,-0.0043,0.0435,0.0112,-18.56,-28.69,10.06,105.5,-85.5,-18.09
2089,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,4607,2019-09-04 20:06:36:720,0.4562,0.2832,9.7549,-0.0034,-0.0016,9.8066,-0.006,0.0426,0.0139999999999999,-18.94,-28.5,9.5,105.02,-85.48,-18.4
2090,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,4708,2019-09-04 20:06:36:821,0.6513,0.2751,9.6194,-0.0074,-0.0033,9.8066,-0.0108,0.0621,0.0288,-19.75,-28.69,10.0,103.3,-85.42,-19.03
2091,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,4808,2019-09-04 20:06:36:921,0.4993,0.0119,9.948,-0.008,-0.0012,9.8066,-0.0155,0.0624,0.0139999999999999,-19.5,-28.37,10.19,103.87,-85.34,-19.76
2092,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,4907,2019-09-04 20:06:37:020,0.2812,0.0749,9.9678,-0.0062,-0.0009,9.8066,-0.0083,0.0622,0.0145,-19.87,-28.19,10.31,102.28,-85.26,-20.07
2093,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,5007,2019-09-04 20:06:37:120,0.5119,0.3809,9.7009,-0.001,0.0022,9.8066,-0.0059,0.0787,0.0021,-21.31,-28.06,9.5,100.83,-85.17,-20.32
2094,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,5108,2019-09-04 20:06:37:221,0.5086,0.5966,9.7476,-0.0036,0.0026,9.8066,-0.0092,0.1048,0.0156,-20.37,-28.12,9.56,102.41,-85.15,-20.07
2095,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,5207,2019-09-04 20:06:37:320,0.391,0.3072,9.9991,-0.004,0.0001,9.8066,-0.0102,0.1121,0.011,-21.06,-27.81,8.81,99.17,-85.05,-20.01
2096,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,5308,2019-09-04 20:06:37:421,0.3889,-0.0792,9.5985,-0.0011,0.0066,9.8066,-0.0123,0.1342,-0.0219,-20.25,-28.0,9.38,100.66,-85.03,-19.79
2097,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,5408,2019-09-04 20:06:37:521,0.7054,0.6303,9.5422,-0.0053,0.0149,9.8066,-0.0253,0.138,-0.0201,-20.62,-28.12,8.88,101.46,-84.99,-17.73
2098,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,5507,2019-09-04 20:06:37:620,0.701,1.2663,9.8411,-0.0204,-0.0012,9.8066,-0.0417,0.1411,0.0661,-20.81,-28.12,7.94,100.42,-84.75,-16.85
2099,52.373016,-1.255227,165.11,0.0,6,107.79,19 / 19,5608,2019-09-04 20:06:37:721,0.3344,0.7725,10.0442,-0.0208,-0.0119,9.8066,-0.0282,0.1743,0.0653,-20.87,-28.31,7.44,95.95,-84.39,-19.55
