,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
698,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573120,2019-09-04 20:04:13:293,-1.2213,0.2636,9.4429,0.0061,0.0072,9.8066,0.0024,0.0287,-0.003,-7.25,-30.94,-11.81,230.05,-84.66,-151.14
699,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573221,2019-09-04 20:04:13:394,-0.8421,-0.8364,9.4435,0.0037,0.0095,9.8066,-0.0003,0.002,0.0234,-6.94,-31.12,-11.31,231.59,-84.59,-150.85
700,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573321,2019-09-04 20:04:13:494,-0.4278,-0.5257,9.4998,0.0092,-0.0011,9.8066,-0.0354,0.0078,0.0027,-7.31,-30.87,-12.0,231.67,-84.54,-149.11
701,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573420,2019-09-04 20:04:13:593,-1.1018,-0.7152,10.2486,0.0001,-0.0058,9.8066,-0.0451,0.0525,0.0209,-7.12,-30.87,-12.37,232.53,-84.6,-148.23
702,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573520,2019-09-04 20:04:13:693,-0.6499,-0.5009,10.1128,-0.0018,0.0085,9.8066,0.0157,-0.0335,0.0132,-7.62,-30.75,-12.19,236.23,-84.62,-147.89
703,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573621,2019-09-04 20:04:13:794,-0.9736,-1.3809,9.2287,-0.0081,-0.0124,9.8066,0.0953,0.0337,-0.0611,-7.44,-30.56,-11.81,231.67,-84.56,-149.14
704,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573721,2019-09-04 20:04:13:894,-0.4233,-0.526,10.5867,-0.0095,-0.0146,9.8066,0.0385,-0.0079,-0.0266,-7.25,-31.37,-11.37,232.5,-84.67,-149.98
705,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573820,2019-09-04 20:04:13:993,-0.5683,-0.97,9.7989,-0.0097,0.0055,9.8065,0.0276,-0.0089,-0.0373,-7.06,-30.5,-11.69,230.48,-84.74,-151.1
706,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2573920,2019-09-04 20:04:14:093,-0.5459,-1.7231,9.7265,-0.0094,0.0105,9.8066,-0.0376,-0.0291,0.01,-7.25,-30.62,-11.87,228.68,-84.89,-153.09
707,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2574020,2019-09-04 20:04:14:193,-1.3291,0.071,10.4994,-0.004,0.0059,9.8066,-0.0185,-0.0289,0.0157,-7.06,-30.31,-12.19,228.42,-84.94,-153.74
708,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2574120,2019-09-04 20:04:14:293,-0.2283,-1.277,9.2875,-0.0146,0.0109,9.8066,-0.0189,-0.0869,0.0794,-7.06,-30.69,-11.81,228.15,-84.92,-153.74
709,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2574220,2019-09-04 20:04:14:393,-0.613,-0.3714,10.1935,0.0035,-0.0214,9.8066,0.0793,0.0746,-0.0662,-7.37,-30.25,-11.81,228.0,-84.97,-154.25
710,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2574321,2019-09-04 20:04:14:494,-0.5172,-1.2011,9.8595,0.0037,-0.0154,9.8066,0.0001,-0.0248,-0.0139,-7.31,-30.37,-12.12,227.44,-85.04,-155.0
711,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2574420,2019-09-04 20:04:14:593,-1.3188,0.1842,11.0334,-0.0122,0.0242,9.8066,-0.1152,-0.1076,0.0301,-7.06,-31.0,-12.0,227.75,-85.08,-154.45
712,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2574521,2019-09-04 20:04:14:694,-0.4527,-1.5855,8.8797,-0.0157,0.0139,9.8066,-0.0752,-0.089,0.0598,-6.62,-30.25,-12.0,227.21,-85.16,-155.45
713,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2574621,2019-09-04 20:04:14:794,0.3464,-0.9385,9.614,0.002,-0.0215,9.8065,-0.0951,-0.0946,0.089,-6.69,-30.94,-11.75,226.17,-85.23,-156.48
714,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2574721,2019-09-04 20:04:14:894,-1.1747,-1.3422,10.4948,0.0077,-0.0304,9.8065,0.0565,-0.1011,0.0687,-7.44,-30.5,-11.5,228.81,-85.28,-155.56
715,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2574821,2019-09-04 20:04:14:994,0.9412,-0.8802,11.4089,0.0307,-0.0088,9.8065,-0.0454,0.0452,-0.1196,-7.69,-30.44,-12.12,234.13,-85.3,-151.69
716,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2574920,2019-09-04 20:04:15:093,-0.591,0.6688,9.1758,-0.0062,0.0228,9.8066,0.0312,0.0767,-0.1092,-7.62,-30.31,-11.44,232.97,-85.2,-154.66
717,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2575021,2019-09-04 20:04:15:194,-3.2482,1.7480000000000002,5.4619,-0.0058,-0.0151,9.8066,0.1375,-0.171,-0.0167,-7.31,-30.62,-12.19,223.37,-84.95,-159.24
718,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2575121,2019-09-04 20:04:15:294,-0.8721,0.0638,9.7491,-0.0195,-0.0016,9.8065,-0.0008,-0.049,0.0192,-7.12,-31.0,-11.81,222.45,-84.84,-160.12
719,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2575220,2019-09-04 20:04:15:393,-0.6818,-1.1181,10.2819,-0.0413,-0.013,9.8065,0.08,-0.0929,-0.0751,-6.56,-30.25,-12.37,220.79,-85.21,-162.79
720,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2575320,2019-09-04 20:04:15:493,-1.6688,-1.1211,10.6296,-0.0358,-0.0061,9.8065,0.045,0.0169,-0.0329,-6.31,-31.12,-12.0,213.65,-85.53,-167.25
721,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2575421,2019-09-04 20:04:15:594,0.1973,-0.2781,9.0441,-0.0083,-0.0079,9.8066,0.0805,0.0453,-0.1118,-6.44,-31.12,-11.62,212.38,-85.48,-168.67
722,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2575520,2019-09-04 20:04:15:693,0.7908,-0.4149,10.0048,-0.031,-0.0086,9.8065,0.0437,-0.0606,-0.072,-6.25,-30.37,-11.31,209.76,-85.55,-173.63
723,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2575620,2019-09-04 20:04:15:793,0.3106,-0.5973,9.1801,-0.0022,-0.0351,9.8066,-0.0293,0.0054,-0.0202,-6.0,-30.12,-12.06,205.17,-85.81,-177.48
724,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2575720,2019-09-04 20:04:15:893,-0.4923,-0.1945,9.8903,-0.0136,-0.0184,9.8065,-0.0616,-0.0242,0.0287,-6.06,-30.0,-12.31,206.16,-86.15,-176.66
725,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2575820,2019-09-04 20:04:15:993,-2.2591,-0.9755,9.6555,0.01,-0.0016,9.8066,0.0508,0.0947,-0.009,-6.06,-30.25,-12.75,206.15,-86.43,-175.37
726,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2575921,2019-09-04 20:04:16:094,-0.9954,-0.1259,10.0088,0.0088,0.0042,9.8066,0.0436,-0.0697,0.0655,-6.44,-30.56,-13.06,209.08,-86.41,-171.96
727,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2576021,2019-09-04 20:04:16:194,-0.644,-0.353,9.6593,0.0189,0.009,9.8066,0.0535,-0.0576,0.0894,-6.75,-30.44,-12.87,215.19,-86.17,-168.68
728,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2576121,2019-09-04 20:04:16:294,0.9089,0.5699,9.6638,0.0109,0.0014,9.8066,0.0496,-0.0585,0.0096,-7.12,-30.81,-13.25,217.01,-85.9,-166.18
729,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2576220,2019-09-04 20:04:16:393,-2.28,0.6443,10.6223,-0.0039,0.0143,9.8066,0.0366,-0.1218,0.0403,-7.25,-30.75,-12.31,217.83,-85.84,-166.79
730,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2576321,2019-09-04 20:04:16:494,0.0041,0.3719,10.0848,-0.0159,0.0433,9.8065,-0.1582,-0.2363,0.183,-6.19,-30.62,-12.12,213.84,-85.94,-167.56
731,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2576420,2019-09-04 20:04:16:593,0.5326,-0.4476,10.1312,-0.0209,0.0243,9.8065,0.1173,-0.0298,-0.04,-6.56,-30.37,-11.69,215.47,-85.83,-169.63
732,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2576520,2019-09-04 20:04:16:693,0.6724,-0.1444,9.3592,0.0032,-0.0124,9.8065,0.0055,0.0696,0.0007,-6.44,-30.5,-12.12,207.72,-85.7,-174.45
733,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2576620,2019-09-04 20:04:16:793,-0.8499,0.7142,11.1502,0.0026,-0.0278,9.8065,-0.1336,-0.0195,0.0807,-6.5,-30.44,-12.06,207.81,-85.79,-174.43
734,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2576720,2019-09-04 20:04:16:893,-0.3235,-0.5463,9.226,0.0053,0.0066,9.8066,-0.0579999999999999,-0.0016,0.0086,-6.25,-31.25,-12.75,206.09,-85.72,-174.66
735,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2576820,2019-09-04 20:04:16:993,0.1173,-0.4537,10.0024,0.0046,0.0096,9.8066,-0.0661,0.1009,-0.0118,-6.75,-30.87,-12.25,211.51,-85.75,-173.86
736,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2576920,2019-09-04 20:04:17:093,-0.48,0.3082,9.7229,-0.0172,-0.0007,9.8066,-0.0201,-0.0688,0.0406,-7.19,-30.0,-12.87,209.99,-85.76,-174.07
737,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2577021,2019-09-04 20:04:17:194,-0.3113,0.8795,9.9901,-0.0119,-0.0014,9.8066,-0.0406,-0.0339,0.0251,-7.5,-30.06,-12.69,208.43,-85.92,-175.99
738,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2577120,2019-09-04 20:04:17:293,-0.055,0.3683,9.5616,-0.0111,0.002,9.8066,0.0018,0.0211,-0.0289,-8.31,-29.25,-11.75,211.29,-86.02,-178.29
739,52.3706,-1.257385,170.36,10.57,4,9.03,16 / 19,2577221,2019-09-04 20:04:17:394,-1.7862,0.7919,9.5942,-0.0115,0.0025,9.8066,-0.04,0.1326,-0.0357,-7.69,-29.19,-11.31,211.47,-86.02,179.81
740,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2577323,2019-09-04 20:04:17:496,0.0189,0.7399,10.0742,-0.0122,0.0073,9.8065,-0.0076,-0.0778,0.0581,-7.5,-29.37,-11.25,208.17,-86.02,179.81
741,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2577421,2019-09-04 20:04:17:594,0.7627,0.5043,9.5968,-0.004,0.0046,9.8066,0.017,-0.0506,-0.0172,-6.31,-29.81,-11.81,201.64,-86.03,178.29
742,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2577520,2019-09-04 20:04:17:693,0.8703,0.1151,10.8238,0.005,-0.0049,9.8066,-0.1097,0.0012,-0.0362,-6.87,-30.06,-11.44,206.83,-86.16,178.3
743,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2577620,2019-09-04 20:04:17:793,1.2999,-0.43,10.0434,-0.0111,-0.0025,9.8066,-0.0441,-0.3141,0.1933,-6.69,-29.62,-11.12,207.14,-86.35,178.46
744,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2577721,2019-09-04 20:04:17:894,-1.3321,0.2587,10.2427,-0.0008,0.0412,9.8065,-0.0325,-0.0857,0.2109,-6.19,-29.44,-9.87,208.6,-86.38,-178.1
745,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2577820,2019-09-04 20:04:17:993,-1.4106,2.7494,6.6664,0.0179,0.0209,9.8065,-0.1148,0.1302,-0.0383,-5.19,-29.12,-10.06,206.09,-85.98,-175.93
746,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2577920,2019-09-04 20:04:18:093,-1.6113,-0.4503,11.6319,-0.0051,-0.0139,9.8066,-0.165,0.1255,0.1243,-5.19,-29.12,-10.69,206.37,-86.28,-174.16
747,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2578020,2019-09-04 20:04:18:193,3.3026,-0.2442,9.4838,0.0019,0.0035,9.8066,0.127,-0.121,0.0418,-5.19,-29.37,-12.06,210.85,-86.75,-168.08
748,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2578120,2019-09-04 20:04:18:293,0.3124,-1.1958,9.357,0.0259,0.0212,9.8066,-0.0268,0.0148,0.0593,-5.56,-29.56,-12.0,211.98,-86.71,-170.73
749,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 20,2578220,2019-09-04 20:04:18:393,2.7425,-0.5342,8.5432,0.0177,0.0705,9.8064,-0.3086,-0.5364,0.253,-6.19,-30.19,-11.56,211.44,-86.32,-170.88
750,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2578320,2019-09-04 20:04:18:493,0.7240000000000001,-0.0488,9.9914,-0.024,0.0191,9.8066,0.076,0.0145,-0.0151,-5.87,-29.56,-11.5,209.56,-85.94,-174.3
751,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2578420,2019-09-04 20:04:18:593,-3.5454,1.9147,9.3487,-0.036,-0.0009,9.8065,0.0871,0.2153,-0.1688,-6.31,-29.81,-11.25,204.29,-85.85,179.72
752,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2578520,2019-09-04 20:04:18:693,-3.204,0.3979999999999999,9.2735,-0.0408,-0.0077,9.8065,-0.0549,-0.1646,-0.0071,-5.62,-30.87,-11.12,201.72,-85.76,176.93
753,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2578620,2019-09-04 20:04:18:793,-0.758,-1.436,9.0495,-0.0334,-0.0089,9.8065,-0.1545,-0.1067,0.1114,-5.0,-30.31,-11.44,193.49,-86.18,171.22
754,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2578720,2019-09-04 20:04:18:893,0.3162,-1.6088,9.3957,0.0014,0.0013,9.8066,-0.0557,-0.0701,0.0738,-5.06,-30.25,-12.06,193.74,-86.62,172.95
755,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2578820,2019-09-04 20:04:18:993,-0.3461,-0.4459,10.1255,0.0053,-0.0171,9.8066,0.0827,0.0578,-0.0522,-5.31,-31.19,-11.56,193.93,-86.56,173.26
756,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2578920,2019-09-04 20:04:19:093,-0.3978,-0.0001,10.522,0.001,0.0176,9.8066,0.0249,-0.0006,0.0038,-5.25,-30.62,-11.75,194.22,-86.47,173.64
757,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2579020,2019-09-04 20:04:19:193,0.0887,0.2645,9.6388,0.0108,0.0143,9.8066,-0.0155,0.027,-0.034,-5.25,-30.94,-11.94,194.56,-86.23,174.17
758,52.3706,-1.257385,170.36,10.57,4,9.03,18 / 20,2579120,2019-09-04 20:04:19:293,0.5321,-1.4806,8.8746,-0.0114,-0.0284,9.8066,0.0139999999999999,0.1789,-0.1024,-5.5,-30.75,-11.37,194.17,-86.24,172.06
759,52.3706,-1.257385,170.36,10.57,4,9.03,17 / 19,2579223,2019-09-04 20:04:19:396,-2.5362,-0.118,10.5889,0.0025,-0.0334,9.8065,0.0539,0.1565,-0.1111,-5.0,-30.94,-11.81,190.72,-86.43,169.66
760,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2579320,2019-09-04 20:04:19:493,0.4731,-0.4353,9.1205,0.0044,-0.0112,9.8066,-0.156,-0.0228,0.1084,-5.12,-30.62,-12.37,192.1,-86.73,171.1
761,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2579421,2019-09-04 20:04:19:594,1.3203,-1.6934,9.5849,0.0228,0.0297,9.8065,-0.0942,-0.0431,0.0927,-5.37,-30.62,-12.06,196.04,-86.95,175.4
762,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2579520,2019-09-04 20:04:19:693,-0.076,-0.6404,9.4225,0.0307,-0.0069,9.8065,0.0256,0.0194,-0.008,-5.44,-30.44,-12.06,199.86,-86.73,179.77
763,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2579620,2019-09-04 20:04:19:793,-1.0568,1.1847,9.223,-0.0055,-0.0048,9.8066,0.0548,-0.0956,0.0445,-5.62,-30.81,-12.0,204.17,-86.66,-179.28
764,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2579720,2019-09-04 20:04:19:893,1.0237,-0.7728,9.55,-0.0262,-0.0083,9.8066,-0.0685,-0.0819999999999999,0.0373,-5.44,-30.81,-11.75,198.41,-86.78,178.19
765,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2579820,2019-09-04 20:04:19:993,-0.0126,-1.4181,9.7105,-0.0215,0.0087,9.8066,0.0522,0.1044,-0.0949,-5.62,-30.19,-12.75,198.49,-86.98,175.7
766,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2579921,2019-09-04 20:04:20:094,1.1657,-0.8437,12.4844,0.0155,0.02,9.8066,0.0618,0.0669,-0.0575,-5.5,-30.5,-12.0,193.83,-87.09,172.8
767,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580020,2019-09-04 20:04:20:193,-1.2821,0.6525,9.3046,0.0161,0.0529,9.8064,0.1499,-0.0171,-0.0491,-5.56,-30.87,-11.12,198.17,-86.64,172.13
768,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580120,2019-09-04 20:04:20:293,-0.7469,0.6168,10.7685,-0.0026,0.0249,9.8065,0.0536,0.0464,0.0158,-5.75,-31.25,-11.12,196.94,-86.29,170.97
769,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580221,2019-09-04 20:04:20:394,-0.0289999999999999,0.9086,7.9574,0.0193,0.0249,9.8065,0.0791,0.0869,-0.035,-5.5,-29.94,-10.19,195.57,-86.23,171.69
770,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580321,2019-09-04 20:04:20:494,-0.9233,-0.7204,10.2761,-0.0036,-0.0534,9.8064,-0.0182,0.0715,0.0368,-5.0,-29.25,-10.69,194.91,-87.03,172.28
771,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580420,2019-09-04 20:04:20:593,-0.3519,-0.6187,8.7876,-0.0143,-0.0329,9.8065,0.0761,-0.0569,-0.0673,-4.31,-29.0,-11.56,188.95,-87.17,171.51
772,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580520,2019-09-04 20:04:20:693,0.8445,-2.1707,9.4598,-0.001,-0.0093,9.8066,-0.0283,0.1706,-0.0046,-4.5,-29.56,-12.25,186.68,-87.3,168.98
773,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580620,2019-09-04 20:04:20:793,0.3627,-1.5045,10.3307,0.0321,0.0023,9.8066,0.0454,-0.126,0.0359,-5.25,-29.69,-12.81,189.79,-87.28,169.74
774,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580720,2019-09-04 20:04:20:893,-2.3349,-1.4796,9.8314,0.0154,-0.0003,9.8066,-0.0201,0.1876,-0.0427,-5.62,-30.12,-13.12,193.68,-87.32,170.21
775,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580820,2019-09-04 20:04:20:993,-0.6873,-0.6214,9.582,0.0167,-0.0064,9.8066,0.0583,0.0412,-0.0543,-6.12,-30.81,-12.81,193.25,-87.3,169.8
776,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2580921,2019-09-04 20:04:21:094,-0.818,0.4607,10.2865,0.017,-0.0147,9.8066,0.0611,0.1114,-0.0641,-5.87,-31.0,-12.44,197.57,-87.33,172.85
777,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581021,2019-09-04 20:04:21:194,0.5871,-0.6773,9.4904,0.0075,-0.0257,9.8066,0.0249,0.0807,-0.0641,-6.75,-29.87,-11.94,199.68,-87.31,171.36
778,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581121,2019-09-04 20:04:21:294,-1.644,-1.3775,9.3158,-0.0057,-0.0178,9.8066,0.0716,0.0598,-0.0478,-6.94,-29.87,-11.81,200.37,-87.32,172.11
779,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581220,2019-09-04 20:04:21:393,-1.9512,-0.9508,9.6475,0.0002,0.0014,9.8066,-0.0072,0.0454,-0.0723,-5.94,-30.12,-11.56,196.35,-87.33,171.45
780,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581320,2019-09-04 20:04:21:493,-1.2353,-1.1452,9.3137,-0.0108,0.0061,9.8066,-0.062,-0.0208,0.0823,-6.06,-29.31,-11.94,195.29,-87.29,170.26
781,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581420,2019-09-04 20:04:21:593,-0.2391,-0.4326,9.4136,0.0028,-0.0111,9.8066,0.1063,0.0401,-0.0209,-5.44,-29.31,-11.94,194.91,-87.34,173.8
782,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581521,2019-09-04 20:04:21:694,0.1932,0.1402,9.6666,-0.0159,0.0155,9.8066,-0.0317,0.016,0.1298,-7.0,-29.19,-12.31,201.27,-87.31,173.03
783,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581620,2019-09-04 20:04:21:793,-1.3847,-0.1682,10.2146,0.0104,-0.01,9.8066,0.0506,0.0298,0.0067,-7.56,-28.25,-11.69,208.2,-87.31,176.95
784,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581721,2019-09-04 20:04:21:894,-0.8955,-0.0092,9.8028,-0.0083,0.0109,9.8066,-0.0721,-0.0008,0.078,-7.25,-29.19,-11.5,212.03,-87.35,-177.34
785,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581821,2019-09-04 20:04:21:994,-0.2993,-0.9291,10.9517,0.0163,-0.0213,9.8066,0.0709,0.092,-0.0242,-6.69,-28.44,-9.94,213.37,-87.41,-178.38
786,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2581921,2019-09-04 20:04:22:094,-1.2091,-0.723,10.4287,0.0081,0.0071,9.8066,-0.0117,0.1195,0.0064,-4.69,-28.62,-11.19,208.18,-87.51,-173.46
787,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2582020,2019-09-04 20:04:22:193,-0.6467,-1.584,9.2168,0.01,-0.0248,9.8066,0.0516,0.0998,-0.0378,-4.56,-28.81,-11.62,207.85,-87.56,-172.25
788,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2582121,2019-09-04 20:04:22:294,-1.291,0.2845,10.6648,0.0039,-0.0153,9.8066,0.0596,0.1125,-0.0351,-4.87,-29.5,-12.37,210.14,-87.65,-169.87
789,52.371456,-1.257079,169.83,10.71,4,10.26,17 / 19,2582221,2019-09-04 20:04:22:394,-1.4555,-0.3239,9.4308,-0.0042,0.0044,9.8066,0.0123,0.0245,0.0132,-4.62,-29.37,-12.44,208.17,-87.66,-172.0
790,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2582321,2019-09-04 20:04:22:494,-0.031,-1.8533,10.6106,0.0164,-0.0007,9.8066,0.0031,0.1138,-0.061,-5.12,-29.94,-13.12,207.09,-87.74,-171.75
791,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2582420,2019-09-04 20:04:22:593,-1.6702,0.3513,10.8358,-0.0231,0.0028,9.8065,0.043,-0.1146,0.0787,-5.56,-29.69,-13.44,211.02,-87.71,-171.31
792,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2582520,2019-09-04 20:04:22:693,-1.6465,-1.2036,9.5352,0.0055,0.0222,9.8066,-0.0603,0.1359,-0.0083,-5.06,-29.75,-13.87,205.56,-87.76,-172.16
793,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2582621,2019-09-04 20:04:22:794,0.1269,-1.5209,9.8924,0.0197,-0.0059,9.8066,0.0451,0.2375,-0.0723,-5.87,-29.44,-13.19,210.8,-87.76,-171.66
794,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2582720,2019-09-04 20:04:22:893,-0.3205,-1.6609,9.2848,0.01,0.0176,9.8066,-0.1026,0.0252,0.0932,-6.06,-30.5,-13.62,213.4,-87.62,-167.23
795,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2582820,2019-09-04 20:04:22:993,-1.7123,-0.4947,9.6715,-0.0015,0.0067,9.8065,-0.0492,0.0062,0.1172,-6.69,-30.12,-12.81,223.18,-87.66,-161.88
796,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2582920,2019-09-04 20:04:23:093,-0.6413,-1.1383,9.2746,0.0088,-0.0112,9.8066,0.0164,0.1056,0.0229,-6.31,-30.0,-11.75,222.72,-87.68,-160.34
797,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2583020,2019-09-04 20:04:23:193,-0.6367,-0.6291,9.9517,0.0122,-0.0273,9.8066,-0.0619,0.0778,0.0439,-5.87,-31.19,-11.62,228.74,-87.69,-153.84
798,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2583120,2019-09-04 20:04:23:293,-1.3499,-0.6787,9.4579,0.0123,0.0,9.8066,-0.0786,0.1151,0.0078,-5.69,-30.06,-12.37,233.39,-87.64,-148.96
799,52.371456,-1.257079,169.83,10.71,4,10.26,18 / 20,2583220,2019-09-04 20:04:23:393,-0.5378,-1.6359,9.9516,0.0026,-0.0042,9.8066,0.011,0.0191,0.025,-5.06,-30.75,-11.5,233.76,-87.7,-145.94
800,52.371456,-1.257079,169.83,10.71,4,10.26,16 / 18,2583321,2019-09-04 20:04:23:494,-0.6331,-1.6034,9.3684,-0.0009,0.0008,9.8066,-0.0578,0.027,0.0508,-4.87,-31.19,-12.5,236.67,-87.68,-141.33
801,52.371456,-1.257079,169.83,10.71,4,10.26,16 / 18,2583420,2019-09-04 20:04:23:593,-1.0368,-0.4169,10.1123,0.0024,0.0005,9.8066,-0.009,-0.0154,0.0621,-5.56,-31.06,-12.75,242.32,-87.68,-138.02
802,52.371456,-1.257079,169.83,10.71,4,10.26,16 / 18,2583520,2019-09-04 20:04:23:693,-0.1077,-1.6153,9.7175,0.0088,0.0105,9.8066,-0.1117,0.0315,0.0742,-5.44,-31.25,-12.5,243.21,-87.67,-134.46
