GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1510514,2019-08-18 21:16:19:626,2.251,-1.6829,9.14,2.2873,-1.389,9.4345,-0.004,0.0142,-0.0266
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1510614,2019-08-18 21:16:19:726,2.3354,-1.5859,9.5638,2.282,-1.3891,9.4358,-0.0052,0.0111,-0.0268
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1510714,2019-08-18 21:16:19:826,2.357,-1.7128,9.2974,2.279,-1.3939,9.4358,-0.0099,0.0058,-0.0245
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1510814,2019-08-18 21:16:19:926,2.1223,-1.6619,9.1286,2.2767,-1.4006,9.4353,-0.0105,0.0085,-0.0216
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1510914,2019-08-18 21:16:20:026,2.3139,-1.5093,9.2974,2.2702,-1.4044,9.4363,-0.0057,0.0183,-0.0194
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511014,2019-08-18 21:16:20:126,2.1409,-1.4111,9.1292,2.2568,-1.4049,9.4395,0.0015,0.0109,-0.0219
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511114,2019-08-18 21:16:20:226,2.3354,-1.3555,9.2555,2.2573,-1.4002,9.44,-0.0011,0.006,-0.0177
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511214,2019-08-18 21:16:20:326,2.2462,-1.2974,9.4818,2.2548,-1.3937,9.4416,-0.0022,0.0072,-0.0157
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511314,2019-08-18 21:16:20:426,2.4803,-1.2382,9.307,2.2553,-1.3934,9.4415,-0.0072,-0.0003,-0.0116
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511414,2019-08-18 21:16:20:526,2.2858,-1.2172,9.0783,2.2605,-1.3908,9.4407,-0.0068,0.0054,-0.0094
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511514,2019-08-18 21:16:20:626,2.3839,-1.0358,9.14,2.2553,-1.3891,9.4422,-0.0049,0.0137,-0.0083
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511615,2019-08-18 21:16:20:727,2.3145,-1.1741,9.2124,2.2472,-1.3912,9.4438,-0.0129,0.0085,-0.0063
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511714,2019-08-18 21:16:20:826,2.4198,-1.1532,9.2938,2.2473,-1.3957,9.4431,-0.0089,0,-0.0078
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511814,2019-08-18 21:16:20:926,2.4605,-1.2399,9.3064,2.2496,-1.4027,9.4415,-0.0109,0.0162,-0.0044
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1511914,2019-08-18 21:16:21:026,2.3492,-1.1149,9.4034,2.2432,-1.4033,9.4429,-0.0038,0.0234,-0.0067
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1512014,2019-08-18 21:16:21:126,2.09,-1.2561,9.4405,2.2238,-1.4033,9.4475,-0.0021,-0.0047,-0.01
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1512115,2019-08-18 21:16:21:227,2.2624,-1.4447,9.9265,2.2291,-1.399,9.4469,-0.0017,-0.0061,-0.0092
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1512214,2019-08-18 21:16:21:326,2.1732,-1.1729,9.4883,2.2414,-1.3867,9.4458,0.0114,-0.0068,-0.0135
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1512314,2019-08-18 21:16:21:426,2.4282,-1.2411,9.5147,2.2468,-1.375,9.4462,0.005,0.0036,-0.0103
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1512414,2019-08-18 21:16:21:526,2.4587,-1.2375,9.5775,2.2421,-1.3643,9.4489,-0.0076,0.0073,-0.0085
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1512514,2019-08-18 21:16:21:626,2.1523,-1.3339,9.6811,2.2376,-1.3662,9.4497,-0.0024,0.0074,-0.011
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1512614,2019-08-18 21:16:21:726,2.2145,-1.3884,9.5757,2.2416,-1.3673,9.4486,-0.0012,-0.0129,-0.0117
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1512714,2019-08-18 21:16:21:826,2.1086,-1.1998,9.1711,2.2476,-1.3638,9.4477,-0.0032,-0.0064,-0.0107
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1512814,2019-08-18 21:16:21:926,2.3366,-1.207,9.1897,2.2415,-1.3693,9.4483,-0.0112,0.0201,-0.0051
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1512914,2019-08-18 21:16:22:026,2.3306,-1.2771,9.1005,2.2255,-1.3743,9.4514,-0.0085,0.0254,-0.0082
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513015,2019-08-18 21:16:22:127,1.923,-1.3698,9.234,2.2118,-1.3779,9.4541,-0.0051,-0.0012,-0.0137
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513114,2019-08-18 21:16:22:226,2.284,-1.3124,9.6661,2.2174,-1.3767,9.4529,-0.0012,-0.0068,-0.0179
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513214,2019-08-18 21:16:22:326,2.1014,-1.5512,9.5895,2.2272,-1.3759,9.4508,-0.0017,0,-0.0165
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513314,2019-08-18 21:16:22:426,2.3091,-1.2567,9.4052,2.225,-1.3743,9.4515,0.0001,0.0132,-0.0158
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513414,2019-08-18 21:16:22:526,2.3522,-1.3752,9.5111,2.2127,-1.3721,9.4547,-0.0007,0.0062,-0.016
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513514,2019-08-18 21:16:22:626,2.3271,-1.3596,9.6392,2.2133,-1.3723,9.4545,-0.0073,0,-0.0142
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513614,2019-08-18 21:16:22:726,2.3193,-1.2405,9.5027,2.2099,-1.3732,9.4552,-0.001,0.0078,-0.0142
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513714,2019-08-18 21:16:22:826,2.1068,-1.3794,9.5626,2.2053,-1.3694,9.4568,0.0037,0.0031,-0.0133
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513815,2019-08-18 21:16:22:927,2.3701,-1.3477,9.5632,2.2068,-1.3577,9.4582,0.0039,-0.0065,-0.0127
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1513914,2019-08-18 21:16:23:026,2.2008,-1.0861,9.5829,2.2123,-1.3523,9.4577,0.0007,-0.0027,-0.0119
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1514015,2019-08-18 21:16:23:127,1.9763,-1.1089,9.3411,2.2055,-1.3473,9.46,-0.0031,0.0127,-0.0047
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1514114,2019-08-18 21:16:23:226,1.9039,-1.1005,9.3519,2.1963,-1.3443,9.4625,0.0021,0.0136,-0.0035
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1514214,2019-08-18 21:16:23:326,1.9314,-1.2441,9.6512,2.1876,-1.339,9.4653,0.0047,-0.0032,-0.0038
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1514314,2019-08-18 21:16:23:426,1.9835,-1.1154,9.8983,2.1807,-1.3222,9.4693,0.0147,-0.0083,-0.0046
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1514414,2019-08-18 21:16:23:526,1.7189,-0.8335,9.4471,2.1813,-1.3062,9.4713,0.0047,-0.0044,0.0032
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1514514,2019-08-18 21:16:23:626,1.6806,-0.9921,9.5183,2.1753,-1.2915,9.4747,0.0047,0.0051,0.005
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1514614,2019-08-18 21:16:23:726,1.7806,-1.0771,9.7385,2.1596,-1.2854,9.4792,-0.0044,0.009,0.0072
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1514714,2019-08-18 21:16:23:826,1.7626,-1.0706,9.9049,2.1347,-1.2815,9.4853,-0.0005,0.0082,0.0058
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1514814,2019-08-18 21:16:23:926,1.8524,-1.0161,9.9582,2.1224,-1.2795,9.4883,0.0005,-0.0127,0.0029
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1514914,2019-08-18 21:16:24:026,1.6034,-0.967,9.4303,2.1197,-1.2718,9.49,0.0033,-0.0045,0.0031
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1515014,2019-08-18 21:16:24:126,1.4472,-0.9802,9.5201,2.1149,-1.2665,9.4918,-0.0035,0.0108,0.0049
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1515114,2019-08-18 21:16:24:226,1.3329,-1.1915,9.6799,2.0759,-1.263,9.5008,-0.0053,0.0116,0.0052
47.18808,-1.808675,65.14,23.37,13.936001,90.1,13 / 19,1515214,2019-08-18 21:16:24:326,1.4771,-1.2699,9.7972,2.0584,-1.2634,9.5046,-0.0106,0.0031,0.0058
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1515314,2019-08-18 21:16:24:426,1.2838,-1.2154,9.5829,2.0302,-1.2727,9.5094,-0.01,0.0014,0.006
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1515414,2019-08-18 21:16:24:526,1.4244,-1.1747,10.0851,2.0168,-1.2768,9.5117,-0.0049,0.0041,0.004
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1515514,2019-08-18 21:16:24:626,1.3311,-1.1017,9.881,1.9886,-1.2791,9.5174,-0.0016,-0.007,0.0017
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1515614,2019-08-18 21:16:24:726,1.3855,-1.3417,10.0235,1.9816,-1.2782,9.5189,0.0028,-0.0103,0.001
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1515714,2019-08-18 21:16:24:826,1.2664,-1.1502,9.9055,1.9263,-1.2713,9.5312,0.0033,0.0031,0.0035
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1515814,2019-08-18 21:16:24:926,1.2233,-1.2411,9.5452,1.909,-1.2669,9.5353,0.0038,0.005,0.0039
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1515913,2019-08-18 21:16:25:025,1.2209,-1.3177,9.5679,1.8804,-1.2619,9.5416,0.0015,0.01,0.0038
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516014,2019-08-18 21:16:25:126,1.3957,-1.4339,9.6541,1.8626,-1.2581,9.5456,-0.0011,0.0059,0.0031
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516114,2019-08-18 21:16:25:226,1.4394,-0.9514,9.8044,1.8542,-1.247,9.5487,0.001,-0.0163,0.0003
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516214,2019-08-18 21:16:25:326,1.9703,-1.0909,9.614,1.8587,-1.2458,9.548,0.008,-0.0053,-0.0013
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516314,2019-08-18 21:16:25:426,1.8249,-1.0861,9.5889,1.863,-1.2352,9.5485,0.0012,-0.0004,0
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516414,2019-08-18 21:16:25:526,1.4855,-1.1017,9.3692,1.8606,-1.2287,9.5498,0.0009,0.0037,0.0019
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516514,2019-08-18 21:16:25:626,1.4783,-1.2747,9.374,1.8454,-1.2238,9.5534,0.0005,0.0048,0.004
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516615,2019-08-18 21:16:25:727,1.4969,-1.21,9.5434,1.8386,-1.2224,9.5549,-0.0023,-0.0036,0.0022
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516714,2019-08-18 21:16:25:826,1.5777,-1.3531,9.5213,1.8021,-1.2037,9.5642,0.0044,-0.0056,-0.0009
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516814,2019-08-18 21:16:25:926,1.4921,-1.2393,9.4704,1.7753,-1.1979,9.5699,0.0073,0.0063,0.0009
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1516914,2019-08-18 21:16:26:026,1.3311,-1.3154,9.3902,1.711,-1.1776,9.5842,0.0014,0.0024,0.0017
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1517014,2019-08-18 21:16:26:126,1.2551,-1.2453,9.7302,1.6973,-1.1742,9.587,-0.0004,0.0063,0.0034
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1517114,2019-08-18 21:16:26:226,1.3089,-1.3214,9.8008,1.6758,-1.177,9.5905,0.0011,0.0031,0.0023
47.18808,-1.808675,65.14,23.37,13.936001,90.1,14 / 19,1517214,2019-08-18 21:16:26:326,1.2646,-1.3806,9.8804,1.6662,-1.1768,9.5921,0.0061,-0.0068,-0.0018
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1517314,2019-08-18 21:16:26:426,1.264,-1.1807,9.7727,1.6602,-1.1644,9.5947,0.0139,-0.0116,-0.0051
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1517414,2019-08-18 21:16:26:526,1.2102,-1.2759,9.7068,1.66,-1.1587,9.5954,0.0062,-0.0086,-0.0014
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1517514,2019-08-18 21:16:26:626,1.3772,-1.052,9.9474,1.6551,-1.1542,9.5968,0.0083,0.0145,0.0004
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1517614,2019-08-18 21:16:26:726,1.0713,-1.1573,9.8672,1.6223,-1.1505,9.6029,0.0045,0.0087,0.0013
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1517714,2019-08-18 21:16:26:826,1.206,-1.3656,9.8918,1.6127,-1.148,9.6048,0.0035,-0.0117,-0.0005
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1517814,2019-08-18 21:16:26:926,1.106,-1.1418,9.7176,1.6101,-1.144,9.6057,0.0056,-0.0092,-0.0009
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1517914,2019-08-18 21:16:27:026,0.7008,-1.5512,9.9726,1.6069,-1.1417,9.6065,-0.0017,-0.0054,-0.0004
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518014,2019-08-18 21:16:27:126,0.4069,-1.3567,10.0552,1.5862,-1.1467,9.6093,0.0015,-0.0026,0.0004
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518115,2019-08-18 21:16:27:227,0.3812,-1.5853,10.0103,1.5646,-1.1451,9.6131,-0.0043,-0.0013,0.0014
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518214,2019-08-18 21:16:27:326,0.8325,-1.4578,9.456,1.5344,-1.1498,9.6174,-0.0065,-0.0023,0.0022
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518314,2019-08-18 21:16:27:426,0.9175,-1.1735,9.9714,1.5167,-1.1566,9.6194,-0.0031,-0.0004,0.0022
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518414,2019-08-18 21:16:27:526,1.4933,-1.1645,9.5727,1.4941,-1.161,9.6224,-0.0118,-0.0001,0.0027
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518514,2019-08-18 21:16:27:626,1.6842,-1.0209,9.9504,1.4949,-1.1669,9.6215,-0.0089,0.0006,-0.0011
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518615,2019-08-18 21:16:27:727,1.443,-1.1915,9.2453,1.4934,-1.1776,9.6205,-0.0135,0.0103,-0.0021
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518714,2019-08-18 21:16:27:826,1.5711,-1.1783,9.6595,1.4882,-1.1835,9.6206,0.0057,0.0153,-0.0084
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518815,2019-08-18 21:16:27:927,1.4053,-1.2298,9.6966,1.468,-1.1876,9.6231,0.0001,0.0108,-0.0068
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1518915,2019-08-18 21:16:28:027,1.3819,-1.3226,9.6458,1.4611,-1.1879,9.6242,0.0054,0.0033,-0.0086
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1519014,2019-08-18 21:16:28:126,1.4753,-1.3722,9.6799,1.4615,-1.186,9.6243,0.0066,0.0002,-0.009
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1519114,2019-08-18 21:16:28:226,1.3071,-1.4279,10.0025,1.46,-1.1832,9.6249,0.0069,0.0042,-0.0099
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1519214,2019-08-18 21:16:28:326,1.3365,-1.3309,10.0588,1.4516,-1.1873,9.6257,-0.0003,-0.0024,-0.0134
47.18808,-1.808675,65.14,23.37,13.936001,90.1,Dec-19,1519315,2019-08-18 21:16:28:427,1.2323,-1.5476,10.4233,1.4499,-1.1882,9.6258,0.0002,-0.0023,-0.0138
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1519414,2019-08-18 21:16:28:526,1.0773,-1.4782,9.9684,1.4449,-1.2029,9.6247,-0.0118,0.0012,-0.0142
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1519514,2019-08-18 21:16:28:626,0.7182,-1.538,9.4722,1.4425,-1.2196,9.623,-0.005,-0.0038,-0.0191
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1519614,2019-08-18 21:16:28:726,0.6421,-1.4099,10.1581,1.4344,-1.2319,9.6226,-0.0067,0.0104,-0.0161
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1519714,2019-08-18 21:16:28:826,1.1886,-1.4237,9.8229,1.4139,-1.2553,9.6227,-0.0389,0.0014,-0.0116
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1519814,2019-08-18 21:16:28:926,0.9037,-1.7182,9.4524,1.3988,-1.3095,9.6176,-0.0283,-0.0144,-0.0197
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1519914,2019-08-18 21:16:29:026,0.7493,-2.0695,9.9127,1.3864,-1.3233,9.6175,-0.0196,0.0425,-0.0165
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520015,2019-08-18 21:16:29:127,0.4919,-1.978,9.9881,1.3042,-1.3577,9.6243,-0.0111,0.0558,-0.0175
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520114,2019-08-18 21:16:29:226,0.6481,-1.7409,10.6968,1.2811,-1.367,9.626,0.0047,-0.0298,-0.0344
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520214,2019-08-18 21:16:29:326,0.429,-1.9492,10.2455,1.3104,-1.3793,9.6203,-0.0065,-0.0569,-0.0342
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520314,2019-08-18 21:16:29:426,0.4829,-1.9881,10.2323,1.3173,-1.3901,9.6178,-0.0208,0.0025,-0.0213
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520414,2019-08-18 21:16:29:526,0.1783,-1.8852,9.6278,1.2588,-1.4283,9.6201,-0.0162,0.04,-0.0196
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520513,2019-08-18 21:16:29:625,-0.0187,-1.6865,9.8283,1.2208,-1.4429,9.6228,0.0048,0.0298,-0.0264
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520615,2019-08-18 21:16:29:727,0.0621,-1.8846,9.7613,1.1677,-1.443,9.6294,0.0007,-0.011,-0.0314
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520714,2019-08-18 21:16:29:826,0.2776,-2.1402,10.0869,1.1613,-1.4516,9.6289,-0.0021,-0.015,-0.0294
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520814,2019-08-18 21:16:29:926,-0.0468,-1.9253,9.9217,1.1546,-1.4496,9.63,-0.0128,-0.0083,-0.0261
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1520914,2019-08-18 21:16:30:026,0.2016,-1.7882,9.8972,1.1364,-1.4675,9.6294,-0.0295,-0.0171,-0.025
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521014,2019-08-18 21:16:30:126,-0.2336,-1.6188,10.0318,1.1339,-1.487,9.6267,-0.0264,-0.0026,-0.0224
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521114,2019-08-18 21:16:30:226,0.1603,-2.1096,9.5757,1.1053,-1.5381,9.622,-0.0503,0.0105,-0.0151
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521214,2019-08-18 21:16:30:326,0.0358,-2.1719,10.0827,1.0834,-1.5721,9.619,-0.0417,0.0106,-0.0166
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521314,2019-08-18 21:16:30:426,-0.1653,-1.9917,9.9205,1.0569,-1.6072,9.6161,-0.0162,-0.0177,-0.0268
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521414,2019-08-18 21:16:30:526,0.2255,-1.9875,10.4891,1.0474,-1.6172,9.6155,-0.0176,0.019,-0.0202
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521514,2019-08-18 21:16:30:626,-0.2707,-1.9361,9.9211,0.9822,-1.6518,9.6165,-0.0217,0.0331,-0.0161
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521614,2019-08-18 21:16:30:726,-0.5017,-1.9881,9.2178,0.9309,-1.6796,9.6168,-0.0199,0.0222,-0.0184
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521715,2019-08-18 21:16:30:827,0.2818,-1.9462,10.4239,0.8858,-1.6982,9.6178,-0.0161,-0.027,-0.0274
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521814,2019-08-18 21:16:30:926,0.6032,-1.6625,10.3215,0.8911,-1.7115,9.6149,-0.0068,-0.0459,-0.0328
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1521915,2019-08-18 21:16:31:027,1.9021,-1.5985,9.6404,0.9658,-1.7067,9.6086,0.0048,-0.0399,-0.0315
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522014,2019-08-18 21:16:31:126,1.4322,-1.7128,9.383,0.9901,-1.71,9.6055,-0.0051,-0.0255,-0.0256
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522114,2019-08-18 21:16:31:226,1.5747,-1.6787,9.5231,1.0125,-1.7013,9.6047,0.0011,0.0018,-0.0254
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522214,2019-08-18 21:16:31:326,1.3754,-1.538,9.5895,1.0227,-1.696,9.6046,0.009,0.0064,-0.0286
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522314,2019-08-18 21:16:31:426,1.616,-2.1479,9.635,1.0327,-1.7053,9.6019,-0.0151,0.0249,-0.0282
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522414,2019-08-18 21:16:31:526,1.4316,-2.2581,9.7356,1.026,-1.712,9.6014,-0.0066,0.0325,-0.0388
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522514,2019-08-18 21:16:31:626,1.428,-2.1551,9.5075,1.0204,-1.7334,9.5981,-0.0096,0.0127,-0.0643
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522615,2019-08-18 21:16:31:727,1.1449,-2.0534,9.7361,1.0266,-1.7398,9.5963,-0.0076,0.0103,-0.0709
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522714,2019-08-18 21:16:31:826,1.206,-2.2653,9.4339,1.044,-1.7627,9.5903,-0.0087,0.0102,-0.0818
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522815,2019-08-18 21:16:31:927,1.2946,-2.227,10.0037,1.0489,-1.77,9.5884,-0.0022,0.0158,-0.0861
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1522914,2019-08-18 21:16:32:026,0.7714,-2.1665,9.4991,1.0492,-1.7814,9.5862,-0.0123,0.0199,-0.0832
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1523014,2019-08-18 21:16:32:126,1.1114,-2.5729,9.9163,1.0418,-1.8023,9.5831,-0.0308,0.0178,-0.0844
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1523114,2019-08-18 21:16:32:226,0.8139,-2.7501,9.1322,1.039,-1.8405,9.5762,-0.0228,0.011,-0.0963
47.187717,-1.806085,61.28,20.81,12.864,100.8,Dec-19,1523214,2019-08-18 21:16:32:326,0.9121,-2.8076,10.0707,1.0423,-1.8755,9.569,-0.0703,0.0084,-0.1083
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1523315,2019-08-18 21:16:32:427,0.9486,-3.2499,9.9247,1.0466,-1.9751,9.5485,-0.061,0.0162,-0.1204
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1523415,2019-08-18 21:16:32:527,0.7846,-3.1577,9.8373,1.044,-2.0172,9.54,-0.036,0.0138,-0.1404
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1523514,2019-08-18 21:16:32:626,1.1521,-3.1409,9.6583,1.0746,-2.0737,9.5245,-0.0294,-0.0087,-0.1547
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1523615,2019-08-18 21:16:32:727,1.3335,-2.9548,9.2687,1.1048,-2.1026,9.5147,-0.0643,-0.0236,-0.1605
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1523714,2019-08-18 21:16:32:826,1.9039,-3.3618,9.5093,1.1759,-2.1877,9.4869,-0.0466,0.0205,-0.1678
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1523814,2019-08-18 21:16:32:926,2.0296,-3.6084,9.4165,1.1934,-2.2159,9.4782,-0.0367,0.0309,-0.1797
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1523914,2019-08-18 21:16:33:026,2.5,-3.5103,8.6791,1.2155,-2.2526,9.4667,-0.0694,0.0146,-0.2193
47.187717,-1.806085,61.28,20.81,12.864,100.8,14 / 19,1524014,2019-08-18 21:16:33:126,2.5784,-3.6102,8.7138,1.2909,-2.3295,9.4381,-0.0909,0.0006,-0.2361
