No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
138.0,70221.3,52.9388705,-1.2863641,93.931,229.639,54.34,-0.01,0.1,4.0,93.78999,93.75,93.87999,93.25999,-0.5,93.74,0.0,0.0,0.0,6.0,3.0,2321.0,85.0,0.0,0.01998901,0.0,14.2,6.0,17.0
138.0,70221.4,52.9388553,-1.2863937,93.863,229.739,54.34,-0.01,0.1,3.899963,93.84999,93.76999,93.95,93.25,-0.3999939,93.85,0.009180069,0.0,0.0,6.0,3.0,2334.0,85.0,0.0,0.01998901,0.0,14.1,6.0,17.0
138.0,70221.5,52.93884020000001,-1.2864234,93.935,229.761,54.34,-0.01,0.1,3.5999760000000003,93.87,93.78999,93.98,93.39,-0.5,93.81,0.009180069,0.0,0.0,6.0,3.0,2327.0,85.0,0.0,0.01998901,0.0,14.1,6.0,16.5
138.0,70221.6,52.9388249,-1.2864531,94.183,229.785,54.32,-0.02,0.1,3.5999760000000003,94.0,93.87,94.03,93.3,-0.3999939,93.91,0.0,0.0,0.0,6.0,3.0,2334.0,85.0,0.0,0.01998901,0.0,14.1,6.0,12.5
138.0,70221.7,52.938809799999994,-1.2864827,93.856,229.833,54.32,-0.02,0.1,3.5,93.98,93.81,94.06,93.47,-0.3999939,93.85,0.0,0.009180069,0.0,6.0,3.0,2333.0,85.0,0.0,0.01998901,0.0,14.2,6.0,12.5
138.0,70221.8,52.9387947,-1.2865124,94.061,229.882,54.31,-0.03,0.1,3.5,93.87999,93.83,94.00999,93.31,-0.1000061,93.9,0.0,0.0,0.0,6.0,3.0,2322.0,85.0,0.0,0.01998901,0.0,14.1,6.0,12.5
138.0,70221.9,52.93877960000001,-1.2865421,93.935,229.909,54.31,-0.03,0.1,3.5,93.81999,93.73999,93.98999,93.37,-0.2999878,93.7,0.0,0.009180069,0.0,6.0,3.0,2324.0,85.0,0.0,0.01998901,0.0,14.2,6.0,12.5
138.0,70222.0,52.9387644,-1.2865719,94.136,229.936,54.31,-0.02,0.1,3.5,93.75999,93.73999,93.94,93.40999,-0.1999817,93.7,0.0,0.009180069,0.0,6.0,3.0,2331.0,85.0,0.0,0.01998901,0.0,14.2,6.0,12.5
138.0,70222.1,52.938749300000005,-1.2866016999999998,94.136,230.031,54.31,-0.03,0.1,3.5,93.76999,93.69,93.92999,93.22,-0.3999939,93.72,0.0,0.0,0.0,6.0,3.0,2330.0,85.0,0.0,0.01998901,0.0,14.2,6.0,12.5
138.0,70222.2,52.9387342,-1.2866314,93.895,229.955,54.3,-0.03,0.1,3.5,93.75999,93.69,93.76999,93.31,-0.1000061,93.72,-0.009180069,0.009180069,0.0,6.0,3.0,2331.0,85.0,0.0,0.01998901,0.0,14.2,6.0,13.5
138.0,70222.3,52.9387192,-1.2866611999999997,93.827,230.183,54.29,-0.04,0.1,3.700012,93.70999,93.67,93.87,93.19,-0.1000061,93.74,-0.009180069,0.009180069,0.0,6.0,3.0,2334.0,85.0,0.0,0.01998901,0.0,14.2,6.0,14.0
138.0,70222.4,52.9387041,-1.286691,93.87,230.047,54.29,-0.04,0.1,3.700012,93.69,93.59,93.8,93.26999,-0.2999878,93.68,0.0,0.009180069,0.0,6.0,3.0,2321.0,85.0,0.0,0.01998901,0.0,14.2,6.0,14.5
138.0,70222.5,52.938689100000005,-1.2867207,93.859,230.13,54.27,-0.04,0.1,3.899963,93.59999,93.56,93.87,93.12,-0.5,93.6,0.0,0.0,0.0,6.0,3.0,2319.0,85.0,0.0,0.01998901,0.0,14.2,6.0,14.5
138.0,70222.6,52.9386741,-1.2867505000000004,93.928,230.099,54.29,-0.03,0.1,4.299988,93.53,93.44,93.8,93.09,-0.6000061,93.59,0.0,0.0,0.0,6.0,3.0,2319.0,85.0,0.0,0.01998901,0.0,14.1,6.0,16.5
138.0,70222.7,52.9386591,-1.2867803,93.751,230.286,54.28,-0.03,0.1,4.700012,93.73,93.61,93.75,93.22,-0.6999816999999999,93.66,0.0,-0.009180069,0.0,6.0,3.0,2321.0,85.0,0.0,0.01998901,0.0,14.1,6.0,18.5
138.0,70222.8,52.938644100000005,-1.2868102000000001,93.863,230.376,54.26,-0.05,0.1,4.799988,93.75999,93.64999,93.78,93.01999,-0.7999878,93.73,0.0,0.0,0.0,6.0,3.0,2334.0,85.0,0.0,0.01998901,0.0,14.1,6.0,19.5
138.0,70222.9,52.9386292,-1.2868401,93.82,230.414,54.27,-0.04,0.1,4.799988,93.87999,93.78,93.81999,93.39,-0.8999939,93.75,0.0,0.0,0.0,6.0,3.0,2338.0,85.0,0.0,0.01998901,0.0,14.2,6.0,20.0
138.0,70223.0,52.938614300000005,-1.2868699,93.737,230.388,54.27,-0.03,0.1,4.799988,93.65999,93.62999,93.64,93.0,-0.6000061,93.66,0.009180069,0.0,0.0,6.0,3.0,2334.0,85.0,0.0,0.01998901,0.0,14.2,6.0,20.0
138.0,70223.1,52.9385994,-1.2868998,93.902,230.493,54.28,-0.02,0.1,4.799988,93.8,93.67,94.08,93.31999,-0.6000061,93.59,0.01937985,0.0,0.0,6.0,3.0,2333.0,85.0,0.0,0.01998901,0.0,14.1,6.0,20.0
138.0,70223.2,52.938584399999996,-1.2869300000000001,94.316,230.545,54.28,-0.01,0.1,4.799988,93.90999,93.92999,93.61,93.05,-0.6000061,93.8,0.009180069,-0.009180069,0.0,6.0,3.0,2326.0,85.0,0.0,0.01998901,0.0,14.2,6.0,20.0
138.0,70223.3,52.938569600000015,-1.28696,93.787,230.85,54.27,-0.03,0.1,4.299988,94.08,94.03999,93.97,93.2,-0.6000061,93.98,0.009180069,0.0,0.0,6.0,3.0,2327.0,85.0,0.0,0.01998901,0.0,14.1,6.0,20.0
138.0,70223.4,52.9385548,-1.2869899999999999,93.712,230.772,54.26,-0.03,0.1,3.700012,94.01999,93.84999,93.92,93.40999,-0.8999939,93.99,0.01937985,0.0,0.0,6.0,3.0,2326.0,85.0,0.0,0.01998901,0.0,14.2,6.0,12.5
138.0,70223.5,52.9385399,-1.2870202,94.201,230.746,54.27,-0.02,0.1,3.5,93.97,93.95999,94.2,93.51999,-0.5,94.03,0.009180069,0.0,0.0,6.0,3.0,2323.0,85.0,0.0,0.01998901,0.0,14.1,6.0,5.5
138.0,70223.6,52.9385251,-1.2870503999999998,94.223,230.886,54.29,-0.0,0.1,3.5,93.78,93.75,94.11,93.58,-0.1000061,93.82,0.009180069,0.0,0.0,6.0,3.0,2332.0,85.0,0.0,0.01998901,0.0,14.1,6.0,1.0
138.0,70223.7,52.9385103,-1.2870806,94.277,230.956,54.3,0.01,0.1,3.5,93.95,93.83,94.14999,93.45999,0.0,93.82999,0.0,0.0,0.0,6.0,3.0,2331.0,85.0,0.0,0.01998901,0.0,14.1,6.0,0.0
138.0,70223.8,52.9384955,-1.2871108,94.032,231.055,54.31,0.01,0.1,3.5,93.64,93.45,94.00999,93.40999,-0.6000061,93.68999,0.0,0.0,0.0,6.0,3.0,2320.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70223.9,52.938480700000014,-1.2871411,94.122,231.025,54.32,0.02,0.1,3.700012,93.73,93.51999,93.7,93.26999,-0.6000061,93.62,-0.009180069,0.0,0.0,6.0,3.0,2324.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.0,52.938466,-1.2871713,93.949,231.156,54.32,0.02,0.1,3.700012,93.65999,93.55,93.73,93.0,-0.5,93.61,-0.02958012,0.0,0.0,6.0,3.0,2318.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.1,52.93845130000001,-1.2872014999999999,93.733,231.134,54.32,0.02,0.1,3.700012,93.55,93.3,93.5,93.01999,-0.5,93.50999,-0.02958012,0.0,0.0,6.0,3.0,2307.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.2,52.938436700000004,-1.2872317,93.636,231.345,54.33,0.03,0.1,3.700012,93.19,93.12999,93.53,92.95999,-0.3999939,93.27,-0.02958012,0.009180069,0.0,6.0,3.0,2294.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.3,52.938422100000004,-1.2872619,93.647,231.28,54.36,0.05,0.1,3.700012,93.03999,92.94,93.39999,92.72,-0.2999878,93.0,-0.02958012,0.009180069,0.0,6.0,3.0,2313.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.4,52.9384076,-1.2872919999999997,93.478,231.368,54.38,0.06,0.1,3.700012,92.92,92.75,93.08,92.55,-0.1999817,92.75,-0.03978014,0.009180069,0.0,6.0,3.0,2312.0,85.0,0.0,0.01998901,0.0,14.1,6.0,0.0
138.0,70224.5,52.9383931,-1.2873221000000001,93.15,231.435,54.39,0.07,0.1,3.700012,92.59,92.48999,92.89,92.2,-0.3999939,92.65,-0.03978014,0.0,0.0,6.0,3.0,2290.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.6,52.9383786,-1.2873520999999999,92.876,231.456,54.4,0.07,0.1,3.700012,92.53999,92.36,92.64,92.09999,-0.5,92.54,-0.03978014,0.0,0.0,6.0,3.0,2300.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.7,52.9383642,-1.2873820999999999,92.768,231.53,54.42,0.08,0.1,3.700012,92.34999,92.25999,92.55,91.95999,-0.6000061,92.25999,-0.03978014,0.009180069,0.0,6.0,3.0,2294.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.8,52.9383498,-1.2874121,92.624,231.536,54.42,0.07,0.1,3.700012,92.09999,91.98,92.37,91.67999,-0.5,92.09,-0.03978014,0.009180069,0.0,6.0,3.0,2288.0,85.0,0.0,0.01998901,0.0,14.2,6.0,0.0
138.0,70224.9,52.9383355,-1.2874419999999995,92.455,231.607,54.43,0.07,0.1,3.700012,91.95999,91.83,92.14,91.61,-0.2999878,91.92,-0.03978014,0.009180069,0.0,6.0,3.0,2305.0,85.0,0.0,0.01998901,0.0,14.2,6.0,6.0
138.0,70225.0,52.938321200000004,-1.2874719999999997,92.322,231.678,54.44,0.07,0.1,3.700012,91.92,91.86,92.14999,91.47,-0.2999878,91.98,-0.02958012,0.0,0.0,6.0,3.0,2293.0,85.0,0.0,0.01998901,0.0,14.2,6.0,7.5
138.0,70225.1,52.9383069,-1.2875018,92.077,231.706,54.45,0.07,0.1,3.700012,91.84999,91.73,91.90999,91.34999,-0.3999939,91.79,-0.01938009,0.009180069,0.0,6.0,3.0,2285.0,85.0,0.0,0.01998901,0.0,14.2,6.0,10.5
138.0,70225.2,52.938292700000005,-1.2875317,91.822,231.868,54.45,0.06,0.1,3.700012,91.83,91.73,91.89999,91.34,-0.1999817,91.72,-0.01938009,0.009180069,0.0,6.0,3.0,2271.0,85.0,0.0,0.01998901,0.0,14.1,6.0,12.5
138.0,70225.3,52.9382785,-1.2875615999999996,92.005,231.808,54.46,0.07,0.1,3.799988,91.65999,91.53999,91.81,91.19,-0.2999878,91.59,-0.009180069,0.009180069,0.0,6.0,3.0,2273.0,85.0,0.0,-0.2099915,0.0,14.2,6.0,13.0
138.0,70225.4,52.9382643,-1.2875914,91.955,231.804,54.46,0.06,0.1,3.799988,91.56999,91.51999,91.72,91.19,-0.1000061,91.52,-0.009180069,0.009180069,0.0,6.0,3.0,2278.0,85.0,0.0,0.01998901,0.0,14.2,6.0,13.5
138.0,70225.5,52.9382502,-1.2876213,91.696,232.02,54.47,0.06,0.1,4.0,91.5,91.42999,91.72,91.03,-0.1000061,91.53,-0.009180069,0.009180069,0.0,6.0,3.0,2279.0,85.0,0.0,0.01998901,0.0,14.1,6.0,14.0
138.0,70225.6,52.938236100000005,-1.2876511000000002,91.811,231.93,54.48,0.07,0.1,4.799988,91.62,91.45999,91.58,91.06,-0.3999939,91.49,0.0,0.0,0.0,6.0,3.0,2278.0,85.0,0.0,0.01998901,0.0,14.1,6.0,16.0
138.0,70225.7,52.938222,-1.2876809999999999,91.57,232.014,54.48,0.06,0.1,6.099976,91.61,91.56,91.53999,91.01999,-0.8999939,91.5,0.0,0.0,0.0,6.0,3.0,2269.0,85.0,0.0,0.01998901,0.0,14.1,6.0,17.5
138.0,70225.8,52.938207899999995,-1.2877108,91.634,231.99400000000003,54.49,0.06,0.1,7.599976,91.58,91.40999,91.59,90.83,-1.299988,91.48,0.0,-0.02958012,0.0,6.0,3.0,2266.0,85.0,0.0,0.01998901,0.0,14.2,6.0,18.0
138.0,70225.9,52.9381939,-1.2877407,91.685,232.042,54.51,0.08,0.1,8.5,91.53999,91.28,91.64999,90.95999,-2.199982,91.4,0.009180069,-0.05915999,0.0,6.0,3.0,2280.0,85.0,0.0,0.01998901,0.0,14.2,6.0,18.0
138.0,70226.0,52.9381797,-1.2877707,91.976,232.139,54.52,0.07,0.1,8.599976,91.5,91.28999,91.75999,90.89,-2.199982,91.41,0.009180069,-0.07956004,0.0,6.0,3.0,2273.0,85.0,0.0,0.01998901,0.0,14.2,6.0,18.0
138.0,70226.1,52.938165899999994,-1.2878007000000005,91.552,232.536,54.54,0.09,0.1,8.299988,91.67,91.36,91.70999,90.76999,-2.299988,91.47,0.0,-0.08976007,0.0,6.0,3.0,2277.0,85.0,0.0,-0.2099915,0.0,14.2,6.0,18.0
138.0,70226.2,52.9381525,-1.2878311000000005,91.008,233.737,54.52,0.06,0.1,7.599976,91.75999,91.48999,91.69,90.89,-2.299988,91.55,0.0,-0.07956004,0.0,6.0,3.0,2269.0,85.0,0.0,0.01998901,0.0,14.2,6.0,18.0
138.0,70226.3,52.9381386,-1.2878613000000003,91.595,232.935,54.52,0.05,0.1,6.8999630000000005,91.7,91.53,91.73,90.87,-1.799988,91.66,0.0,-0.04997993,0.0,6.0,3.0,2271.0,85.0,0.0,0.01998901,0.0,14.2,6.0,18.0
138.0,70226.4,52.938125,-1.2878917000000003,91.645,233.289,54.52,0.05,0.1,6.099976,91.69,91.45999,91.78999,90.98999,-1.5,91.64,0.009180069,-0.03978014,0.0,6.0,3.0,2281.0,85.0,0.0,0.01998901,0.0,14.1,6.0,18.0
138.0,70226.5,52.938111299999996,-1.2879221,91.76,233.39,54.53,0.05,0.1,5.799988,91.65999,91.56,91.89,91.2,-1.199982,91.65,0.009180069,-0.03978014,0.0,6.0,3.0,2280.0,85.0,0.0,0.01998901,0.0,14.1,6.0,18.0
138.0,70226.6,52.9380977,-1.2879528,91.984,233.662,54.54,0.05,0.1,5.599976,91.62,91.51999,91.90999,91.06999,-0.8999939,91.63,0.009180069,-0.01938009,0.0,6.0,3.0,2270.0,85.0,0.0,0.01998901,0.0,14.1,6.0,18.5
138.0,70226.7,52.938084200000006,-1.2879831000000002,91.246,233.637,54.55,0.06,0.1,5.200012,91.75,91.61,91.89999,91.23,-0.8999939,91.63,0.009180069,-0.009180069,0.0,6.0,3.0,2273.0,85.0,0.0,0.01998901,0.0,14.1,6.0,20.5
138.0,70226.8,52.938070599999996,-1.2880138,92.012,233.815,54.55,0.06,0.1,4.700012,91.81999,91.72,91.86,91.17,-0.8999939,91.75999,0.009180069,-0.009180069,0.0,6.0,3.0,2284.0,85.0,0.0,0.01998901,0.0,14.1,6.0,22.0
138.0,70226.9,52.9380572,-1.2880445,91.757,234.036,54.55,0.05,0.1,4.399963,91.89999,91.8,91.87999,91.22,-0.5,91.87,0.009180069,0.0,0.0,6.0,3.0,2288.0,85.0,0.0,0.01998901,0.0,14.1,6.0,23.5
138.0,70227.0,52.9380437,-1.2880753,91.825,234.128,54.54,0.04,0.1,4.299988,92.03,91.92,91.98,91.37,-0.6000061,91.93999,0.01937985,0.0,0.0,6.0,3.0,2282.0,85.0,0.0,0.01998901,0.0,14.2,6.0,24.5
138.0,70227.1,52.9380302,-1.2881061,92.106,234.163,54.54,0.03,0.1,4.299988,92.09999,92.01999,92.14,91.42999,-0.5,91.99,0.02957988,0.0,0.0,6.0,3.0,2288.0,85.0,0.0,0.01998901,0.0,14.2,6.0,25.0
138.0,70227.2,52.9380168,-1.2881369999999999,92.124,234.174,54.56,0.05,0.1,4.099976,92.14999,92.01999,92.22,91.59999,-0.5,92.14,0.02957988,0.009180069,0.0,6.0,3.0,2294.0,85.0,0.0,0.01998901,0.0,14.2,6.0,25.0
138.0,70227.3,52.9380033,-1.288168,92.257,234.28,54.55,0.04,0.1,4.0,92.23999,92.2,92.39,91.75999,-0.5,92.23,0.02957988,0.0,0.0,6.0,3.0,2287.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70227.4,52.9379898,-1.2881989999999999,92.398,234.36900000000003,54.56,0.04,0.1,4.0,92.45,92.37999,92.42999,91.76999,-0.5,92.39,0.02957988,0.009180069,0.0,6.0,3.0,2299.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70227.5,52.937976400000004,-1.28823,92.405,234.326,54.57,0.04,0.1,4.0,92.59,92.51999,92.53,91.89999,-0.1999817,92.49,0.02957988,0.009180069,0.0,6.0,3.0,2294.0,85.0,0.0,0.01998901,0.0,14.2,6.0,25.0
138.0,70227.6,52.9379629,-1.2882611,92.578,234.382,54.55,0.03,0.1,4.0,92.62999,92.58,92.67,92.06999,-0.3999939,92.64,0.02957988,0.0,0.0,6.0,3.0,2297.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70227.7,52.937949499999995,-1.2882923,92.596,234.577,54.55,0.02,0.1,4.0,92.78999,92.73,92.78,92.14999,-0.1999817,92.72,0.02957988,0.0,0.0,6.0,3.0,2297.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.5
138.0,70227.8,52.937936000000015,-1.2883236000000005,92.898,234.573,54.57,0.03,0.1,4.0,92.87999,92.87,92.92,92.36,-0.2999878,92.8,0.039779900000000014,0.009180069,0.0,6.0,3.0,2311.0,85.0,0.0,0.2599792,0.0,14.2,6.0,26.5
138.0,70227.9,52.9379226,-1.2883549,92.948,234.512,54.58,0.04,0.1,4.0,92.95999,92.84999,93.0,92.44,-0.6000061,92.95,0.039779900000000014,0.01937985,0.0,6.0,3.0,2304.0,85.0,0.0,0.01998901,0.0,14.1,6.0,27.5
138.0,70228.0,52.9379091,-1.2883863,93.146,234.542,54.59,0.04,0.1,4.0,93.2,93.09,93.20999,92.53999,-0.5,93.07,0.039779900000000014,0.0,0.0,6.0,3.0,2319.0,85.0,0.0,0.01998901,0.0,14.2,6.0,28.0
138.0,70228.1,52.937895600000004,-1.2884178000000002,93.244,234.738,54.58,0.03,0.1,4.0,93.40999,93.34,93.26999,92.72,-0.3999939,93.32999,0.02957988,0.0,0.0,6.0,3.0,2327.0,85.0,0.0,-0.2099915,0.0,14.1,6.0,29.0
138.0,70228.2,52.9378821,-1.2884491999999999,93.262,234.702,54.6,0.04,0.1,4.0,93.45,93.39999,93.42999,92.75999,-0.2999878,93.42,0.04997993,0.0,0.0,6.0,3.0,2325.0,85.0,0.0,0.01998901,0.0,14.2,6.0,29.5
138.0,70228.3,52.937868699999996,-1.2884807,93.384,234.735,54.61,0.05,0.1,4.0,93.51999,93.44,93.72,93.14999,-0.1999817,93.49,0.04997993,0.009180069,0.0,6.0,3.0,2328.0,85.0,0.0,0.01998901,0.0,14.1,6.0,30.0
138.0,70228.4,52.937855200000016,-1.2885125,93.956,234.86,54.6,0.04,0.1,4.099976,93.7,93.65999,93.73999,93.03999,-0.3999939,93.64,0.04997993,0.0,0.0,6.0,3.0,2320.0,85.0,0.0,0.01998901,0.0,14.1,6.0,30.0
138.0,70228.5,52.9378417,-1.2885442,93.802,234.882,54.61,0.04,0.1,4.799988,93.92,93.95999,93.90999,93.25,-0.6000061,93.89,0.039779900000000014,0.0,0.0,6.0,3.0,2326.0,85.0,0.0,0.01998901,0.0,14.1,6.0,24.5
138.0,70228.6,52.93782820000001,-1.2885761,93.845,235.036,54.59,0.01,0.1,5.399963,94.09999,94.0,94.01999,93.36,-1.0,94.11,0.04997993,-0.009180069,0.0,6.0,3.0,2326.0,85.0,0.0,0.01998901,0.0,14.1,6.0,15.0
138.0,70228.7,52.9378147,-1.288608,94.122,235.049,54.59,0.01,0.1,6.299988,94.15999,94.01999,94.33,93.58,-1.100006,94.00999,0.039779900000000014,-0.01938009,0.0,6.0,3.0,2324.0,85.0,0.0,0.01998901,0.0,14.1,6.0,8.5
138.0,70228.8,52.937801199999996,-1.2886399,94.237,235.04,54.59,0.01,0.1,6.599976,94.09999,93.84,94.37999,93.64999,-1.5,94.02,0.01937985,-0.02958012,0.0,6.0,3.0,2327.0,85.0,0.0,0.01998901,0.0,14.2,6.0,8.5
138.0,70228.9,52.9377878,-1.2886719,94.381,235.132,54.6,0.02,0.1,5.799988,94.20999,93.97,94.37,93.58,-1.699982,93.96,0.0,-0.02958012,0.0,6.0,3.0,2333.0,85.0,0.0,0.01998901,0.0,14.2,6.0,8.5
138.0,70229.0,52.93777440000001,-1.2887040000000003,94.36,235.424,54.58,0.0,0.1,4.700012,94.14999,94.03,94.17999,93.45999,-1.0,94.15,-0.009180069,-0.02958012,0.0,6.0,3.0,2338.0,85.0,0.0,0.01998901,0.0,14.2,6.0,15.0
138.0,70229.1,52.937761099999996,-1.2887361000000002,94.064,235.641,54.57,-0.02,0.1,3.0,94.06999,93.83,94.17999,93.45,-0.6000061,94.09,-0.009180069,-0.009180069,0.0,6.0,3.0,2306.0,85.0,0.0,0.01998901,0.0,14.2,6.0,22.5
138.0,70229.2,52.937747800000004,-1.2887683,94.122,235.691,54.56,-0.02,0.1,2.5,94.06999,94.03,94.12999,93.59999,0.0,93.89,-0.01938009,0.009180069,0.0,6.0,3.0,2383.0,85.0,0.0,0.01998901,0.0,14.1,6.0,24.5
138.0,70229.3,52.937734600000006,-1.2888004,94.111,235.762,54.56,-0.02,0.1,2.599976,93.75999,93.67999,94.11,93.51999,0.0,93.68999,0.0,0.02957988,0.0,6.0,3.0,2313.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70229.4,52.9377213,-1.2888326000000003,94.284,235.709,54.57,-0.01,0.1,2.599976,93.87999,93.76999,94.03,93.39,-0.1000061,93.92,0.0,0.039779900000000014,0.0,6.0,3.0,2339.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70229.5,52.9377081,-1.2888647,94.151,235.648,54.56,-0.02,0.1,2.599976,93.87999,93.92999,94.05,93.48,-0.1000061,93.88,0.0,0.01937985,0.0,6.0,3.0,2350.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70229.6,52.9376948,-1.2888967999999996,93.942,235.71400000000003,54.55,-0.03,0.1,2.599976,94.03999,93.95999,93.92,93.34,0.0,94.03,0.0,0.01937985,0.0,6.0,3.0,2337.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70229.7,52.9376816,-1.2889289,94.025,235.81,54.54,-0.04,0.1,2.599976,94.14999,94.17999,94.14999,93.55,0.2000122,94.07,0.009180069,0.01937985,0.0,6.0,3.0,2345.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.0
138.0,70229.8,52.937668300000006,-1.2889611,94.129,235.678,54.52,-0.05,0.1,2.599976,94.12999,94.09,94.23999,93.69,0.0,94.12,0.01937985,0.02957988,0.0,6.0,3.0,2341.0,85.0,0.0,0.01998901,0.0,14.1,6.0,25.5
138.0,70229.9,52.937655,-1.2889933,94.378,235.652,54.53,-0.04,0.1,2.599976,94.31999,94.25999,94.34999,93.73999,0.0,94.21,0.02957988,0.02957988,0.0,6.0,3.0,2335.0,85.0,0.0,0.01998901,0.0,14.1,6.0,26.0
138.0,70230.0,52.9376418,-1.2890253999999997,94.284,235.686,54.53,-0.04,0.1,2.700012,94.39,94.37,94.5,93.98,0.0,94.34,0.039779900000000014,0.009180069,0.0,6.0,3.0,2349.0,85.0,0.0,0.01998901,0.0,14.1,6.0,26.0
138.0,70230.1,52.9376284,-1.2890578,94.684,235.731,54.53,-0.03,0.1,2.700012,94.58,94.62,94.51999,93.90999,0.1000061,94.5,0.039779900000000014,0.01937985,0.0,6.0,3.0,2355.0,85.0,0.0,0.01998901,0.0,14.1,6.0,26.0
138.0,70230.2,52.9376151,-1.2890901000000003,94.594,235.787,54.51,-0.05,0.1,2.700012,94.86,94.83,94.61,94.20999,-0.1000061,94.81,0.02957988,0.02957988,0.0,6.0,3.0,2361.0,85.0,0.0,0.7399901999999999,0.0,14.2,6.0,26.5
138.0,70230.3,52.9376018,-1.2891223999999997,94.601,235.683,54.51,-0.05,0.1,2.700012,95.01999,94.98999,94.92999,94.3,0.0,94.97,0.039779900000000014,0.02957988,0.0,6.0,3.0,2361.0,85.0,0.0,0.01998901,0.0,14.1,6.0,26.5
138.0,70230.4,52.937588399999996,-1.2891548,94.993,235.633,54.52,-0.04,0.1,2.700012,95.0,95.03,95.11,94.53999,-0.1000061,95.0,0.039779900000000014,0.02957988,0.0,6.0,3.0,2355.0,85.0,0.0,0.01998901,0.0,14.1,6.0,19.0
138.0,70230.5,52.937575,-1.2891872,95.119,235.486,54.54,-0.01,0.1,2.799988,95.03999,94.98999,95.17999,94.64,0.0,95.05,0.039779900000000014,0.02957988,0.0,6.0,3.0,2347.0,85.0,0.0,0.01998901,0.0,14.1,6.0,11.0
138.0,70230.6,52.9375615,-1.2892196,95.26,235.36,54.58,0.03,0.1,3.5,95.03,95.11,95.33,94.67,0.2000122,94.93999,0.02957988,0.01937985,0.0,6.0,3.0,2351.0,85.0,0.0,0.01998901,0.0,14.1,6.0,10.0
138.0,70230.7,52.9375481,-1.2892521,95.44,235.573,54.6,0.04,0.1,4.099976,95.17999,95.08,95.28,94.65999,-0.1999817,95.11,0.009180069,0.0,0.0,6.0,3.0,2360.0,85.0,0.0,0.01998901,0.0,14.1,6.0,10.0
138.0,70230.8,52.937534600000006,-1.2892845,95.152,235.579,54.61,0.04,0.1,4.5,95.17,95.17,94.95,94.42999,-0.5,94.99,0.0,0.0,0.0,6.0,3.0,2350.0,85.0,0.0,0.01998901,0.0,14.2,6.0,19.0
138.0,70230.9,52.9375213,-1.2893171,95.18,235.779,54.61,0.04,0.1,4.599976,94.97,94.75999,95.09,94.48,-1.0,94.96,0.0,0.0,0.0,6.0,3.0,2347.0,85.0,0.0,0.01998901,0.0,14.2,6.0,20.5
138.0,70231.0,52.937507800000006,-1.2893496000000004,95.368,235.528,54.63,0.06,0.1,4.5,95.05,95.03999,95.2,94.45,-0.8999939,95.02,0.0,-0.009180069,0.0,6.0,3.0,2344.0,85.0,0.0,0.01998901,0.0,14.2,6.0,20.5
138.0,70231.1,52.9374945,-1.2893819999999996,94.986,235.725,54.65,0.07,0.1,4.5,94.92,94.84999,95.14999,94.48999,-0.5,94.93999,0.0,-0.01938009,0.0,6.0,3.0,2376.0,85.0,0.0,0.01998901,0.0,14.1,6.0,20.5
138.0,70231.2,52.937481300000016,-1.2894146,95.141,235.962,54.68,0.09,0.1,4.5,94.89,94.8,95.11,94.37,-0.2999878,94.9,0.009180069,-0.01938009,0.0,6.0,3.0,2357.0,85.0,0.0,0.01998901,0.0,14.1,6.0,17.5
