GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592480,2019-08-12 16:42:32:922,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592481,2019-08-12 16:42:32:923,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592481,2019-08-12 16:42:32:923,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592482,2019-08-12 16:42:32:924,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592482,2019-08-12 16:42:32:924,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592483,2019-08-12 16:42:32:925,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592483,2019-08-12 16:42:32:925,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592484,2019-08-12 16:42:32:926,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592484,2019-08-12 16:42:32:926,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592484,2019-08-12 16:42:32:926,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592485,2019-08-12 16:42:32:927,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592485,2019-08-12 16:42:32:927,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592486,2019-08-12 16:42:32:928,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592487,2019-08-12 16:42:32:929,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592490,2019-08-12 16:42:32:932,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592491,2019-08-12 16:42:32:933,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592491,2019-08-12 16:42:32:933,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592492,2019-08-12 16:42:32:934,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592493,2019-08-12 16:42:32:935,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592493,2019-08-12 16:42:32:935,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592493,2019-08-12 16:42:32:935,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592494,2019-08-12 16:42:32:936,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592494,2019-08-12 16:42:32:936,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592495,2019-08-12 16:42:32:937,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592495,2019-08-12 16:42:32:937,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592495,2019-08-12 16:42:32:937,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592496,2019-08-12 16:42:32:938,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592496,2019-08-12 16:42:32:938,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592496,2019-08-12 16:42:32:938,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592497,2019-08-12 16:42:32:939,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592497,2019-08-12 16:42:32:939,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592497,2019-08-12 16:42:32:939,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592498,2019-08-12 16:42:32:940,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592498,2019-08-12 16:42:32:940,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592499,2019-08-12 16:42:32:941,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592499,2019-08-12 16:42:32:941,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592500,2019-08-12 16:42:32:942,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592500,2019-08-12 16:42:32:942,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592501,2019-08-12 16:42:32:943,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592501,2019-08-12 16:42:32:943,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592501,2019-08-12 16:42:32:943,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592502,2019-08-12 16:42:32:944,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592502,2019-08-12 16:42:32:944,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592502,2019-08-12 16:42:32:944,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592503,2019-08-12 16:42:32:945,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592503,2019-08-12 16:42:32:945,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592503,2019-08-12 16:42:32:945,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592503,2019-08-12 16:42:32:945,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592504,2019-08-12 16:42:32:946,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592504,2019-08-12 16:42:32:946,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592504,2019-08-12 16:42:32:946,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592505,2019-08-12 16:42:32:947,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592505,2019-08-12 16:42:32:947,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592506,2019-08-12 16:42:32:948,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592506,2019-08-12 16:42:32:948,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592506,2019-08-12 16:42:32:948,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592507,2019-08-12 16:42:32:949,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592507,2019-08-12 16:42:32:949,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592507,2019-08-12 16:42:32:949,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592507,2019-08-12 16:42:32:949,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592508,2019-08-12 16:42:32:950,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592508,2019-08-12 16:42:32:950,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592514,2019-08-12 16:42:32:956,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,0 / 22,592614,2019-08-12 16:42:33:056,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592949,2019-08-12 16:42:33:391,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592950,2019-08-12 16:42:33:392,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592950,2019-08-12 16:42:33:392,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592951,2019-08-12 16:42:33:393,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592951,2019-08-12 16:42:33:393,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592952,2019-08-12 16:42:33:394,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592952,2019-08-12 16:42:33:394,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592953,2019-08-12 16:42:33:395,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,592978,2019-08-12 16:42:33:420,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593078,2019-08-12 16:42:33:520,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593227,2019-08-12 16:42:33:669,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593279,2019-08-12 16:42:33:721,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593379,2019-08-12 16:42:33:821,-0.5486,1.2613,9.4282,-0.3683,1.3314,9.7089,0.0346,-0.0298,0.1216
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593478,2019-08-12 16:42:33:920,0.0786,-0.2495,9.7215,-0.2926,0.0279,9.8022,0.0111,-0.0032,-0.0052
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593578,2019-08-12 16:42:34:020,-0.2123,0.2222,10.4086,-0.2926,0.0279,9.8022,0.0111,-0.0032,-0.0052
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593678,2019-08-12 16:42:34:120,-0.2123,0.2222,10.4086,-0.2926,0.0279,9.8022,0.0111,-0.0032,-0.0052
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593778,2019-08-12 16:42:34:220,-0.3643,0.1899,9.9226,-0.2743,0.0538,9.8027,0.0037,-0.0021,-0.0031
47.535965,-1.636767,124.36,16.49,12.864,350.3,Oct-22,593878,2019-08-12 16:42:34:320,-0.1392,0.0917,10.5211,-0.2487,0.0771,9.8032,0.0143,-0.0213,0.0023
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,593978,2019-08-12 16:42:34:420,-0.1919,0.1372,10.4553,-0.2365,0.0965,9.8033,0.0175,-0.0064,0.0023
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594353,2019-08-12 16:42:34:795,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594353,2019-08-12 16:42:34:795,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594354,2019-08-12 16:42:34:796,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594354,2019-08-12 16:42:34:796,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594355,2019-08-12 16:42:34:797,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594355,2019-08-12 16:42:34:797,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594356,2019-08-12 16:42:34:798,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594356,2019-08-12 16:42:34:798,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594356,2019-08-12 16:42:34:798,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594357,2019-08-12 16:42:34:799,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594357,2019-08-12 16:42:34:799,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594357,2019-08-12 16:42:34:799,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594358,2019-08-12 16:42:34:800,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594358,2019-08-12 16:42:34:800,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594360,2019-08-12 16:42:34:802,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594360,2019-08-12 16:42:34:802,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594361,2019-08-12 16:42:34:803,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594361,2019-08-12 16:42:34:803,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594361,2019-08-12 16:42:34:803,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594362,2019-08-12 16:42:34:804,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594363,2019-08-12 16:42:34:805,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594364,2019-08-12 16:42:34:806,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594365,2019-08-12 16:42:34:807,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594366,2019-08-12 16:42:34:808,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594367,2019-08-12 16:42:34:809,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594368,2019-08-12 16:42:34:810,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594369,2019-08-12 16:42:34:811,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594370,2019-08-12 16:42:34:812,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594371,2019-08-12 16:42:34:813,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594372,2019-08-12 16:42:34:814,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594373,2019-08-12 16:42:34:815,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594373,2019-08-12 16:42:34:815,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594373,2019-08-12 16:42:34:815,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594374,2019-08-12 16:42:34:816,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594374,2019-08-12 16:42:34:816,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594374,2019-08-12 16:42:34:816,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594375,2019-08-12 16:42:34:817,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594375,2019-08-12 16:42:34:817,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594376,2019-08-12 16:42:34:818,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594376,2019-08-12 16:42:34:818,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594376,2019-08-12 16:42:34:818,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594377,2019-08-12 16:42:34:819,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594377,2019-08-12 16:42:34:819,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594377,2019-08-12 16:42:34:819,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594378,2019-08-12 16:42:34:820,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594378,2019-08-12 16:42:34:820,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594379,2019-08-12 16:42:34:821,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594379,2019-08-12 16:42:34:821,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594379,2019-08-12 16:42:34:821,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594380,2019-08-12 16:42:34:822,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594380,2019-08-12 16:42:34:822,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594381,2019-08-12 16:42:34:823,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594381,2019-08-12 16:42:34:823,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594381,2019-08-12 16:42:34:823,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594381,2019-08-12 16:42:34:823,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
47.54072,-1.635714,126.41,32.51,19.296,7.8,0 / 22,594384,2019-08-12 16:42:34:826,-0.3403,0.3587,9.4497,-0.2349,0.107,9.8033,0.0186,0.0032,0.0033
