GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2269546,2019-08-18 22:57:39:079,0.2016,0.4695,9.8355,0.0676,0.4224,9.7973,0.0039,-0.0051,0.0043
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2269646,2019-08-18 22:57:39:179,-0.0618,0.4917,9.5249,0.0732,0.4262,9.7971,0.006,-0.003,0.0053
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2269745,2019-08-18 22:57:39:278,-0.0312,0.5671,9.9019,0.0743,0.4329,9.7968,0.0071,0.0013,0.0064
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2269845,2019-08-18 22:57:39:378,0.052,0.4384,9.7427,0.0801,0.4447,9.7962,0.0103,0.0055,0.0064
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2269945,2019-08-18 22:57:39:478,-0.1204,0.4318,9.8194,0.0875,0.45,9.7959,0.0039,-0.0009,0.0053
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270046,2019-08-18 22:57:39:579,0.0346,0.3534,10.1078,0.0918,0.4493,9.7959,0.0039,0.0002,0.0043
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270145,2019-08-18 22:57:39:678,0.5637,0.2989,10.2305,0.0786,0.445,9.7962,0.0167,-0.0019,0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270246,2019-08-18 22:57:39:779,0.1352,0.4941,9.96,0.1036,0.4192,9.7971,0.0145,0.0013,0
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270345,2019-08-18 22:57:39:878,0.0867,0.3965,9.6739,0.108,0.4171,9.7972,0.0103,0.0076,0
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270445,2019-08-18 22:57:39:978,-0.0618,0.2415,9.9241,0.0998,0.4155,9.7973,0.0018,0.0055,-0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270545,2019-08-18 22:57:40:078,-0.0725,0.2139,10.0258,0.1022,0.4195,9.7971,0.0113,-0.0051,-0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270646,2019-08-18 22:57:40:179,0.2405,0.448,9.1945,0.1008,0.4258,9.7969,0.0081,0.0055,0
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270745,2019-08-18 22:57:40:278,0.1208,0.3067,10.2246,0.0971,0.427,9.7969,0.0071,0.0045,-0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270845,2019-08-18 22:57:40:378,0.0843,0.3121,9.8014,0.0936,0.4245,9.797,0.006,0.0023,-0.0021
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2270946,2019-08-18 22:57:40:479,0.3985,0.5288,9.9097,0.0936,0.4227,9.7971,0.0007,0.0002,-0.0021
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271045,2019-08-18 22:57:40:578,0.1202,0.5449,9.6015,0.0987,0.405,9.7978,-0.0046,-0.0051,0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271146,2019-08-18 22:57:40:679,0.1405,0.591,9.7218,0.1003,0.4014,9.7979,-0.0014,-0.0094,0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271245,2019-08-18 22:57:40:778,-0.0294,0.5545,9.8768,0.1178,0.3998,9.7978,-0.0025,0.0023,0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271346,2019-08-18 22:57:40:879,-0.066,0.4935,9.6936,0.1097,0.4006,9.7979,-0.0046,0.0087,0
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271445,2019-08-18 22:57:40:978,-0.1078,0.5383,9.6009,0.0989,0.4157,9.7973,0.0007,0.0055,0.0011
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271545,2019-08-18 22:57:41:078,0.1663,0.266,9.2962,0.0936,0.4166,9.7973,-0.011,-0.003,0.0022
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271646,2019-08-18 22:57:41:179,0.1986,0.5114,9.8181,0.097,0.4342,9.7966,-0.0036,-0.0019,0.0043
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271745,2019-08-18 22:57:41:278,0.0687,0.2505,9.948,0.0958,0.4536,9.7957,-0.0025,0.0013,0.0075
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271845,2019-08-18 22:57:41:378,0.2279,0.5473,9.9941,0.0769,0.5024,9.7935,0.0007,0.0002,0.0075
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2271946,2019-08-18 22:57:41:479,0.3746,0.843,9.9965,0.0703,0.5137,9.7929,0.0028,-0.0083,0.0096
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2272046,2019-08-18 22:57:41:579,0.1441,0.8364,9.7224,0.0776,0.5715,9.7897,-0.0004,0.0013,0.0107
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2272145,2019-08-18 22:57:41:678,0.2998,0.8747,9.9905,0.0689,0.5893,9.7887,-0.0036,0.0034,0.0107
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2272246,2019-08-18 22:57:41:779,0.019,0.676,9.4213,0.062,0.622,9.7867,-0.0014,0.0098,0.0107
46.34321,-0.305462,123.36,26.54,7.504,237.8,Nov-17,2272346,2019-08-18 22:57:41:879,0.0304,0.533,9.5769,0.0555,0.6442,9.7853,0.0018,0.0002,0.0096
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2272446,2019-08-18 22:57:41:979,-0.2491,0.3971,9.8163,0.0562,0.6481,9.7851,0.0049,-0.0051,0.0107
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2272545,2019-08-18 22:57:42:078,0.0741,0.7945,9.3255,0.0485,0.6548,9.7846,0.0124,-0.0041,0.0107
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2272646,2019-08-18 22:57:42:179,-0.0989,0.6245,9.7577,0.0501,0.6707,9.7836,-0.0046,0.0045,0.0096
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2272746,2019-08-18 22:57:42:279,-0.0731,0.6551,9.8571,0.047,0.674,9.7834,-0.0046,0.0066,0.0085
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2272846,2019-08-18 22:57:42:379,-0.0253,0.7119,10.1019,0.0449,0.6721,9.7835,-0.0036,-0.0062,0.0107
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2272945,2019-08-18 22:57:42:478,-0.0049,0.4025,9.8349,0.0477,0.6562,9.7846,-0.0046,-0.003,0.0085
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2273045,2019-08-18 22:57:42:578,0.0214,0.67,10.4005,0.045,0.6405,9.7856,-0.0057,-0.0051,0.0064
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2273146,2019-08-18 22:57:42:679,0.1627,0.3737,9.7499,0.05,0.629,9.7863,-0.0089,0.0023,0.0053
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2273245,2019-08-18 22:57:42:778,0.2423,0.4683,9.7804,0.0485,0.6274,9.7864,0.0049,0.0045,0.0053
46.34321,-0.305462,123.36,26.54,7.504,237.8,Dec-17,2273346,2019-08-18 22:57:42:879,0.0226,0.4959,9.8708,0.0427,0.6131,9.7874,-0.0014,0.0034,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2273446,2019-08-18 22:57:42:979,0.2962,0.7323,9.5841,0.0401,0.5909,9.7887,-0.0089,0.0002,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2273546,2019-08-18 22:57:43:079,0.3297,0.5767,10.0121,0.0457,0.583,9.7892,0.006,0.0055,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2273645,2019-08-18 22:57:43:178,0.0753,0.682,9.8636,0.0456,0.5733,9.7898,0.0018,0.0034,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2273745,2019-08-18 22:57:43:278,0.14,0.8334,9.6703,0.048,0.5698,9.79,-0.0014,-0.003,0.0075
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2273845,2019-08-18 22:57:43:378,-0.0666,0.6078,9.5338,0.0386,0.5727,9.7898,-0.0025,0.0066,0.0075
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2273946,2019-08-18 22:57:43:479,-0.1306,0.7311,9.3435,0.0107,0.5667,9.7903,-0.0004,0.0066,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274045,2019-08-18 22:57:43:578,0.0178,0.366,9.4877,-0.0131,0.5593,9.7907,0.006,-0.0041,0.0085
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274146,2019-08-18 22:57:43:679,0.0699,0.5342,9.9349,-0.0255,0.5542,9.7909,0.0007,0.0045,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274246,2019-08-18 22:57:43:779,-0.2605,0.4797,9.7463,-0.0274,0.5507,9.7911,0.0018,-0.0009,0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274346,2019-08-18 22:57:43:879,-0.036,0.3037,9.8056,-0.0699,0.5186,9.7927,-0.0004,-0.0009,0
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274446,2019-08-18 22:57:43:979,-0.1689,0.3241,9.6565,-0.0797,0.4755,9.7948,-0.0046,0.0066,-0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274546,2019-08-18 22:57:44:079,-0.206,0.2768,9.5117,-0.1171,0.438,9.7962,-0.0046,0.0066,-0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274646,2019-08-18 22:57:44:179,-0.3575,0.1589,9.6978,-0.1239,0.4059,9.7975,0.0039,-0.0019,-0.0021
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274745,2019-08-18 22:57:44:278,-0.1569,0.4193,9.6733,-0.131,0.368,9.7989,-0.0004,-0.0062,-0.0021
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274846,2019-08-18 22:57:44:379,-0.385,0.1086,10.0456,-0.1238,0.3543,9.7995,-0.0025,-0.0062,-0.0021
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2274946,2019-08-18 22:57:44:479,-0.3233,0.1164,9.4883,-0.1241,0.3116,9.8009,-0.0004,0.0034,-0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275046,2019-08-18 22:57:44:579,-0.5652,0.1307,9.5697,-0.108,0.3098,9.8012,-0.0046,0.0002,-0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275146,2019-08-18 22:57:44:679,-0.4682,0.2259,9.7152,-0.124,0.2709,9.8021,0.0018,0.0055,-0.0042
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275246,2019-08-18 22:57:44:779,-0.4035,0.1595,9.1609,-0.1167,0.2649,9.8024,0.0007,0.0002,-0.0042
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275345,2019-08-18 22:57:44:878,-0.2012,-0.0022,9.7798,-0.1046,0.2602,9.8026,-0.0004,-0.0083,-0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275445,2019-08-18 22:57:44:978,-0.215,0.0446,9.2824,-0.097,0.2585,9.8028,0.0007,-0.0009,-0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275546,2019-08-18 22:57:45:079,-0.3359,0.2331,9.8433,-0.0989,0.2634,9.8026,-0.0004,0.0002,0
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275646,2019-08-18 22:57:45:179,-0.1527,0.0033,9.3812,-0.1025,0.2624,9.8026,-0.0004,0.0002,-0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275745,2019-08-18 22:57:45:278,-0.2036,0.351,9.3788,-0.1188,0.2792,9.802,-0.0025,0.0013,0
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275845,2019-08-18 22:57:45:378,-0.2982,0.2181,9.4512,-0.1268,0.2935,9.8014,-0.0068,-0.0019,0
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2275946,2019-08-18 22:57:45:479,-0.3281,0.3055,9.2729,-0.1435,0.3121,9.8006,0.0081,0.0055,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276045,2019-08-18 22:57:45:578,-0.1031,0.1595,9.7906,-0.1496,0.3169,9.8004,0.0049,-0.0009,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276145,2019-08-18 22:57:45:678,-0.2497,0.2894,9.8116,-0.1536,0.341,9.7995,-0.0004,0.0002,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276246,2019-08-18 22:57:45:779,-0.3646,0.424,9.4746,-0.1528,0.3404,9.7995,-0.0004,-0.003,0
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276346,2019-08-18 22:57:45:879,-0.3622,0.1188,9.5626,-0.1529,0.3362,9.7997,-0.0014,0.0002,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276446,2019-08-18 22:57:45:979,-0.2599,0.4833,9.553,-0.1521,0.3407,9.7996,0.0028,-0.0019,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276546,2019-08-18 22:57:46:079,-0.1593,0.4725,9.8654,-0.1432,0.3689,9.7987,-0.0004,0.0023,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276646,2019-08-18 22:57:46:179,-0.3515,0.524,9.6206,-0.1414,0.3985,9.7975,-0.0004,0.0087,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276746,2019-08-18 22:57:46:279,-0.3916,0.3564,9.3411,-0.1432,0.4185,9.7967,-0.0004,0.0098,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276846,2019-08-18 22:57:46:379,-0.2449,0.4492,9.5177,-0.1449,0.4459,9.7954,0.0028,0.0023,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2276945,2019-08-18 22:57:46:478,-0.2826,0.5826,9.7972,-0.139,0.4494,9.7954,-0.0004,-0.0105,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277046,2019-08-18 22:57:46:579,-0.3024,0.3779,9.4877,-0.1317,0.4498,9.7954,0.0007,-0.0041,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277145,2019-08-18 22:57:46:678,-0.1234,0.5192,10.3419,-0.1315,0.4548,9.7952,0.0071,-0.0019,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277245,2019-08-18 22:57:46:778,-0.2784,0.5437,10.2682,-0.1223,0.4584,9.7952,-0.0014,-0.0051,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277346,2019-08-18 22:57:46:879,-0.4311,0.779,10.027,-0.1217,0.4527,9.7954,-0.0153,-0.0009,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277445,2019-08-18 22:57:46:978,-0.4825,0.2576,9.5823,-0.1246,0.455,9.7953,0.0071,0.0076,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277545,2019-08-18 22:57:47:078,-0.3072,0.2427,9.4177,-0.1258,0.4739,9.7944,0.006,0.0066,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277646,2019-08-18 22:57:47:179,-0.4245,0.2564,9.5225,-0.1231,0.4691,9.7947,0.0135,0.0055,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277746,2019-08-18 22:57:47:279,-0.3664,0.2702,9.3489,-0.1236,0.4791,9.7942,0.0028,-0.0019,0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277846,2019-08-18 22:57:47:379,-0.4137,0.3785,9.3345,-0.1354,0.4782,9.794,-0.0025,0.0013,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2277946,2019-08-18 22:57:47:479,-0.0797,0.3133,9.4566,-0.1422,0.4713,9.7943,-0.0078,-0.0041,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278046,2019-08-18 22:57:47:579,-0.2012,0.3067,9.7302,-0.1549,0.4435,9.7954,-0.0014,0.0023,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278146,2019-08-18 22:57:47:679,-0.4047,0.5216,9.9576,-0.1526,0.4257,9.7962,-0.0025,-0.0051,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278246,2019-08-18 22:57:47:779,-0.4658,0.1846,9.8702,-0.1499,0.4366,9.7958,0.0092,-0.0009,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278345,2019-08-18 22:57:47:878,-0.3084,0.3139,9.9857,-0.157,0.4286,9.796,0.0124,0.0045,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278446,2019-08-18 22:57:47:979,-0.6585,0.4923,9.1962,-0.1551,0.4243,9.7962,-0.0025,-0.0009,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278546,2019-08-18 22:57:48:079,-0.1282,0.3396,9.6541,-0.1665,0.4192,9.7963,-0.0132,0.0023,-0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278646,2019-08-18 22:57:48:179,-0.1468,0.5414,9.6146,-0.1582,0.3854,9.7978,-0.0089,0.0013,-0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278746,2019-08-18 22:57:48:279,-0.1689,0.4288,9.8918,-0.1586,0.3664,9.7985,-0.0057,-0.0019,0
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278846,2019-08-18 22:57:48:379,0.0903,0.3342,10.3275,-0.1392,0.345,9.7996,-0.0046,-0.0083,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2278946,2019-08-18 22:57:48:479,-0.1342,0.3223,9.3375,-0.1422,0.3431,9.7996,-0.0025,0.0023,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279045,2019-08-18 22:57:48:578,-0.1779,0.5018,9.4644,-0.1538,0.3415,9.7995,-0.0025,0.0055,0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279146,2019-08-18 22:57:48:679,-0.0881,0.4659,9.6859,-0.16,0.3347,9.7996,-0.01,0.0023,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279246,2019-08-18 22:57:48:779,0.0101,0.6623,9.9007,-0.2036,0.3458,9.7984,0.0071,-0.0009,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279346,2019-08-18 22:57:48:879,-0.1216,0.4599,9.808,-0.2283,0.3592,9.7974,0.0071,0.0045,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279446,2019-08-18 22:57:48:979,-0.1785,0.536,9.5757,-0.244,0.3584,9.7971,-0.0078,0.0119,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279546,2019-08-18 22:57:49:079,-0.1953,0.5096,9.8421,-0.2681,0.3714,9.7959,-0.0036,0.0055,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279645,2019-08-18 22:57:49:178,-0.1773,0.4336,10.0354,-0.2794,0.395,9.7947,0.0081,-0.0062,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279745,2019-08-18 22:57:49:278,-0.1103,0.7341,10.1402,-0.2756,0.3979,9.7947,-0.0046,-0.0051,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279845,2019-08-18 22:57:49:378,-0.3766,0.7095,9.6093,-0.2662,0.4217,9.794,0.0081,0.0023,0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2279945,2019-08-18 22:57:49:478,-0.1976,0.5946,9.945,-0.2588,0.42,9.7942,0.006,-0.0009,0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280046,2019-08-18 22:57:49:579,-0.3365,0.287,9.787,-0.2454,0.4365,9.7939,0.0028,-0.0019,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280145,2019-08-18 22:57:49:678,-0.2994,0.3498,9.2244,-0.2376,0.4383,9.794,0.0081,0.0013,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280245,2019-08-18 22:57:49:778,-0.3862,0.4354,9.3106,-0.2363,0.4496,9.7935,0.0135,0.0023,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280345,2019-08-18 22:57:49:878,-0.1647,0.4695,9.711,-0.2231,0.4637,9.7931,0.0081,-0.0115,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280445,2019-08-18 22:57:49:978,-0.227,0.5641,9.8038,-0.2152,0.4773,9.7927,-0.0014,-0.0073,0.0064
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280545,2019-08-18 22:57:50:078,-0.4772,0.5401,9.8768,-0.217,0.5196,9.7905,0.0039,0.0076,0.0085
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280646,2019-08-18 22:57:50:179,-0.2383,0.6808,9.6278,-0.2299,0.5469,9.7887,-0.0025,0.0108,0.0117
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280745,2019-08-18 22:57:50:278,-0.2964,0.746,9.7583,-0.2496,0.5788,9.7864,0.0007,0.0055,0.0128
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280845,2019-08-18 22:57:50:378,-0.233,0.6856,9.6942,-0.2701,0.615,9.7836,0.0081,0.0034,0.0117
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2280945,2019-08-18 22:57:50:478,-0.3467,0.7,9.7409,-0.2817,0.6504,9.781,0.0018,-0.0041,0.0107
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2281045,2019-08-18 22:57:50:578,-0.3616,0.7185,9.9762,-0.2878,0.659,9.7802,0.0018,-0.0009,0.0107
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2281145,2019-08-18 22:57:50:678,-0.1444,0.6718,9.3142,-0.2911,0.6679,9.7796,-0.0025,0.0023,0.0096
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2281245,2019-08-18 22:57:50:778,-0.0755,0.7634,10.2072,-0.3019,0.6759,9.7787,-0.0036,0.0013,0.0096
46.341785,-0.308668,128.84,31.05,9.648001,236.5,0 / 17,2281345,2019-08-18 22:57:50:878,-0.3455,0.8035,9.4632,-0.2987,0.6734,9.7789,-0.0142,-0.0019,0.0096
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2281445,2019-08-18 22:57:50:978,-0.3209,0.6754,9.8038,-0.2872,0.6725,9.7793,0.0039,0.0023,0.0075
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2281545,2019-08-18 22:57:51:078,-0.6262,0.5545,9.9079,-0.2848,0.6463,9.7812,-0.0004,-0.0019,0.0053
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2281646,2019-08-18 22:57:51:179,-0.3987,0.4815,9.6296,-0.283,0.6261,9.7826,-0.0025,0.0002,0.0032
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2281746,2019-08-18 22:57:51:279,-0.4855,0.53,9.4016,-0.2705,0.5706,9.7863,0.0007,-0.0051,0.0043
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2281845,2019-08-18 22:57:51:378,-0.2623,0.3426,9.6051,-0.2705,0.5513,9.7874,-0.0025,-0.0009,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2281945,2019-08-18 22:57:51:478,-0.3024,0.512,9.2926,-0.2629,0.5331,9.7886,-0.0036,0.0002,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2282046,2019-08-18 22:57:51:579,0.0047,0.2612,9.8822,-0.2515,0.4928,9.791,-0.0014,0.0013,0.0022
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2282145,2019-08-18 22:57:51:678,-0.0264,0.3672,9.9253,-0.2433,0.4709,9.7923,-0.0004,-0.0041,-0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2282246,2019-08-18 22:57:51:779,0.1058,0.4534,9.4566,-0.2435,0.4663,9.7925,-0.0057,0.0034,-0.0011
46.341785,-0.308668,128.84,31.05,9.648001,236.5,15 / 17,2282346,2019-08-18 22:57:51:879,-0.2108,0.211,9.7056,-0.2491,0.4569,9.7928,0.0018,0.0045,0.0011
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2282446,2019-08-18 22:57:51:979,-0.2054,0.539,10.0378,-0.2498,0.4524,9.793,0.0018,-0.0009,-0.0011
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2282546,2019-08-18 22:57:52:079,-0.1905,0.2522,9.9067,-0.2475,0.4474,9.7933,0.0007,-0.0051,0
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2282646,2019-08-18 22:57:52:179,-0.1031,0.43,9.7846,-0.2495,0.4407,9.7936,-0.0036,0.0023,0
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2282746,2019-08-18 22:57:52:279,-0.5717,0.26,9.5464,-0.2665,0.4251,9.7938,0.0049,0.0066,-0.0011
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2282845,2019-08-18 22:57:52:378,-0.4975,0.193,9.3208,-0.283,0.4045,9.7942,-0.0014,-0.0009,0
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2282946,2019-08-18 22:57:52:479,-0.5951,0.3839,9.6224,-0.2916,0.3913,9.7945,-0.0004,0.0013,0.0011
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2283046,2019-08-18 22:57:52:579,-0.5226,0.269,9.2609,-0.3079,0.3849,9.7943,-0.0004,0.0013,0.0022
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2283145,2019-08-18 22:57:52:678,-0.5125,0.3905,9.8606,-0.318,0.38,9.7941,-0.0068,0.0045,0.0022
46.340324,-0.311749,135.4,33.74,9.648001,234.4,0 / 17,2283245,2019-08-18 22:57:52:778,-0.3215,0.4617,9.4285,-0.3277,0.3837,9.7937,0.0028,0.0045,0.0032
