No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
137.0,43727.2,52.9311467,-1.7637865,90.709,0.764,134.01,0.06,0.1,0.0,90.98,90.73,90.86,90.56999,-1.100006,90.98,-0.02958012,-0.01938009,0.0,6.0,3.0,2258.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43727.3,52.9311693,-1.7637861000000001,90.587,0.636,134.01,0.05,0.1,0.0,90.87,90.44,90.8,90.33,-1.0,91.02,-0.02958012,0.0,0.0,6.0,3.0,2235.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43727.4,52.9311919,-1.7637853,90.356,1.106,134.0,0.03,0.1,0.0,90.55,90.62999,90.40999,90.23,-1.100006,90.50999,-0.03978014,-0.009180069,0.0,6.0,3.0,2238.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43727.5,52.9312144,-1.7637846000000001,90.374,1.051,134.0,0.03,0.1,0.0,90.48999,90.28999,90.40999,89.87,-1.600006,90.54,-0.04997993,0.0,0.0,6.0,3.0,2249.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43727.6,52.9312369,-1.763784,89.806,1.072,134.0,0.03,0.1,0.0,90.14999,89.87,90.37999,89.75,-2.199982,90.1,-0.03978014,0.0,0.0,6.0,3.0,2243.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43727.7,52.9312594,-1.7637832,90.263,1.178,134.01,0.05,0.1,0.0,90.06,89.89999,90.11,89.7,-2.199982,89.82999000000002,-0.04997993,-0.009180069,0.0,6.0,3.0,2224.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43727.8,52.9312818,-1.7637822999999997,89.852,1.372,134.0,0.03,0.1,0.0,89.95999,89.64999,89.86,89.28999,-2.0,89.89,-0.05915999,-0.01938009,0.0,6.0,3.0,2225.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43727.9,52.931304100000006,-1.7637810999999999,89.197,1.733,133.99,0.01,0.1,0.0,89.75,89.37,89.64,89.17,-1.699982,89.7,-0.05915999,-0.009180069,0.0,6.0,3.0,2231.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.0,52.931326399999996,-1.7637797999999998,89.53200000000002,1.97,134.0,0.04,0.1,0.0,89.51999,89.39999,89.33,89.14999,-1.799988,89.34,-0.04997993,-0.01938009,0.0,6.0,3.0,2219.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.1,52.9313488,-1.7637787,89.38799999999998,1.6780000000000002,133.97,-0.0,0.1,0.0,89.26999,89.11,89.39,88.83,-2.100006,89.31,-0.05915999,-0.01938009,0.0,6.0,3.0,2210.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.2,52.93137100000001,-1.7637771,88.978,2.471,133.99,0.01,0.1,0.0,89.09,88.84,89.06,88.28,-1.5,89.07,-0.05915999,-0.02958012,0.0,6.0,3.0,2213.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.3,52.9313931,-1.7637755000000002,88.75399999999998,2.422,133.97,-0.01,0.1,0.0,88.98,88.76999,88.78999,88.39,-1.899994,88.87,-0.04997993,-0.02958012,0.0,6.0,3.0,2209.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.4,52.931415199999996,-1.7637738,88.535,2.571,133.96,-0.02,0.1,0.0,88.92999,88.56999,88.75999,88.25,-2.0,88.72,-0.05915999,-0.01938009,0.0,6.0,3.0,2194.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.5,52.9314373,-1.763772,88.445,2.898,133.95,-0.03,0.1,0.0,88.59999,88.34999,88.53999,88.08,-2.0,88.50999,-0.05915999,-0.01938009,0.0,6.0,3.0,2198.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.6,52.9314594,-1.76377,88.48100000000002,3.057,133.96,-0.02,0.1,0.0,88.48,88.14999,88.44,87.89999,-2.299988,88.37,-0.04997993,-0.02958012,0.0,6.0,3.0,2186.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.7,52.9314813,-1.763768,88.09899999999998,3.0860000000000003,133.96,-0.02,0.1,0.0,88.25,87.92,88.26999,87.69,-2.5,88.17,-0.04997993,-0.03978014,0.0,6.0,3.0,2159.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43728.8,52.931503200000016,-1.7637658,87.98,3.426,133.96,-0.01,0.1,0.0,87.92,87.75999,88.05,87.53,-2.299988,87.79,-0.03978014,-0.04997993,0.0,6.0,3.0,2138.0,87.0,0.0,0.2099915,0.0,14.0,6.0,0.0
137.0,43728.9,52.931525,-1.7637636,87.325,3.57,133.94,-0.03,0.1,0.0,87.89,87.56,87.89999,87.28999,-2.799988,87.66,-0.03978014,-0.06936002,0.0,6.0,3.0,2124.0,87.0,0.0,0.6900024,1.0,14.1,6.0,0.0
137.0,43729.0,52.931546900000015,-1.7637611,87.96600000000002,3.925,133.94,-0.03,0.1,0.0,87.78999,87.28,87.73999,86.94,-2.899994,87.53,-0.04997993,-0.06936002,0.0,6.0,3.0,2122.0,87.0,0.0,2.109985,1.0,14.1,6.0,0.0
137.0,43729.1,52.9315686,-1.7637585,87.098,4.127,133.92,-0.06,0.1,0.0,87.48,87.28999,87.36,86.78,-2.799988,87.43999000000002,-0.05915999,-0.06936002,0.0,6.0,3.0,2104.0,87.0,0.0,2.820007,1.0,14.1,6.0,0.0
137.0,43729.2,52.9315903,-1.7637555999999999,87.10600000000002,4.599,133.9,-0.08,0.1,0.0,87.34999,86.92,87.19,86.61,-2.799988,87.16,-0.06936002,-0.06936002,0.0,6.0,3.0,2096.0,87.0,0.0,3.059998,1.0,14.1,6.0,0.0
137.0,43729.3,52.931611800000006,-1.7637526000000001,86.641,4.698,133.89,-0.08,0.1,0.0,87.17999,86.70999,87.12999,86.56999,-2.899994,86.97,-0.06936002,-0.06936002,0.0,6.0,3.0,2093.0,87.0,0.0,3.059998,1.0,14.1,6.0,0.0
137.0,43729.4,52.93163350000001,-1.7637493,86.87200000000001,5.152,133.88,-0.08,0.1,0.0,86.62999,86.26999,86.78999,86.25,-2.600006,86.57,-0.06936002,-0.04997993,0.0,6.0,3.0,2091.0,87.0,0.0,2.820007,1.0,14.1,6.0,0.0
137.0,43729.5,52.93165490000001,-1.763746,86.37799999999999,5.339,133.87,-0.08,0.1,0.0,86.45999,86.12999,86.59999,85.97,-2.799988,86.25,-0.06936002,-0.06936002,0.0,6.0,3.0,2090.0,87.0,0.0,3.059998,1.0,14.1,6.0,0.0
137.0,43729.6,52.93167630000001,-1.7637424000000002,86.119,5.697,133.85,-0.09,0.1,0.0,86.44,86.06999,86.42999,85.67999,-2.600006,86.24,-0.07956004,-0.06936002,0.0,6.0,3.0,2087.0,87.0,0.0,3.059998,1.0,14.1,6.0,0.0
137.0,43729.7,52.9316977,-1.7637387999999998,85.986,5.858,133.81,-0.14,0.1,0.0,86.19,85.86,85.98,85.31999,-2.399994,86.16,-0.07956004,-0.06936002,0.0,6.0,3.0,2084.0,87.0,0.0,3.539978,1.0,14.1,6.0,0.0
137.0,43729.8,52.9317188,-1.7637346,85.244,6.692,133.79,-0.14,0.1,0.0,85.8,85.53999,85.78,85.25999,-2.799988,85.87,-0.07956004,-0.04997993,0.0,6.0,3.0,2081.0,87.0,0.0,3.769989,1.0,14.1,6.0,0.0
137.0,43729.9,52.931740200000014,-1.7637307,85.788,6.374,133.78,-0.13,0.1,0.0,85.58,85.19,85.78,85.12,-2.899994,85.38,-0.06936002,-0.05915999,0.0,6.0,3.0,2082.0,87.0,0.0,3.299988,1.0,14.1,6.0,0.0
137.0,43730.0,52.9317613,-1.7637265,85.345,6.7879999999999985,133.77,-0.13,0.1,0.0,85.28999,85.0,85.48999,84.84999,-2.899994,85.18999000000002,-0.07956004,-0.05915999,0.0,6.0,3.0,2064.0,87.0,0.0,3.299988,1.0,14.1,6.0,0.0
137.0,43730.1,52.9317822,-1.763722,84.89200000000002,7.278,133.76,-0.12,0.1,0.0,85.05,84.75999,85.11,84.42,-2.799988,84.99,-0.07956004,-0.03978014,0.0,6.0,3.0,2058.0,87.0,0.0,3.769989,1.0,14.1,6.0,0.0
137.0,43730.2,52.9318035,-1.7637178,85.02799999999998,7.0520000000000005,133.7,-0.18,0.1,0.0,84.98999,84.69,84.7,84.20999,-2.600006,84.8,-0.07956004,-0.03978014,0.0,6.0,3.0,2061.0,87.0,0.0,3.769989,1.0,14.1,6.0,0.0
137.0,43730.3,52.9318242,-1.7637132000000002,84.15,7.529,133.68,-0.18,0.1,0.0,84.67,84.25,84.75999,84.12999,-2.199982,84.56,-0.07956004,-0.04997993,0.0,6.0,3.0,2055.0,87.0,0.0,4.009979,1.0,14.1,6.0,0.0
137.0,43730.4,52.9318454,-1.7637085,84.87,7.666,133.64,-0.21,0.1,0.0,84.26999,84.05,84.47,83.81,-1.699982,84.25,-0.07956004,-0.04997993,0.0,6.0,3.0,2041.0,87.0,0.0,3.769989,1.0,14.1,6.0,0.0
137.0,43730.5,52.9318658,-1.7637033,83.506,8.456,133.63,-0.2,0.1,0.0,83.94,83.7,84.05,83.62999,-1.799988,84.02,-0.07956004,-0.009180069,0.0,6.0,3.0,2042.0,87.0,0.0,4.009979,1.0,14.1,6.0,0.0
137.0,43730.6,52.931886500000005,-1.7636987,83.581,7.941,133.59,-0.22,0.1,0.0,84.08,83.67,83.84999,83.31,-2.199982,83.72,-0.08976007,-0.009180069,0.0,6.0,3.0,2027.0,87.0,0.0,4.009979,1.0,14.1,6.0,0.0
137.0,43730.7,52.931907,-1.7636936,83.149,8.546,133.57,-0.22,0.1,0.0,83.73999,83.37,83.5,83.03999,-2.399994,83.62,-0.09996009,-0.01938009,0.0,6.0,3.0,2030.0,87.0,0.0,4.25,1.0,14.1,6.0,0.0
137.0,43730.8,52.9319275,-1.7636882999999999,83.189,8.8,133.56,-0.21,0.1,0.0,83.19,83.01999,83.3,82.73999,-1.899994,83.31,-0.08976007,-0.03978014,0.0,6.0,3.0,2018.0,87.0,0.0,4.009979,1.0,14.1,6.0,0.0
137.0,43730.9,52.9319481,-1.7636830000000001,83.369,8.934,133.52,-0.23,0.1,0.0,83.12999,82.69,83.12999,82.59999,-2.100006,83.03,-0.08976007,-0.02958012,0.0,6.0,3.0,2016.0,87.0,0.0,4.25,1.0,14.1,6.0,0.0
137.0,43731.0,52.931968399999995,-1.7636776,82.685,8.963,133.51,-0.21,0.1,0.0,82.92999,82.64999,82.87,82.31,-2.0,82.66,-0.08976007,-0.02958012,0.0,6.0,3.0,2014.0,87.0,0.0,2.109985,1.0,14.1,6.0,0.0
137.0,43731.1,52.9319888,-1.763672,82.516,9.411,133.47,-0.23,0.1,0.0,82.59999,82.37999,82.73999,82.08,-1.899994,82.62,-0.07956004,-0.02958012,0.0,6.0,3.0,2018.0,87.0,0.0,2.109985,1.0,14.0,6.0,0.0
137.0,43731.2,52.932009,-1.7636662,82.19200000000002,9.809,133.44,-0.25,0.1,0.0,82.22,82.01999,82.22,81.61,-2.299988,82.25999,-0.06936002,-0.02958012,0.0,6.0,3.0,2006.0,87.0,0.0,1.869995,1.0,14.1,6.0,0.0
137.0,43731.3,52.9320291,-1.7636602000000001,82.13,10.109,133.42,-0.24,0.1,0.0,82.09999,81.86,82.00999,81.55,-2.5,81.97,-0.06936002,-0.02958012,0.0,6.0,3.0,2009.0,87.0,0.0,2.350006,1.0,14.1,6.0,0.0
137.0,43731.4,52.932049,-1.7636539999999998,81.536,10.499,133.42,-0.22,0.1,0.0,81.98,81.69,81.87,81.3,-2.199982,81.77,-0.06936002,-0.02958012,0.0,6.0,3.0,2003.0,87.0,0.0,2.109985,1.0,14.1,6.0,0.0
137.0,43731.5,52.9320689,-1.7636478999999998,81.36,10.531,133.4,-0.22,0.1,0.0,81.7,81.45,81.7,81.15999000000002,-2.199982,81.65,-0.07956004,-0.02958012,0.0,6.0,3.0,1990.0,87.0,0.0,2.350006,1.0,14.1,6.0,0.0
137.0,43731.6,52.932089,-1.7636424,80.741,9.921,133.31,-0.28,0.1,0.0,81.48999,81.11,81.59999,81.03,-2.299988,81.36,-0.06936002,-0.03978014,0.0,6.0,3.0,1991.0,87.0,0.0,2.109985,1.0,14.1,6.0,0.0
137.0,43731.7,52.932109,-1.7636363000000002,80.878,10.373,133.27,-0.3,0.1,0.0,81.31999,81.03999,81.23999,80.70999,-2.299988,81.18999000000002,-0.07956004,-0.02958012,0.0,6.0,3.0,1976.0,87.0,0.0,2.109985,1.0,14.1,6.0,0.0
137.0,43731.8,52.932128899999995,-1.7636298,81.14,11.109000000000002,133.22,-0.32,0.1,0.0,81.23,81.03999,80.95999,80.58,-1.699982,81.0,-0.07956004,-0.009180069,0.0,6.0,3.0,1970.0,87.0,0.0,2.589996,1.0,14.1,6.0,0.0
137.0,43731.9,52.9321491,-1.7636238000000002,81.072,10.62,133.13,-0.37,0.1,0.0,80.98,80.70999,80.89,80.42,-1.5,80.88,-0.07956004,-0.009180069,0.0,6.0,3.0,1966.0,87.0,0.0,2.589996,1.0,14.1,6.0,0.0
137.0,43732.0,52.9321691,-1.7636167,81.112,11.992,133.04,-0.42,0.1,0.0,80.59,80.42999,80.67,80.33,-1.799988,80.65,-0.06936002,0.0,0.0,6.0,3.0,1968.0,87.0,0.0,2.350006,1.0,14.1,6.0,0.0
137.0,43732.1,52.9321887,-1.7636102,80.143,11.705,132.96,-0.46,0.1,0.0,80.31999,80.12,80.47,80.01999,-1.799988,80.29,-0.06936002,0.0,0.0,6.0,3.0,1954.0,87.0,0.0,2.350006,1.0,14.1,6.0,0.0
137.0,43732.2,52.9322083,-1.7636034,79.762,11.997,132.86,-0.51,0.1,0.0,80.12999,79.97,80.15999000000002,79.8,-1.600006,80.1,-0.06936002,-0.009180069,0.0,6.0,3.0,1947.0,87.0,0.0,3.059998,1.0,14.1,6.0,0.0
137.0,43732.3,52.932228200000004,-1.7635968,80.006,12.02,132.74,-0.57,0.1,0.0,79.98,79.8,79.95,79.55,-1.600006,79.88,-0.07956004,-0.01938009,0.0,6.0,3.0,1949.0,87.0,0.0,3.769989,1.0,14.1,6.0,0.0
137.0,43732.4,52.932248200000004,-1.7635906000000001,80.334,11.249,132.63,-0.61,0.1,0.0,79.81999,79.56999,79.83,79.28,-1.600006,79.78,-0.08976007,-0.009180069,0.0,6.0,3.0,1945.0,87.0,0.0,4.48999,1.0,14.1,6.0,0.0
137.0,43732.5,52.932267499999995,-1.7635837,79.906,11.909,132.57,-0.62,0.1,0.0,79.48999,79.40999000000002,79.48,79.14999,-1.799988,79.62,-0.07956004,-0.009180069,0.0,6.0,3.0,1939.0,87.0,0.0,4.720001,1.0,14.1,6.0,0.0
137.0,43732.6,52.9322871,-1.7635772,79.675,11.668,132.46,-0.65,0.1,0.0,79.25,79.06999,79.34,78.86,-1.799988,79.22,-0.07956004,0.0,0.0,6.0,3.0,1923.0,87.0,0.0,4.25,1.0,14.1,6.0,0.0
137.0,43732.7,52.932305899999996,-1.7635699,78.458,12.822,132.34,-0.69,0.1,0.0,79.08,78.83,79.03999,78.70999,-1.799988,78.99,-0.07956004,0.0,0.0,6.0,3.0,1917.0,87.0,0.0,4.48999,1.0,14.1,6.0,0.0
137.0,43732.8,52.932324200000004,-1.7635624,77.321,13.277,132.31,-0.67,0.1,0.0,79.12,78.70999,78.98999,78.42999,-1.799988,78.89,-0.07956004,-0.009180069,0.0,6.0,3.0,1907.0,87.0,0.0,-0.5,1.0,14.1,6.0,0.0
137.0,43732.9,52.9323426,-1.7635547,76.874,13.682,132.28,-0.64,0.1,0.0,78.72,78.55,78.75999,78.33,-1.600006,78.75,-0.06936002,-0.009180069,0.0,6.0,3.0,1911.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43733.0,52.9323614,-1.7635474,77.036,13.504,132.18,-0.67,0.1,0.0,78.69,78.45999,78.59999,78.28,-1.600006,78.59,-0.05915999,-0.009180069,0.0,6.0,3.0,1900.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43733.1,52.9323806,-1.7635397999999998,78.109,13.672,132.1,-0.68,0.1,0.0,78.42999,78.22,78.39999,78.03,-1.600006,78.48,-0.04997993,-0.009180069,0.0,6.0,3.0,1897.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43733.2,52.9323998,-1.763532,78.631,13.765,132.05,-0.67,0.1,0.0,78.33,78.09999,78.25,77.90999000000002,-1.600006,78.17,-0.04997993,0.0,0.0,6.0,3.0,1894.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43733.3,52.9324191,-1.7635246,78.926,13.452,131.96,-0.68,0.1,0.0,78.23,78.08,78.17999,77.81999,-1.899994,78.14,-0.04997993,-0.009180069,0.0,6.0,3.0,1893.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43733.4,52.932438299999994,-1.7635168,79.074,13.845999999999998,131.85,-0.71,0.1,0.0,78.12999,78.00999,78.12999,77.58,-1.699982,78.07,-0.05915999,0.0,0.0,6.0,3.0,1880.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
137.0,43733.5,52.9324573,-1.7635087,78.847,14.259,131.79,-0.71,0.1,0.0,78.0,77.90999000000002,77.90999000000002,77.56,-1.600006,78.03,-0.05915999,0.009180069,0.0,6.0,3.0,1881.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.5
137.0,43733.6,52.932475700000005,-1.7635007,77.62,14.128,131.79,-0.66,0.1,0.0,77.87999,77.73,77.81,77.45,-1.799988,77.88,-0.04997993,0.009180069,0.0,6.0,3.0,1879.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,7.0
137.0,43733.7,52.932493900000004,-1.7634923,76.79899999999998,14.924,131.78,-0.62,0.1,0.0,77.83,77.51999,77.69,77.3,-1.699982,77.72,-0.03978014,0.0,0.0,6.0,3.0,1938.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,8.0
137.0,43733.8,52.9325122,-1.7634839,76.52199999999998,15.196,131.73,-0.61,0.1,0.0,77.73999,77.59,77.59,77.31,-1.600006,77.62,-0.02958012,0.0,0.0,6.0,3.0,1945.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,8.0
137.0,43733.9,52.9325311,-1.7634758,77.404,14.768,131.69,-0.6,0.1,0.0,77.67,77.53999,77.78999,77.36,-1.600006,77.53,-0.01938009,-0.009180069,0.0,6.0,3.0,1908.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,8.0
137.0,43734.0,52.93255,-1.7634675999999998,77.807,14.907,131.61,-0.61,0.1,0.0,77.64999,77.45999,77.69,77.11,-1.600006,77.59,-0.02958012,-0.009180069,0.0,6.0,3.0,1946.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,8.0
137.0,43734.1,52.9325684,-1.763459,77.256,15.418,131.57,-0.6,0.1,0.0,77.65999000000002,77.45,77.67,77.17,-1.600006,77.68999000000002,-0.02958012,0.0,0.0,6.0,3.0,1915.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,8.0
137.0,43734.2,52.9325873,-1.7634508,77.771,15.041,131.48,-0.62,0.1,0.0,77.69,77.48999,77.53999,77.23,-1.399994,77.62,-0.02958012,0.0,0.0,6.0,3.0,1930.0,87.0,0.0,-0.02999878,0.0,14.0,6.0,8.0
137.0,43734.3,52.9326055,-1.7634420000000002,76.633,16.081,131.35,-0.66,0.1,0.0,77.61,77.39999,77.44,77.08,-1.5,77.49,-0.01938009,0.0,0.0,6.0,3.0,1920.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,8.0
137.0,43734.4,52.9326238,-1.7634336,76.428,15.667,131.29,-0.66,0.1,0.0,77.51999,77.44,77.50999,77.2,-1.299988,77.47,-0.01938009,0.0,0.0,6.0,3.0,1916.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,8.0
136.0,43734.5,52.9326424,-1.763425,76.835,15.800999999999998,131.18,-0.68,0.1,0.0,77.55,77.42999,77.44,77.11,-1.399994,77.43999000000002,-0.02958012,0.0,0.0,6.0,3.0,1931.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,7.5
136.0,43734.6,52.932660700000014,-1.7634162000000002,76.648,16.070999999999998,131.12,-0.68,0.1,0.0,77.56999,77.39999,77.53,77.08,-1.399994,77.43999000000002,-0.02958012,0.0,0.0,6.0,3.0,1923.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,2.5
136.0,43734.7,52.932679,-1.7634072,76.579,16.549,131.01,-0.71,0.1,0.0,77.48999,77.41,77.42,77.05,-1.199982,77.56,-0.02958012,0.0,0.0,6.0,3.0,1920.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43734.8,52.9326973,-1.7633982000000001,76.619,16.483,130.91,-0.73,0.1,0.0,77.41,77.22,77.25999,76.98999,-1.199982,77.38,-0.02958012,0.009180069,0.0,6.0,3.0,1917.0,87.0,0.0,-0.2600098,0.0,14.1,6.0,0.0
136.0,43734.9,52.9327159,-1.7633889,77.14399999999998,16.844,130.86,-0.71,0.1,0.0,77.23,77.14,77.42,77.08,-1.299988,77.24,-0.009180069,0.009180069,0.0,6.0,3.0,1910.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.0,52.9327342,-1.7633794999999999,77.112,17.153,130.71,-0.75,0.1,0.0,77.34999,77.28,77.42999,76.87999,-1.5,77.21,-0.02958012,0.0,0.0,6.0,3.0,1921.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.1,52.9327526,-1.7633702,77.296,17.048,130.65,-0.75,0.1,0.0,77.51999,77.25999,77.17999,76.81999,-1.5,77.31,-0.03978014,0.0,0.0,6.0,3.0,1914.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.2,52.932771,-1.7633608,77.008,17.073,130.63,-0.72,0.1,0.0,77.42,77.23,77.25999,76.84999,-1.100006,77.34,-0.03978014,0.0,0.0,6.0,3.0,1911.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.3,52.932789,-1.7633515,76.14,17.324,130.46,-0.78,0.1,0.0,77.34,77.05,77.23999,76.89,-1.5,77.28,-0.03978014,0.0,0.0,6.0,3.0,1896.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.4,52.932807499999996,-1.7633417999999998,77.195,17.454,130.51,-0.7,0.1,0.0,77.23999,76.87999,77.19,76.81999,-1.799988,77.13,-0.03978014,0.0,0.0,6.0,3.0,1893.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.5,52.9328259,-1.7633321,77.252,17.57,130.5,-0.67,0.1,0.0,77.12,76.83,77.09999,76.64999,-2.199982,76.97,-0.03978014,-0.01938009,0.0,6.0,3.0,1900.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.6,52.932843899999995,-1.7633225000000001,76.165,17.752,130.38,-0.7,0.1,0.0,77.09,76.84,77.0,76.45999,-1.799988,76.83,-0.03978014,-0.02958012,0.0,6.0,3.0,1889.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.7,52.9328621,-1.7633126,76.457,18.253,130.34,-0.68,0.1,0.0,76.95,76.69,76.83,76.47,-1.799988,76.81,-0.03978014,-0.02958012,0.0,6.0,3.0,1865.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.8,52.932880100000006,-1.7633027000000001,76.234,18.263,130.26,-0.69,0.1,0.0,76.87999,76.58,76.89,76.3,-1.600006,76.7,-0.04997993,-0.01938009,0.0,6.0,3.0,1872.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43735.9,52.932898,-1.7632927,75.971,18.476,130.18,-0.7,0.1,0.0,76.75,76.56999,76.81,76.25,-2.0,76.75,-0.04997993,-0.01938009,0.0,6.0,3.0,1887.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.0,52.9329159,-1.7632826,75.935,18.808,130.07,-0.72,0.1,0.0,76.75,76.48,76.7,76.28999,-2.199982,76.64,-0.04997993,-0.009180069,0.0,6.0,3.0,1902.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.1,52.932934100000004,-1.7632724000000002,76.381,18.816,130.01,-0.72,0.1,0.0,76.72,76.41,76.45,76.14999,-2.299988,76.53,-0.04997993,0.0,0.0,6.0,3.0,1887.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.2,52.9329522,-1.7632622,76.55,18.739,129.96,-0.7,0.1,0.0,76.48999,76.39,76.67999,76.09,-2.299988,76.49,-0.03978014,0.0,0.0,6.0,3.0,1881.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.3,52.93297,-1.763252,75.798,19.041,129.89,-0.7,0.1,0.0,76.56,76.34,76.70999,76.17,-1.899994,76.38,-0.04997993,-0.009180069,0.0,6.0,3.0,1864.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.4,52.932988,-1.7632412,76.561,19.686,129.79,-0.72,0.1,0.0,76.42,76.20999,76.44,75.94,-1.399994,76.36,-0.04997993,-0.009180069,0.0,6.0,3.0,1852.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.5,52.933006,-1.7632309,76.21600000000002,19.229,129.79,-0.67,0.1,0.0,76.25,76.09,76.39999,75.92999,-0.8999939,76.22,-0.04997993,0.0,0.0,6.0,3.0,1833.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.6,52.933023899999995,-1.7632202,76.23,19.812,129.74,-0.66,0.1,0.0,76.06,76.08,76.20999,75.89,-1.0,76.17,-0.04997993,0.0,0.0,6.0,3.0,1828.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.7,52.9330417,-1.7632096,75.773,19.917,129.61,-0.71,0.1,0.0,76.14999,76.01999,76.06999,75.81999,-1.0,76.11,-0.04997993,0.0,0.0,6.0,3.0,1824.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.8,52.933059400000005,-1.7631987,75.485,20.212,129.54,-0.7,0.1,0.0,75.98999,75.94,75.98,75.69,-0.8999939,76.0,-0.03978014,0.009180069,0.0,6.0,3.0,1821.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
136.0,43736.9,52.9330768,-1.7631881,74.693,20.219,129.4,-0.75,0.1,0.0,76.03999,76.0,76.12,75.75999,-0.7999878,75.9,-0.04997993,0.009180069,0.0,6.0,3.0,1821.0,87.0,0.0,-0.02999878,0.0,14.1,6.0,0.0
