GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
50.954563,-3.257147,188,24.2,11,249,Sep-21,451440,2019-08-17 07:28:00:807,-0.1284,0.0211,9.9128,0.0148,0.0007,9.8066,-0.0086,0.0119,-0.0022,-10.34,25.66,-11.61,248.91,0.39,-0.64
50.954563,-3.257147,188,24.2,11,249,Sep-21,451540,2019-08-17 07:28:00:907,0.1005,0.0414,10.7133,0.0133,-0.0008,9.8066,0.0148,0.0172,0,-10.98,25.67,-10.97,247.03,0.41,-0.71
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,451639,2019-08-17 07:28:01:006,-0.0063,0.1815,9.8338,-0.0045,-0.0004,9.8067,0.0095,-0.0062,0.016,-10.98,25.67,-10.97,247.03,0.41,-0.71
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,451739,2019-08-17 07:28:01:106,-0.1622,0.4945,10.5753,0.0037,0.0032,9.8066,0.0052,-0.0041,0.0085,-11.02,24.69,-12.99,247.03,0.41,-0.71
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,451840,2019-08-17 07:28:01:207,-0.4354,0.2869,9.6553,-0.0231,0.0107,9.8066,0.0286,-0.0286,0.001,-10.88,25.45,-11.56,246.13,0.6,-0.63
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,451939,2019-08-17 07:28:01:306,-0.2334,0.4094,10.1526,-0.035,0.0091,9.8066,-0.0193,0.0332,0.0277,-10.88,25.45,-11.56,246.13,0.6,-0.63
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,452040,2019-08-17 07:28:01:407,-0.0162,0.0199,9.8813,0.002,0.0159,9.8066,0.0372,-0.0414,-0.0054,-10.97,25.05,-12.33,246.1,0.56,-0.42
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,452140,2019-08-17 07:28:01:507,0.1453,0.0318,9.7799,-0.0099,0.0422,9.8066,-0.0065,-0.0115,0.0287,-10.6,25.08,-12.59,246.1,0.56,-0.42
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,452239,2019-08-17 07:28:01:606,-0.082,-0.2538,10.4536,-0.0078,0.0368,9.8066,-0.0427,0.0449,0.0138,-11.29,25.05,-12.05,246.01,0.74,-0.3
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,452339,2019-08-17 07:28:01:706,-0.1243,-0.1111,9.6466,-0.0032,-0.0022,9.8067,-0.0427,0.0449,0.0138,-11.29,25.05,-12.05,246.01,0.74,-0.3
50.95448,-3.257485,188,24.5,10,248.6,Sep-21,452439,2019-08-17 07:28:01:806,0.1787,-0.117,9.3003,-0.0157,0.0138,9.8066,0.0095,-0.0456,0.0405,-11.35,24.6,-12.88,246,0.72,-0.28
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,452540,2019-08-17 07:28:01:907,-0.3141,-0.1271,9.609,-0.0218,0.0395,9.8065,0.0084,-0.0488,0.0287,-11.43,24.2,-13.56,246,0.72,-0.28
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,452640,2019-08-17 07:28:02:007,-0.2252,-0.3247,9.4241,-0.0292,0.0491,9.8065,-0.0268,0.0524,0.0064,-10.14,24.48,-14.06,246.93,0.91,-0.01
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,452739,2019-08-17 07:28:02:106,0.1588,-0.1155,9.7681,0.0173,-0.009,9.8066,-0.0193,-0.051,0.0138,-11.53,24.41,-13.09,246.93,0.91,-0.01
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,452839,2019-08-17 07:28:02:206,0.1612,0.0202,9.0839,0.0327,0.0135,9.8066,-0.031,-0.0158,0.0234,-10.23,24.7,-13.61,247.79,0.91,-0.12
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,452940,2019-08-17 07:28:02:307,0.1036,-0.0174,9.3211,0.0417,0.006,9.8066,-0.0204,-0.0041,0.0245,-10.94,24.99,-12.49,247.79,0.91,-0.12
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,453039,2019-08-17 07:28:02:406,-0.1797,-0.4187,11.0584,0.0467,-0.0103,9.8065,-0.0204,-0.0041,0.0245,-10.94,24.99,-12.49,247.79,0.91,-0.12
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,453139,2019-08-17 07:28:02:506,0.261,0.113,10.356,-0.0041,-0.0134,9.8066,0.0095,0.0481,0.0319,-11.4,24.13,-13.71,245.02,0.95,-0.4
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,453239,2019-08-17 07:28:02:606,-0.0791,-0.2525,9.5312,-0.0244,-0.0017,9.8066,0.0297,-0.019,0.0266,-11.26,24.98,-12.21,245.95,0.88,-0.28
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,453340,2019-08-17 07:28:02:707,-0.0585,-0.0999,10.206,-0.0028,0.0064,9.8066,0.0148,0.0769,-0.0064,-11.26,24.98,-12.21,245.95,0.88,-0.28
50.954426,-3.257767,190,24.2,10,248.9,Sep-21,453439,2019-08-17 07:28:02:806,-0.021,-0.0113,10.2826,-0.0089,-0.0164,9.8066,0.0095,0.0023,-0.0032,-11.33,24.57,-12.96,245.97,0.78,-0.27
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,453539,2019-08-17 07:28:02:906,0.0064,0.211,8.8918,-0.002,-0.0084,9.8066,-0.0236,-0.0179,0.0138,-11.42,24.11,-13.72,245.09,0.73,-0.28
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,453639,2019-08-17 07:28:03:006,0.0466,0.2449,8.4447,0.0084,0.0253,9.8066,0.0148,0.0002,-0.0022,-11.42,24.11,-13.72,245.09,0.73,-0.28
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,453739,2019-08-17 07:28:03:106,-0.2209,0.1962,9.5119,0.0166,0.0262,9.8066,0.0148,0.0002,-0.0022,-11.11,24.08,-14.02,245.09,0.73,-0.28
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,453839,2019-08-17 07:28:03:206,-0.4632,0.2737,11.3553,0.0059,-0.0077,9.8066,0.0095,-0.0073,-0.0171,-11.62,24.55,-12.74,244.05,0.91,-0.3
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,453941,2019-08-17 07:28:03:308,0.3741,-0.0833,8.8681,0.0212,-0.0135,9.8066,-0.0161,-0.019,0.016,-10.82,24.71,-13.13,245.94,0.88,-0.35
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,454039,2019-08-17 07:28:03:406,-0.3575,-0.0219,10.0118,0.0331,-0.0159,9.8066,-0.0257,0.0385,0.0021,-10.82,24.71,-13.13,245.94,0.88,-0.35
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,454139,2019-08-17 07:28:03:506,-0.423,-0.048,10.432,-0.0018,-0.0278,9.8066,-0.0076,0.0108,-0.0011,-10.92,24.95,-12.58,245.99,0.87,-0.56
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,454240,2019-08-17 07:28:03:607,-0.0128,-0.0996,10.5077,0.0102,-0.0502,9.8065,0.002,-0.0052,0.0138,-11.92,24.59,-12.39,244.26,0.63,-0.74
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,454340,2019-08-17 07:28:03:707,0.1574,0.1561,10.1133,0.0069,0.0047,9.8066,0.0127,-0.0552,0.001,-11.92,24.59,-12.39,244.26,0.63,-0.74
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,454439,2019-08-17 07:28:03:806,-0.3032,0.0685,11.5629,0.0122,0.017,9.8066,-0.014,0.0289,0,-11.52,24.97,-12,244.25,0.67,-0.76
50.954353,-3.25809,191,24.34,11,248.3,Sep-21,454545,2019-08-17 07:28:03:912,0.1076,0.3669,9.848,0.0211,0.0162,9.8066,-0.014,0.0289,0,-10.92,24.95,-12.58,244.25,0.67,-0.76
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,454639,2019-08-17 07:28:04:006,0.3052,0.0971,9.6431,-0.0086,-0.0075,9.8066,-0.0065,0.0406,0.001,-10.75,25.13,-12.37,246.08,0.81,-0.83
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,454739,2019-08-17 07:28:04:106,-0.2376,-0.0706,10.5568,-0.0093,-0.0123,9.8066,0.0297,-0.0041,0.0181,-10.75,25.13,-12.37,246.08,0.81,-0.83
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,454842,2019-08-17 07:28:04:209,0.0315,0.0986,9.0322,0.004,0.0046,9.8066,0.0041,-0.068,0.0213,-11.42,24.77,-12.48,246.11,0.72,-0.81
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,454939,2019-08-17 07:28:04:306,0.2082,-0.232,9.6043,-0.0103,0.0003,9.8066,-0.0172,0.0385,0.0021,-11.61,24.58,-12.69,246.11,0.72,-0.81
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,455039,2019-08-17 07:28:04:406,0.1415,-0.1661,9.995,0.0062,-0.0091,9.8066,-0.0076,0.0204,-0.0192,-10.41,25.13,-12.66,248.03,0.7,-0.76
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,455139,2019-08-17 07:28:04:506,0.1848,-0.1216,9.7949,0.0263,0.0014,9.8066,0.019,-0.0531,0.0096,-11.32,24.54,-13.04,246.1,0.77,-0.9
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,455240,2019-08-17 07:28:04:607,-0.1272,-0.2254,9.8371,-0.0173,0.017,9.8066,-0.0108,0.0545,0,-11.71,24.78,-12.2,246.1,0.77,-0.9
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,455339,2019-08-17 07:28:04:706,-0.1053,-0.4266,10.5892,-0.0444,0.0026,9.8065,-0.0108,0.0545,0,-11.71,24.78,-12.2,246.1,0.77,-0.9
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,455440,2019-08-17 07:28:04:807,0.1725,0.0866,9.3105,-0.0611,-0.0379,9.8064,-0.0076,0.0257,0.0085,-11.52,24.97,-12,244.32,0.42,-0.66
50.954247,-3.258467,191,25.41,11,247.5,Sep-21,455539,2019-08-17 07:28:04:906,-0.0408,-0.3404,10.0601,-0.0246,-0.0178,9.8066,0.0212,-0.0424,-0.0043,-11.61,24.58,-12.69,244.32,0.42,-0.66
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,455639,2019-08-17 07:28:05:006,0.5344,-0.2627,8.7278,-0.0295,-0.0251,9.8066,-0.0449,0.0588,0.0223,-11.42,24.77,-12.48,246.27,0.21,-0.57
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,455740,2019-08-17 07:28:05:107,0.3953,-0.2284,9.5587,0.0124,-0.0116,9.8066,-0.0129,0.0513,0.0042,-11.42,24.77,-12.48,246.27,0.21,-0.57
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,455839,2019-08-17 07:28:05:206,-0.0434,-0.268,11.1465,-0.0023,-0.0026,9.8067,0.0446,-0.0137,0.0032,-12.2,24.59,-12.1,244.41,0.18,-0.66
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,455940,2019-08-17 07:28:05:307,0.1477,-0.3628,8.602,-0.0232,-0.0046,9.8066,-0.0001,0.0236,-0.0022,-12.01,24.78,-11.91,244.42,0.1,-0.55
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,456039,2019-08-17 07:28:05:406,0.1311,-0.1854,10.0513,-0.0227,-0.0112,9.8066,-0.0023,-0.0265,0.0127,-12.01,24.78,-11.91,244.42,0.1,-0.55
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,456140,2019-08-17 07:28:05:507,0.1867,-0.4104,8.9013,-0.0017,0.0149,9.8066,-0.0023,-0.0265,0.0127,-11.73,24.77,-12.2,244.45,-0.02,-0.46
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,456240,2019-08-17 07:28:05:607,0.1258,-0.4074,9.744,-0.0035,0.0318,9.8066,0.0265,-0.0478,0.0053,-11.71,24.78,-12.2,244.37,0.14,-0.36
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,456340,2019-08-17 07:28:05:707,0.2385,-0.1041,9.4992,-0.006,0.0016,9.8066,-0.0108,-0.003,0.0394,-11.71,24.78,-12.2,244.37,0.14,-0.36
50.95414,-3.25882,192,25.64,11,247.1,Sep-21,456440,2019-08-17 07:28:05:807,0.0396,-0.1808,10.242,-0.0393,0.005,9.8066,0.0116,-0.0403,0.0341,-11.42,24.77,-12.48,246.25,0.13,-0.32
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,456540,2019-08-17 07:28:05:907,-0.101,-0.1072,9.7264,-0.0625,-0.004,9.8065,0.0318,-0.003,0.0042,-11.71,24.78,-12.2,246.25,0.13,-0.32
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,456639,2019-08-17 07:28:06:006,0.1675,0.12,9.7848,-0.0025,-0.0001,9.8067,-0.0214,0.0385,0.0159,-11.83,24.99,-11.64,244.37,-0.04,0
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,456740,2019-08-17 07:28:06:107,0.236,0.0872,10.0439,0.0135,-0.0088,9.8066,-0.0268,-0.0201,-0.0022,-11.32,24.54,-13.04,246.27,-0.04,0.01
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,456839,2019-08-17 07:28:06:206,0.2826,-0.0653,9.3326,0.0276,-0.0144,9.8066,0.0244,-0.0499,-0.0181,-11.32,24.54,-13.04,246.27,-0.04,0.01
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,456940,2019-08-17 07:28:06:307,-0.0929,0.1065,9.5316,0.0097,-0.0109,9.8066,0.0244,-0.0499,-0.0181,-11.92,24.59,-12.39,244.41,-0.05,-0.17
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,457042,2019-08-17 07:28:06:409,-0.3003,0.1214,9.7613,0.0197,-0.0067,9.8066,-0.0406,0.03,0.0117,-11.75,24.8,-12.12,244.41,-0.05,-0.17
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,457139,2019-08-17 07:28:06:506,-0.4517,0.2676,10.1831,0.0158,0.0138,9.8066,0.0435,-0.0009,-0.0032,-11.82,24.39,-12.86,243.46,0.06,-0.22
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,457239,2019-08-17 07:28:06:606,-0.2462,0.2929,9.679,-0.0041,0.011,9.8066,0.0063,-0.0137,0.0213,-11.52,24.97,-12,244.35,0.11,-0.17
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,457339,2019-08-17 07:28:06:706,0.2566,0.2188,9.6666,-0.018,-0.0279,9.8066,-0.0001,0.0183,0.0255,-11.52,24.97,-12,244.35,0.11,-0.17
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,457440,2019-08-17 07:28:06:807,0.0256,0.1443,9.7239,0.003,0.0057,9.8066,0.0084,-0.0712,-0.0203,-11.44,24.8,-12.4,246.31,-0.09,-0.14
50.95404,-3.259182,193,25.78,11,246.9,Sep-20,457541,2019-08-17 07:28:06:908,0.4083,-0.1467,7.9182,0.0278,0.033,9.8066,-0.0555,-0.0158,0.0245,-12.03,24.81,-11.82,244.34,0.15,-0.21
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,457639,2019-08-17 07:28:07:006,0.4083,-0.1467,7.9182,0.0402,0.0024,9.8066,-0.0555,-0.0158,0.0245,-12.03,24.81,-11.82,244.34,0.15,-0.21
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,457740,2019-08-17 07:28:07:107,0.3487,0.0421,10.1137,0.0128,-0.0078,9.8066,-0.0332,-0.0073,0.0277,-11.83,23.27,-14.79,242.42,0.27,-0.42
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,457839,2019-08-17 07:28:07:206,0.0841,-0.2276,10.278,-0.0039,0.0114,9.8066,0.0372,-0.0392,-0.0032,-11.7,24.17,-13.38,243.43,0.26,-0.51
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,457939,2019-08-17 07:28:07:306,-0.098,-0.023,9.5459,-0.019,0.0103,9.8066,-0.0086,0.0364,0.0032,-11.7,24.17,-13.38,243.43,0.26,-0.51
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,458040,2019-08-17 07:28:07:407,0.3686,0.1114,9.6895,-0.0097,0.0022,9.8066,-0.0182,-0.0158,-0.0075,-11.53,25,-11.92,244.33,0.27,-0.38
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,458139,2019-08-17 07:28:07:506,0.3475,-0.0162,9.9128,-0.0009,0.0019,9.8067,0.0137,-0.0318,-0.0213,-11.72,24.82,-12.11,244.32,0.27,-0.37
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,458239,2019-08-17 07:28:07:606,0.0802,0.032,9.5556,0.0282,-0.0153,9.8066,-0.0076,-0.0243,0.0202,-11.72,24.82,-12.11,244.32,0.27,-0.37
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,458339,2019-08-17 07:28:07:706,0.25,0.0788,9.2809,-0.0005,0.0181,9.8066,0.0073,-0.0084,-0.0181,-12.12,24.43,-12.51,243.44,0.27,-0.56
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,458441,2019-08-17 07:28:07:808,0.403,0.2646,8.9908,0.0137,0.0179,9.8066,0.0148,-0.0211,0.0032,-12.32,24.22,-12.71,243.39,0.36,-0.51
50.953953,-3.259509,193,25.4,11,246.7,Sep-21,458540,2019-08-17 07:28:07:907,-0.4549,0.2207,10.1117,0.0297,0.0315,9.8066,0.0148,-0.0211,0.0032,-12.32,24.22,-12.71,243.39,0.36,-0.51
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,458639,2019-08-17 07:28:08:006,-0.2639,0.2578,11.1341,0.0014,-0.0049,9.8066,-0.0204,0.0279,-0.0075,-11.71,24.21,-13.3,243.31,0.6,-0.58
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,458740,2019-08-17 07:28:08:107,-0.4107,0.0957,9.2814,-0.0112,0.0028,9.8066,0.0095,-0.0329,0.0277,-11.65,24.61,-12.59,244.22,0.59,-0.52
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,458840,2019-08-17 07:28:08:207,0.1974,0.5577,9.1955,0.0098,0.0221,9.8066,0.0137,0.0108,0.0245,-11.63,24.62,-12.61,244.22,0.59,-0.52
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,458940,2019-08-17 07:28:08:307,-0.1584,-0.0103,11.7699,0.012,0.0164,9.8066,-0.0108,0.03,-0.0086,-11.63,24.62,-12.61,244.22,0.59,-0.52
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,459040,2019-08-17 07:28:08:407,0.1923,0.217,9.6201,0.0248,0.0151,9.8066,-0.0129,-0.0382,-0.0064,-11.44,24.8,-12.4,246.07,0.73,-0.61
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,459139,2019-08-17 07:28:08:506,-0.2351,0.0297,11.0021,0.0116,-0.0058,9.8066,-0.0001,0.0044,0.0096,-11.35,24.6,-12.88,246.12,0.62,-0.67
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,459240,2019-08-17 07:28:08:607,-0.036,-0.0001,10.1149,0.0026,0.0098,9.8066,0.018,0.014,-0.0011,-11.93,24.62,-12.31,244.26,0.61,-0.74
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,459340,2019-08-17 07:28:08:707,-0.1742,-0.1928,9.7522,-0.0194,0.0141,9.8066,0.018,0.014,-0.0011,-11.93,24.62,-12.31,244.26,0.61,-0.74
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,459440,2019-08-17 07:28:08:807,0.4876,-0.0306,9.0447,0.0047,0.014,9.8066,-0.0161,-0.0084,-0.0022,-11.84,24.42,-12.79,243.3,0.64,-0.6
50.953873,-3.259812,193,25.16,11,246.7,Sep-21,459539,2019-08-17 07:28:08:906,0.3129,-0.295,9.9749,0.0229,0.014,9.8066,0.0084,-0.0478,0.0149,-11.71,24.21,-13.3,243.26,0.77,-0.69
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,459639,2019-08-17 07:28:09:006,0.3619,-0.1909,9.7683,-0.0019,0.0153,9.8066,-0.0214,0.0929,0.0138,-11.71,24.21,-13.3,243.26,0.77,-0.69
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,459739,2019-08-17 07:28:09:106,0.206,-0.2636,9.9411,0.0007,0.0163,9.8066,0.002,0.0044,-0.0075,-11.63,24.62,-12.61,244.14,0.86,-0.65
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,459839,2019-08-17 07:28:09:206,0.0672,-0.2709,10.4425,-0.0088,-0.0183,9.8066,0.0308,-0.0787,-0.0043,-12.22,24.62,-12.02,244.2,0.74,-0.65
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,459939,2019-08-17 07:28:09:306,0.0664,-0.0394,8.6838,-0.015,0.0056,9.8066,-0.0076,0.0385,0.0117,-12.2,24.01,-13.23,243.25,0.73,-0.55
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,460040,2019-08-17 07:28:09:407,0.016,-0.012,9.4218,-0.0144,0.0184,9.8066,0.0073,-0.0105,-0.0096,-12.2,24.01,-13.23,243.25,0.73,-0.55
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,460140,2019-08-17 07:28:09:507,0.3715,0.0833,9.3883,0.0259,0.024,9.8066,0.0169,-0.0542,-0.0181,-12.12,24.43,-12.51,243.19,0.79,-0.43
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,460240,2019-08-17 07:28:09:607,0.1942,0.2718,9.4113,0.0526,0.0429,9.8064,0.0169,-0.0542,-0.0181,-12.12,24.43,-12.51,243.19,0.79,-0.43
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,460339,2019-08-17 07:28:09:706,-0.355,-0.0177,10.6669,0.021,0.0069,9.8066,-0.0353,-0.0403,0.0074,-11.84,24.42,-12.79,243.08,1.15,-0.59
50.953796,-3.260099,194,24.75,11,246.9,Sep-21,460439,2019-08-17 07:28:09:806,-0.098,0.1566,10.3147,0.011,-0.0057,9.8066,-0.0225,-0.0243,-0.0054,-11.53,24.41,-13.09,243.06,1.24,-0.68
50.953712,-3.260394,194,24.46,11,247,Sep-21,460541,2019-08-17 07:28:09:908,-0.1319,0.1316,9.9806,0.0061,-0.0146,9.8066,0.0478,-0.0275,-0.0181,-12.32,24.22,-12.71,243.1,1.18,-0.75
50.953712,-3.260394,194,24.46,11,247,Sep-21,460640,2019-08-17 07:28:10:007,-0.6705,0.1765,11.0941,-0.0257,0.0018,9.8066,-0.0204,0.0556,0.0202,-12.32,24.22,-12.71,243.1,1.18,-0.75
50.953712,-3.260394,194,24.46,11,247,Sep-21,460739,2019-08-17 07:28:10:106,-0.1582,0.1844,9.9446,0.0095,-0.0107,9.8066,0.0084,0.0417,-0.0277,-11.64,24.65,-12.52,244.02,1.13,-0.62
50.953712,-3.260394,194,24.46,11,247,Sep-21,460840,2019-08-17 07:28:10:207,0.3739,0.004,10.3842,0.013,-0.0321,9.8066,0.0254,0.0055,-0.0267,-11.44,24.8,-12.4,246,0.99,-0.77
50.953712,-3.260394,194,24.46,11,247,Sep-21,460941,2019-08-17 07:28:10:308,0.402,-0.0422,8.8874,0.0208,-0.0036,9.8066,0.0254,0.0055,-0.0267,-11.44,24.8,-12.4,246,0.99,-0.77
50.953712,-3.260394,194,24.46,11,247,Sep-21,461039,2019-08-17 07:28:10:406,0.1033,-0.1049,9.4416,-0.0274,0.0109,9.8066,0.0212,-0.0392,0.0213,-11.64,24.65,-12.52,244.12,1.02,-0.89
50.953712,-3.260394,194,24.46,11,247,Sep-21,461140,2019-08-17 07:28:10:507,0.0064,-0.2877,10.2898,-0.012,0.0113,9.8066,0.0244,-0.0137,-0.0043,-12.51,24.03,-12.89,241.31,1.01,-0.71
50.953712,-3.260394,194,24.46,11,247,Sep-21,461239,2019-08-17 07:28:10:606,0.4202,-0.1032,9.7124,0.0076,0.0227,9.8066,0.0127,-0.0307,0.0138,-12.51,24.03,-12.89,241.31,1.01,-0.71
50.953712,-3.260394,194,24.46,11,247,Sep-21,461339,2019-08-17 07:28:10:706,0.2699,-0.225,8.3843,0.0048,-0.0024,9.8066,-0.0076,0.0268,0.0245,-11.95,24.65,-12.23,244.06,1.15,-0.69
50.953712,-3.260394,194,24.46,11,247,Sep-21,461439,2019-08-17 07:28:10:806,-0.0176,-0.1362,9.6412,-0.0127,0.0059,9.8066,0.0233,-0.019,0.001,-11.64,24.65,-12.52,244.06,1.15,-0.69
50.953712,-3.260394,194,24.46,11,247,Sep-21,461540,2019-08-17 07:28:10:907,-0.3074,-0.3363,10.9456,-0.027,-0.0017,9.8066,-0.0033,-0.0339,-0.0192,-11.64,24.65,-12.52,244.03,1.07,-0.55
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,461639,2019-08-17 07:28:11:006,0.1455,-0.1825,9.5584,0.0064,-0.0216,9.8066,0.0009,0.0332,0,-11.56,23.99,-13.81,244.03,1.07,-0.55
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,461739,2019-08-17 07:28:11:106,-0.2545,-0.0665,9.9989,-0.0033,-0.0417,9.8066,0.0009,0.0332,0,-12.09,23.77,-13.74,243.2,0.84,-0.64
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,461839,2019-08-17 07:28:11:206,0.0276,0.1997,9.3692,-0.0099,-0.0041,9.8066,0.0148,0.0119,0.033,-12.09,23.77,-13.74,243.2,0.84,-0.64
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,461939,2019-08-17 07:28:11:306,-0.2485,0.1946,10.3009,-0.0042,0.02,9.8066,0.0009,-0.1032,0.0287,-11.65,24.61,-12.59,244.09,0.93,-0.57
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,462040,2019-08-17 07:28:11:407,-0.1777,0.3278,10.3578,0.0104,0.01,9.8066,-0.0331,-0.0318,0.017,-11.95,24.65,-12.23,244.09,1.01,-0.6
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,462139,2019-08-17 07:28:11:506,-0.2024,-0.1945,10.2623,0.0087,-0.0154,9.8066,0.0542,-0.0382,-0.0149,-11.95,24.65,-12.23,244.09,1.01,-0.6
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,462239,2019-08-17 07:28:11:606,0.3307,-0.3566,9.9025,-0.0153,-0.1106,9.806,-0.0406,0.0897,0.0383,-12.22,24.72,-11.82,244.09,1.01,-0.6
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,462340,2019-08-17 07:28:11:707,-0.0671,-0.2927,8.8178,-0.014,-0.0381,9.8066,-0.0129,0.0012,0.0096,-12.42,24.52,-12.01,244.36,0.39,-0.8
50.953625,-3.260705,194,24.66,10,246.6,Sep-21,462439,2019-08-17 07:28:11:806,0.1011,-0.4859,9.8222,0.0065,-0.0329,9.8066,0.0201,-0.0243,0.0053,-12.35,24.88,-11.34,244.44,0.16,-0.82
50.953537,-3.261047,194,24.93,10,246.6,Sep-21,462540,2019-08-17 07:28:11:907,0.3636,-0.1277,7.8402,0.0082,-0.0251,9.8066,0.0201,-0.0243,0.0053,-12.35,24.88,-11.34,244.44,0.16,-0.82
