GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54239,2019-08-08 09:15:21:786,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54239,2019-08-08 09:15:21:786,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54240,2019-08-08 09:15:21:787,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54242,2019-08-08 09:15:21:789,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54243,2019-08-08 09:15:21:790,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54243,2019-08-08 09:15:21:790,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54243,2019-08-08 09:15:21:790,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54244,2019-08-08 09:15:21:791,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54244,2019-08-08 09:15:21:791,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54245,2019-08-08 09:15:21:792,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54245,2019-08-08 09:15:21:792,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54245,2019-08-08 09:15:21:792,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54246,2019-08-08 09:15:21:793,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54246,2019-08-08 09:15:21:793,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54246,2019-08-08 09:15:21:793,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54247,2019-08-08 09:15:21:794,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54247,2019-08-08 09:15:21:794,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54247,2019-08-08 09:15:21:794,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54248,2019-08-08 09:15:21:795,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54248,2019-08-08 09:15:21:795,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54248,2019-08-08 09:15:21:795,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54249,2019-08-08 09:15:21:796,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54249,2019-08-08 09:15:21:796,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54249,2019-08-08 09:15:21:796,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54250,2019-08-08 09:15:21:797,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54250,2019-08-08 09:15:21:797,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54253,2019-08-08 09:15:21:800,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54253,2019-08-08 09:15:21:800,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54253,2019-08-08 09:15:21:800,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54254,2019-08-08 09:15:21:801,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54254,2019-08-08 09:15:21:801,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,Dec-20,54255,2019-08-08 09:15:21:802,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,54291,2019-08-08 09:15:21:838,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,54698,2019-08-08 09:15:22:245,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,54699,2019-08-08 09:15:22:246,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,54700,2019-08-08 09:15:22:247,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,54701,2019-08-08 09:15:22:248,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,54791,2019-08-08 09:15:22:338,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,54892,2019-08-08 09:15:22:439,-0.343,-0.4491,9.3688,0.4892,-0.0693,9.7942,-0.002,-0.0199,0.0234
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,55021,2019-08-08 09:15:22:568,0.143,-0.2241,9.701,0.6043,-0.1194,9.7873,0.0172,0.0473,-0.0032
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,55091,2019-08-08 09:15:22:638,0.143,-0.2241,9.701,0.6043,-0.1194,9.7873,0.0172,0.0473,-0.0032
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,55191,2019-08-08 09:15:22:738,0.143,-0.2241,9.701,0.6043,-0.1194,9.7873,0.0172,0.0473,-0.0032
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,55291,2019-08-08 09:15:22:838,0.8343,-0.1678,9.9901,0.6106,-0.1275,9.7868,0.0119,0.0292,-0.0384
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,55391,2019-08-08 09:15:22:938,0.5626,-0.4156,9.8614,0.6221,-0.1145,9.7862,0.0055,0.0238,-0.0203
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,55808,2019-08-08 09:15:23:355,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 20,55809,2019-08-08 09:15:23:356,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55810,2019-08-08 09:15:23:357,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55810,2019-08-08 09:15:23:357,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55811,2019-08-08 09:15:23:358,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55811,2019-08-08 09:15:23:358,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55812,2019-08-08 09:15:23:359,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55812,2019-08-08 09:15:23:359,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55812,2019-08-08 09:15:23:359,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55813,2019-08-08 09:15:23:360,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55813,2019-08-08 09:15:23:360,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55813,2019-08-08 09:15:23:360,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55818,2019-08-08 09:15:23:365,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55819,2019-08-08 09:15:23:366,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55819,2019-08-08 09:15:23:366,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55819,2019-08-08 09:15:23:366,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55820,2019-08-08 09:15:23:367,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55820,2019-08-08 09:15:23:367,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55831,2019-08-08 09:15:23:378,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55831,2019-08-08 09:15:23:378,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55832,2019-08-08 09:15:23:379,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55832,2019-08-08 09:15:23:379,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55832,2019-08-08 09:15:23:379,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55833,2019-08-08 09:15:23:380,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55833,2019-08-08 09:15:23:380,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55833,2019-08-08 09:15:23:380,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55834,2019-08-08 09:15:23:381,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55835,2019-08-08 09:15:23:382,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55835,2019-08-08 09:15:23:382,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55835,2019-08-08 09:15:23:382,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55836,2019-08-08 09:15:23:383,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55836,2019-08-08 09:15:23:383,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55836,2019-08-08 09:15:23:383,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55837,2019-08-08 09:15:23:384,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55848,2019-08-08 09:15:23:395,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55848,2019-08-08 09:15:23:395,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55849,2019-08-08 09:15:23:396,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55849,2019-08-08 09:15:23:396,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55849,2019-08-08 09:15:23:396,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55850,2019-08-08 09:15:23:397,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55850,2019-08-08 09:15:23:397,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55850,2019-08-08 09:15:23:397,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55851,2019-08-08 09:15:23:398,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55851,2019-08-08 09:15:23:398,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55852,2019-08-08 09:15:23:399,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55852,2019-08-08 09:15:23:399,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55852,2019-08-08 09:15:23:399,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55853,2019-08-08 09:15:23:400,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55853,2019-08-08 09:15:23:400,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55853,2019-08-08 09:15:23:400,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55854,2019-08-08 09:15:23:401,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55855,2019-08-08 09:15:23:402,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55855,2019-08-08 09:15:23:402,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55856,2019-08-08 09:15:23:403,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55856,2019-08-08 09:15:23:403,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55857,2019-08-08 09:15:23:404,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55857,2019-08-08 09:15:23:404,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55858,2019-08-08 09:15:23:405,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55858,2019-08-08 09:15:23:405,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55858,2019-08-08 09:15:23:405,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55859,2019-08-08 09:15:23:406,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55859,2019-08-08 09:15:23:406,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55859,2019-08-08 09:15:23:406,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55860,2019-08-08 09:15:23:407,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55860,2019-08-08 09:15:23:407,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55861,2019-08-08 09:15:23:408,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55861,2019-08-08 09:15:23:408,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55861,2019-08-08 09:15:23:408,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55862,2019-08-08 09:15:23:409,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55862,2019-08-08 09:15:23:409,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55862,2019-08-08 09:15:23:409,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55862,2019-08-08 09:15:23:409,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55863,2019-08-08 09:15:23:410,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55863,2019-08-08 09:15:23:410,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55864,2019-08-08 09:15:23:411,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55865,2019-08-08 09:15:23:412,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55865,2019-08-08 09:15:23:412,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.94236,-0.489858,63.79,20.68,5.36,307.7,14 / 18,55866,2019-08-08 09:15:23:413,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 18,55875,2019-08-08 09:15:23:422,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 18,55974,2019-08-08 09:15:23:521,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56225,2019-08-08 09:15:23:772,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56226,2019-08-08 09:15:23:773,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56226,2019-08-08 09:15:23:773,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56227,2019-08-08 09:15:23:774,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56228,2019-08-08 09:15:23:775,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56228,2019-08-08 09:15:23:775,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56228,2019-08-08 09:15:23:775,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56228,2019-08-08 09:15:23:775,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56228,2019-08-08 09:15:23:775,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56229,2019-08-08 09:15:23:776,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56229,2019-08-08 09:15:23:776,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56229,2019-08-08 09:15:23:776,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56229,2019-08-08 09:15:23:776,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56230,2019-08-08 09:15:23:777,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
45.944138,-0.493226,75.32,17.8,6.432,307.3,14 / 19,56230,2019-08-08 09:15:23:777,-0.0396,0.1327,9.9751,0.6211,-0.0982,9.7865,0.03,-0.0529,0.0458
