gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1518262001.00	41.241027433	-8.562247383	113.8	10.958	180.40	1.1	?	?
1518262002.00	41.240928433	-8.562248767	114.2	11.112	179.90	1.3	?	?
1518262003.00	41.240828417	-8.562247300	114.5	11.163	179.10	1.2	?	?
1518262004.00	41.240727217	-8.562242633	115.2	11.369	178.70	1.1	?	?
1518262005.00	41.240621517	-8.562238900	115.7	11.729	179.80	1.1	?	?
1518262006.00	41.240516900	-8.562241583	115.5	12.089	181.70	1.0	?	?
1518262007.00	41.240403900	-8.562255250	115.2	12.707	187.00	3.2	?	?
1518262008.00	41.240286883	-8.562285350	114.9	13.376	192.10	3.2	?	?
1518262009.00	41.240194933	-8.562350650	114.7	12.552	203.70	1.4	?	?
1518262010.00	41.240108350	-8.562425517	114.9	11.987	212.50	1.4	?	?
1518262011.00	41.240032633	-8.562506683	115.0	11.421	218.80	1.1	?	?
1518262012.00	41.239959967	-8.562595917	114.9	11.163	224.20	1.1	?	?
1518262013.00	41.239890617	-8.562695900	114.3	11.369	228.80	0.9	?	?
1518262014.00	41.239823817	-8.562804700	113.2	11.524	232.20	1.0	?	?
1518262015.00	41.239760683	-8.562915717	112.2	11.626	233.90	1.0	?	?
1518262016.00	41.239699983	-8.563028833	111.3	11.626	234.90	0.9	?	?
1518262017.00	41.239642883	-8.563144817	110.6	11.626	235.90	1.1	?	?
1518262018.00	41.239586100	-8.563260100	109.6	11.626	237.20	1.5	?	?
1518262019.00	41.239530233	-8.563381617	108.8	11.678	238.70	1.4	?	?
1518262020.00	41.239478300	-8.563505600	107.8	11.832	240.50	1.7	?	?
1518262021.00	41.239441133	-8.563648233	107.3	12.192	246.70	1.7	?	?
1518262022.00	41.239406083	-8.563780533	107.2	11.987	250.20	1.8	?	?
1518262023.00	41.239375800	-8.563891600	107.5	11.061	250.00	2.5	?	?
1518262030.00	41.239366533	-8.564002983	109.1	?	?	5.4	?	?
1518262031.00	41.239195767	-8.565041033	110.6	12.295	257.90	2.3	1.0	2.5
1518262032.00	41.239117117	-8.565182967	109.7	11.626	245.90	2.3	1.0	2.5
1518262033.00	41.239058633	-8.565295483	109.0	11.112	240.60	2.3	1.0	2.5
1518262034.00	41.239006217	-8.565405967	108.8	10.906	237.70	2.3	1.0	2.5
1518262035.00	41.238970150	-8.565503250	108.8	9.774	238.90	2.3	1.0	2.5
1518262036.00	41.238943883	-8.565588583	108.8	8.540	240.90	2.9	?	?
1518262037.00	41.238927617	-8.565654600	109.0	6.842	240.90	2.3	?	?
1518262038.00	41.238924000	-8.565700583	108.9	4.424	250.00	1.4	?	?
1518262039.00	41.238911217	-8.565722350	109.5	2.984	244.30	1.3	?	?
1518262040.00	41.238891733	-8.565728767	110.2	2.161	210.10	1.9	?	?
1518262041.00	41.238869150	-8.565716783	110.6	2.572	156.50	3.4	?	?
1518262042.00	41.238840417	-8.565717300	108.4	2.727	133.30	1.8	?	?
1518262043.00	41.238825617	-8.565700333	106.6	3.087	103.20	1.5	?	?
1518262044.00	41.238823167	-8.565663100	107.5	2.675	85.60	1.4	?	?
1518262045.00	41.238832200	-8.565639483	107.5	2.264	58.40	1.4	?	?
1518262046.00	41.238840250	-8.565625967	107.1	1.852	35.60	1.4	?	?
1518262047.00	41.238849300	-8.565602883	106.0	3.087	46.80	1.4	?	?
1518262048.00	41.238869950	-8.565556733	105.8	5.299	56.40	1.8	?	?
1518262049.00	41.238896283	-8.565483333	105.7	7.357	61.50	3.6	?	?
1518262050.00	41.238926733	-8.565387917	105.2	9.157	64.00	3.6	?	?
1518262051.00	41.238958417	-8.565284367	104.6	10.083	65.10	3.3	?	?
1518262052.00	41.238987350	-8.565170717	104.6	10.803	68.00	3.3	?	?
1518262053.00	41.239028633	-8.565045283	104.3	11.729	68.10	3.3	?	?
1518262054.00	41.239071100	-8.564919133	104.5	12.038	67.60	3.3	?	?
1518262055.00	41.239127800	-8.564804067	106.3	11.626	66.70	1.6	?	?
1518262056.00	41.239176450	-8.564685683	107.5	11.266	66.60	1.6	?	?
1518262057.00	41.239217267	-8.564559200	108.5	11.524	68.80	1.5	?	?
1518262058.00	41.239253683	-8.564425833	108.9	11.987	70.80	3.8	?	?
1518262059.00	41.239291733	-8.564290100	109.7	12.244	70.80	4.8	?	?
1518262060.00	41.239332667	-8.564148983	110.7	12.604	70.40	4.8	?	?
1518262062.00	41.239371183	-8.564007883	112.7	?	?	24.3	?	?
1518262063.00	41.239443667	-8.563742100	112.0	11.163	71.50	7.5	?	?
1518262064.00	41.239454500	-8.563618683	113.5	10.906	74.20	7.5	?	?
1518262065.00	41.239494433	-8.563491083	114.6	11.061	72.30	3.6	?	?
1518262066.00	41.239526633	-8.563362100	115.9	11.472	69.20	3.6	?	?
1518262067.00	41.239568967	-8.563222983	117.6	12.089	69.70	3.6	?	?
1518262068.00	41.239620700	-8.563118650	120.7	11.884	62.50	3.6	?	?
1518262069.00	41.239704567	-8.563042117	124.6	11.678	52.40	3.4	?	?
1518262070.00	41.239732100	-8.562887233	124.7	11.884	51.70	3.4	?	?
1518262071.00	41.239789233	-8.562768300	125.6	11.884	50.90	1.4	?	?
1518262072.00	41.239829117	-8.562658033	119.1	11.626	50.00	1.0	?	?
1518262073.00	41.239909800	-8.562560033	112.3	11.626	47.00	1.1	?	?
1518262074.00	41.239984033	-8.562467133	112.8	11.626	42.80	1.1	?	?
1518262075.00	41.240068983	-8.562387950	113.0	11.729	35.30	1.2	?	?
1518262076.00	41.240161233	-8.562317467	113.2	11.935	27.90	1.2	?	?
1518262077.00	41.240260000	-8.562261583	113.4	12.141	20.50	1.3	1.6	2.0
1518262078.00	41.240362317	-8.562218667	113.6	12.295	15.10	1.3	1.6	2.0
1518262079.00	41.240463817	-8.562194217	114.1	12.038	8.50	1.3	1.6	2.0
1518262080.00	41.240571200	-8.562181883	114.2	12.141	2.90	1.6	2.1	2.7
1518262081.00	41.240683683	-8.562177250	114.2	12.501	0.00	1.6	2.1	2.7
1518262082.00	41.240796750	-8.562178617	114.0	12.707	358.10	3.7	4.1	5.6
1518262083.00	41.240901267	-8.562183817	113.2	12.398	358.10	1.0	?	?
1518262084.00	41.241016700	-8.562187383	113.1	12.501	358.70	1.3	?	?
1518262085.00	41.241130650	-8.562186050	112.7	12.604	359.00	1.3	?	?
1518262086.00	41.241243033	-8.562186367	112.2	12.552	359.40	1.1	?	?
1518262087.00	41.241354867	-8.562186817	111.5	12.501	0.00	1.1	?	?
1518262088.00	41.241464883	-8.562190967	111.0	12.347	358.60	1.1	?	?
1518262089.00	41.241575950	-8.562198267	110.6	12.398	357.00	1.3	?	?
1518262090.00	41.241683650	-8.562215050	110.4	12.089	353.40	1.3	?	?
1518262091.00	41.241787117	-8.562243067	110.1	11.678	349.40	1.7	?	?
1518262092.00	41.241886667	-8.562274400	109.8	11.421	346.70	3.7	4.1	5.6
1518262093.00	41.241984233	-8.562301967	110.3	11.112	345.00	3.7	4.1	5.6
1518262094.00	41.242075950	-8.562337167	109.9	10.598	343.20	3.6	3.3	4.9
1518262095.00	41.242152167	-8.562380767	108.3	9.363	342.00	1.5	?	?
1518262096.00	41.242231583	-8.562409700	108.0	8.643	349.10	1.5	?	?
1518262097.00	41.242295233	-8.562415967	107.7	7.768	2.50	1.5	?	?
1518262098.00	41.242360833	-8.562390050	107.4	7.820	20.70	3.5	?	?
1518262099.00	41.242430700	-8.562345967	107.7	8.540	31.60	1.7	?	?
1518262100.00	41.242502583	-8.562293350	108.1	9.054	31.80	2.0	2.3	3.0
1518262101.00	41.242563700	-8.562236350	107.6	9.157	31.30	1.2	?	?
1518262102.00	41.242629450	-8.562172717	108.0	9.054	38.40	1.2	?	?
1518262103.00	41.242683633	-8.562097100	108.6	8.694	50.70	1.2	?	?
1518262104.00	41.242723633	-8.561996617	108.0	9.260	67.60	1.0	?	?
1518262105.00	41.242747167	-8.561880817	107.5	10.443	78.80	1.1	1.6	1.9
1518262106.00	41.242767983	-8.561754267	106.9	11.524	79.90	1.1	1.6	1.9
1518262107.00	41.242791350	-8.561610533	105.8	12.552	78.30	1.0	?	?
1518262108.00	41.242815250	-8.561455683	105.0	13.015	77.40	1.0	?	?
1518262109.00	41.242839700	-8.561301783	104.2	13.015	77.10	1.1	?	?
1518262110.00	41.242863633	-8.561149033	103.5	12.964	77.30	1.6	?	?
1518262111.00	41.242888283	-8.560996683	102.8	13.015	77.20	1.1	?	?
1518262112.00	41.242913050	-8.560844083	102.0	13.118	77.10	1.1	?	?
1518262113.00	41.242938800	-8.560690983	101.2	13.221	76.80	1.1	?	?
1518262114.00	41.242965700	-8.560536883	100.4	13.324	76.30	1.1	?	?
1518262115.00	41.242992050	-8.560380667	99.4	13.427	76.50	1.4	?	?
1518262116.00	41.243017300	-8.560224833	98.2	13.324	77.60	1.7	?	?
1518262117.00	41.243039050	-8.560068300	97.2	13.324	79.00	1.6	?	?
1518262118.00	41.243063917	-8.559920433	95.9	12.810	77.70	1.7	?	?
1518262119.00	41.243086933	-8.559773500	95.0	12.398	77.70	1.6	?	?
1518262120.00	41.243110333	-8.559630867	92.5	11.678	77.80	1.1	?	?
1518262121.00	41.243128133	-8.559482867	91.5	11.781	77.60	1.1	?	?
1518262122.00	41.243165583	-8.559340750	92.0	11.987	76.80	0.9	?	?
1518262123.00	41.243195350	-8.559202167	91.8	12.089	76.90	0.9	?	?
1518262124.00	41.243221417	-8.559066533	91.5	11.935	76.80	0.9	?	?
1518262125.00	41.243245733	-8.558932283	92.1	11.832	76.90	0.9	?	?
1518262126.00	41.243270333	-8.558794050	93.0	12.141	77.00	0.9	?	?
1518262127.00	41.243294833	-8.558649900	93.9	12.295	76.50	0.9	?	?
1518262128.00	41.243321100	-8.558508767	94.8	12.089	76.00	1.0	?	?
1518262129.00	41.243346733	-8.558368617	95.6	11.987	76.00	1.1	?	?
1518262130.00	41.243370367	-8.558227350	96.4	12.089	77.00	1.1	?	?
1518262131.00	41.243393050	-8.558087667	97.2	11.987	77.90	1.1	?	?
1518262132.00	41.243417483	-8.557949350	98.0	11.987	77.30	1.0	?	?
1518262133.00	41.243439500	-8.557810200	98.3	11.884	77.80	1.0	?	?
1518262134.00	41.243462933	-8.557671600	99.0	11.832	77.70	0.9	?	?
1518262135.00	41.243487300	-8.557534133	99.7	11.781	76.80	0.9	?	?
1518262136.00	41.243510383	-8.557396700	100.2	11.678	77.10	0.9	?	?
1518262137.00	41.243537683	-8.557261900	101.3	11.626	77.00	0.9	?	?
1518262138.00	41.243563800	-8.557129750	101.8	11.729	76.70	0.9	?	?
1518262139.00	41.243589533	-8.556994550	102.1	11.884	76.70	0.9	?	?
1518262140.00	41.243614633	-8.556855850	102.2	12.141	77.50	0.9	?	?
1518262141.00	41.243640900	-8.556718933	102.5	11.987	77.10	0.9	?	?
1518262142.00	41.243666250	-8.556583300	102.6	11.832	77.60	0.9	?	?
1518262143.00	41.243694050	-8.556452117	102.8	11.729	76.90	0.9	?	?
1518262144.00	41.243723367	-8.556322000	102.6	11.729	76.20	0.9	?	?
1518262145.00	41.243752567	-8.556191467	102.3	11.935	76.30	0.9	?	?
1518262146.00	41.243780350	-8.556058700	102.0	12.038	77.00	0.9	?	?
1518262147.00	41.243807300	-8.555925883	101.5	11.987	77.50	0.9	?	?
1518262148.00	41.243830450	-8.555785917	101.1	11.935	77.80	0.9	?	?
1518262149.00	41.243853433	-8.555646233	100.7	11.935	77.40	0.9	?	?
1518262150.00	41.243878167	-8.555509683	100.5	11.832	76.70	0.9	?	?
1518262151.00	41.243901583	-8.555375650	100.4	11.421	76.60	0.9	?	?
1518262152.00	41.243923450	-8.555244467	100.7	10.906	77.00	0.9	?	?
1518262153.00	41.243942667	-8.555118800	101.3	10.135	76.60	0.9	?	?
1518262154.00	41.243960450	-8.555003100	101.8	9.363	77.50	0.9	?	?
1518262155.00	41.243967083	-8.554898117	102.1	8.385	85.40	0.9	?	?
1518262156.00	41.243953483	-8.554799300	102.5	7.768	101.90	0.9	?	?
1518262157.00	41.243916133	-8.554700367	102.7	8.334	120.10	1.1	?	?
1518262158.00	41.243867417	-8.554608900	102.6	9.054	125.90	1.1	?	?
1518262159.00	41.243826100	-8.554513767	102.3	9.209	118.80	1.1	?	?
1518262160.00	41.243804883	-8.554410100	101.7	9.003	103.60	1.1	?	?
1518262161.00	41.243811950	-8.554305417	102.0	9.311	83.70	1.1	?	?
1518262162.00	41.243841817	-8.554207850	102.0	9.414	65.20	1.1	?	?
1518262163.00	41.243896267	-8.554137367	101.2	9.414	41.70	1.0	?	?
1518262164.00	41.243974667	-8.554086950	100.6	9.980	20.80	1.1	1.6	1.9
1518262165.00	41.244067000	-8.554058483	100.5	11.163	7.60	1.5	2.1	2.6
1518262166.00	41.244167967	-8.554061817	100.5	12.192	355.60	2.0	2.3	3.0
1518262167.00	41.244259067	-8.554094250	101.0	12.244	345.20	1.8	?	?
1518262168.00	41.244323100	-8.554163333	101.5	11.163	331.60	1.8	?	?
1518262169.00	41.244382850	-8.554247167	102.6	10.495	321.30	1.8	?	?
1518262170.00	41.244333067	-8.554392367	101.7	9.569	281.30	1.3	?	?
1518262171.00	41.244295167	-8.554523500	101.2	10.546	258.90	1.3	?	?
1518262172.00	41.244237733	-8.554631683	102.3	11.009	236.60	1.0	?	?
1518262173.00	41.244159083	-8.554707350	101.6	10.958	215.50	1.1	?	?
1518262174.00	41.244078617	-8.554786800	100.5	10.855	213.30	1.1	?	?
1518262175.00	41.244003067	-8.554892283	97.3	10.649	223.50	1.1	?	?
1518262176.00	41.243955950	-8.555015167	96.6	11.318	240.70	1.1	?	?
1518262177.00	41.243929000	-8.555155917	96.3	12.244	254.80	1.1	?	?
1518262178.00	41.243904017	-8.555300783	95.7	12.810	259.70	1.1	?	?
1518262179.00	41.243881950	-8.555449717	95.1	12.861	260.80	1.7	?	?
1518262180.00	41.243863550	-8.555590167	96.0	12.450	258.00	1.4	?	?
1518262181.00	41.243842900	-8.555723383	97.2	11.987	257.20	1.0	?	?
1518262182.00	41.243820233	-8.555857767	97.8	11.678	256.90	1.0	?	?
1518262183.00	41.243795417	-8.555992783	98.0	11.781	256.80	1.0	?	?
1518262184.00	41.243770417	-8.556129367	98.3	11.832	256.80	1.0	?	?
1518262185.00	41.243745617	-8.556265800	98.7	11.781	256.80	1.0	?	?
1518262186.00	41.243721517	-8.556402267	99.0	11.832	257.00	1.0	?	?
1518262187.00	41.243699000	-8.556539183	99.6	11.832	257.20	1.0	?	?
1518262188.00	41.243676467	-8.556679483	100.4	12.089	256.80	1.2	?	?
1518262189.00	41.243654150	-8.556820700	100.9	12.141	256.90	1.2	?	?
1518262190.00	41.243631300	-8.556962250	101.2	12.192	256.90	1.2	?	?
1518262191.00	41.243609050	-8.557104933	101.4	12.295	257.60	1.2	?	?
1518262192.00	41.243587783	-8.557249683	101.3	12.192	257.90	1.7	?	?
1518262193.00	41.243566383	-8.557394800	100.8	12.192	258.10	1.7	?	?
1518262194.00	41.243544833	-8.557541700	100.1	12.347	258.30	1.7	?	?
1518262195.00	41.243521883	-8.557687100	99.4	12.347	257.80	1.0	?	?
1518262196.00	41.243499117	-8.557833867	98.8	12.192	256.50	1.0	?	?
1518262197.00	41.243473517	-8.557974317	98.4	12.192	256.10	1.0	?	?
1518262198.00	41.243446467	-8.558107750	98.4	12.450	256.60	1.0	?	?
1518262199.00	41.243420483	-8.558247017	98.2	12.552	257.30	1.0	?	?
1518262200.00	41.243394617	-8.558390050	98.0	12.810	256.90	1.0	?	?
1518262201.00	41.243366233	-8.558535900	97.7	12.861	256.70	1.0	?	?
1518262202.00	41.243338283	-8.558682283	97.2	12.810	256.90	1.0	?	?
1518262203.00	41.243309583	-8.558828933	96.7	12.861	256.80	1.2	?	?
1518262204.00	41.243282550	-8.558977467	96.4	12.913	257.30	1.2	?	?
1518262205.00	41.243256650	-8.559125217	96.3	12.810	257.60	1.2	?	?
1518262206.00	41.243231450	-8.559273967	96.8	12.758	257.50	1.9	?	?
1518262207.00	41.243206400	-8.559425500	97.5	12.964	257.30	1.2	?	?
1518262208.00	41.243181100	-8.559576083	98.3	12.810	256.60	1.0	?	?
1518262209.00	41.243157683	-8.559731833	99.2	13.067	256.60	0.9	?	?
1518262210.00	41.243133417	-8.559893883	99.8	13.633	257.00	1.2	?	?
1518262211.00	41.243107550	-8.560062433	100.2	14.096	257.40	1.2	?	?
1518262212.00	41.243080733	-8.560235800	100.7	14.610	257.30	1.2	?	?
1518262213.00	41.243050283	-8.560411233	101.4	15.022	257.10	1.7	?	?
1518262214.00	41.243020233	-8.560589900	102.0	15.279	257.60	1.7	?	?
1518262215.00	41.242989300	-8.560770900	102.6	15.639	257.30	1.7	?	?
1518262216.00	41.242954467	-8.560952483	102.8	15.536	256.60	2.4	?	?
1518262217.00	41.242922133	-8.561137983	103.1	15.588	257.40	2.4	?	?
1518262218.00	41.242892217	-8.561321417	103.8	15.433	258.20	2.4	?	?
1518262219.00	41.242859400	-8.561486650	104.6	14.353	256.90	2.4	?	?
1518262220.00	41.242832267	-8.561646133	105.3	13.273	257.00	2.4	?	?
1518262221.00	41.242805050	-8.561788467	105.8	12.038	256.40	2.4	?	?
1518262222.00	41.242785000	-8.561920167	107.2	10.752	256.80	2.5	?	?
1518262223.00	41.242772217	-8.562039833	108.2	9.517	260.70	1.5	?	?
1518262224.00	41.242769833	-8.562147550	108.2	8.385	270.20	1.5	?	?
1518262225.00	41.242793450	-8.562256400	107.9	8.488	288.50	1.5	?	?
1518262226.00	41.242825083	-8.562344983	107.9	8.900	301.10	1.0	?	?
1518262227.00	41.242854433	-8.562420583	108.6	9.260	301.30	1.0	?	?
1518262228.00	41.242877067	-8.562521800	108.4	9.209	287.70	1.0	?	?
1518262229.00	41.242885683	-8.562623000	108.7	8.951	273.00	1.0	?	?
1518262230.00	41.242878217	-8.562721933	108.8	8.848	259.90	1.0	?	?
1518262231.00	41.242843533	-8.562800900	108.6	8.488	239.60	1.0	?	?
1518262232.00	41.242790050	-8.562872033	108.4	8.848	221.40	1.0	?	?
1518262233.00	41.242719400	-8.562921000	108.2	9.311	203.00	1.1	?	?
1518262234.00	41.242643800	-8.562943600	108.2	9.311	187.20	1.1	?	?
1518262235.00	41.242554783	-8.562928550	107.8	10.186	167.90	1.2	?	?
1518262236.00	41.242478467	-8.562875550	108.2	10.495	148.60	1.3	?	?
1518262237.00	41.242417717	-8.562796467	108.8	10.340	133.10	1.3	?	?
1518262238.00	41.242360883	-8.562704250	108.6	10.083	124.00	1.5	?	?
1518262239.00	41.242308617	-8.562604133	108.6	9.980	125.30	1.5	?	?
1518262240.00	41.242238600	-8.562514783	108.3	10.083	137.60	1.5	?	?
1518262241.00	41.242155483	-8.562445300	107.8	10.495	153.00	1.5	?	?
1518262242.00	41.242061683	-8.562392733	107.3	11.061	162.50	1.5	?	?
1518262243.00	41.241966183	-8.562357117	108.0	11.472	167.40	1.5	?	?
1518262244.00	41.241862117	-8.562324350	108.1	11.987	168.30	1.4	?	?
1518262245.00	41.241753600	-8.562294100	108.2	12.398	168.90	1.4	?	?
1518262246.00	41.241643117	-8.562272200	108.6	12.707	172.00	1.4	?	?
1518262247.00	41.241532267	-8.562258383	108.8	12.398	176.20	1.5	?	?
1518262248.00	41.241425183	-8.562251200	109.0	11.781	177.80	1.7	?	?
1518262249.00	41.241321133	-8.562246533	109.0	11.266	178.70	1.5	?	?
1518262250.00	41.241224917	-8.562242500	110.0	10.752	178.80	1.5	?	?
1518262251.00	41.241125433	-8.562239000	110.5	10.803	179.10	1.5	?	?
1518262252.00	41.241025733	-8.562234417	111.1	10.906	179.10	1.2	?	?
1518262253.00	41.240925000	-8.562230233	111.7	11.215	178.80	0.9	?	?
1518262254.00	41.240822033	-8.562227150	112.3	11.524	178.70	0.9	?	?
1518262255.00	41.240717183	-8.562223900	112.8	11.781	178.70	0.9	?	?
1518262256.00	41.240610517	-8.562218450	112.8	11.987	178.80	1.0	?	?
1518262257.00	41.240500817	-8.562221267	112.9	12.295	182.10	1.0	?	?
1518262258.00	41.240386367	-8.562236117	112.6	12.450	188.00	1.1	?	?
1518262259.00	41.240280950	-8.562274033	112.5	12.089	196.90	1.1	?	?
1518262260.00	41.240184700	-8.562327450	112.2	11.884	204.50	1.1	?	?
1518262261.00	41.240096150	-8.562392150	112.3	11.781	211.10	1.1	?	?
1518262262.00	41.240015300	-8.562467100	112.6	11.472	216.80	1.2	?	?
1518262263.00	41.239940883	-8.562553083	112.7	11.266	222.20	1.2	?	?
1518262264.00	41.239869883	-8.562651683	112.2	11.318	227.40	0.9	?	?
1518262265.00	41.239804567	-8.562758183	111.1	11.369	231.90	0.9	?	?
1518262266.00	41.239744167	-8.562868483	110.2	11.472	234.90	0.9	?	?
1518262267.00	41.239684867	-8.562976383	109.6	11.318	235.00	0.9	?	?
1518262268.00	41.239625983	-8.563089783	109.7	11.266	235.80	0.9	?	?
1518262269.00	41.239567633	-8.563203917	108.9	11.318	236.90	1.3	?	?
1518262270.00	41.239517567	-8.563321733	108.5	11.524	240.00	1.1	1.6	1.9
1518262271.00	41.239479033	-8.563450883	108.4	11.832	245.90	1.1	1.6	1.9
1518262272.00	41.239440150	-8.563576917	108.1	11.781	249.40	1.1	1.7	2.1
1518262273.00	41.239404200	-8.563711600	107.4	11.987	251.50	1.6	2.2	2.7
1518262274.00	41.239379467	-8.563866200	106.3	12.861	257.10	1.6	2.2	2.7
1518262275.00	41.239351467	-8.564016500	105.4	13.118	258.20	4.3	6.2	7.6
1518262278.00	41.239328567	-8.564171267	105.1	?	?	18.2	1.0	18.2
1518262279.00	41.239226017	-8.564583917	108.7	11.987	253.50	10.3	1.0	10.3
1518262280.00	41.239165900	-8.564746633	108.0	12.604	249.60	2.8	1.0	3.0
1518262281.00	41.239130417	-8.564843933	106.2	11.369	245.70	2.8	1.0	3.0
1518262282.00	41.239117217	-8.564994350	105.8	11.061	248.50	2.3	4.3	4.8
1518262283.00	41.239082783	-8.565103467	105.5	10.649	249.30	2.3	4.3	4.8
1518262284.00	41.239049367	-8.565215433	105.6	10.135	246.60	2.3	4.3	4.9
1518262285.00	41.239017900	-8.565319200	105.8	9.620	245.30	2.3	4.3	4.9
1518262286.00	41.238982733	-8.565415300	106.2	9.157	243.30	2.3	4.3	4.9
1518262287.00	41.238947250	-8.565501883	107.0	8.540	240.80	2.3	4.3	4.9
1518262288.00	41.238917617	-8.565580733	106.8	7.305	237.90	2.3	4.3	4.9
1518262289.00	41.238911300	-8.565633083	106.6	4.579	240.50	2.3	4.3	4.9
1518262290.00	41.238907000	-8.565667933	105.5	1.801	249.50	2.2	?	?
1518262291.00	41.238902067	-8.565688300	103.4	0.103	224.50	2.2	?	?
1518262292.00	41.238900800	-8.565696817	102.1	0.360	84.00	1.2	?	?
1518262293.00	41.238899700	-8.565701683	101.5	0.154	117.80	1.1	?	?
1518262294.00	41.238900333	-8.565703383	101.7	0.154	198.90	1.1	?	?
1518262295.00	41.238927183	-8.565664833	111.0	0.103	65.20	1.1	?	?
1518262296.00	41.238925450	-8.565663683	110.9	0.051	113.70	1.1	?	?
1518262297.00	41.238924633	-8.565662733	110.9	0.103	107.30	0.9	?	?
1518262298.00	41.238923917	-8.565662367	110.8	0.051	103.20	0.8	?	?
1518262299.00	41.238923783	-8.565662717	110.8	0.000	324.10	0.8	?	?
1518262300.00	41.238923217	-8.565662583	110.7	0.000	103.20	0.8	?	?
1518262301.00	41.238922700	-8.565662583	110.7	0.000	229.40	0.9	?	?
1518262302.00	41.238922383	-8.565662050	110.5	0.051	58.00	0.9	?	?
1518262303.00	41.238922383	-8.565661983	110.5	0.000	65.80	0.9	?	?
1518262304.00	41.238922583	-8.565661633	110.5	0.051	103.30	0.9	?	?
1518262305.00	41.238922917	-8.565662917	110.6	0.103	272.50	0.9	?	?
1518262306.00	41.238923583	-8.565665033	110.6	0.154	292.30	0.9	?	?
1518262307.00	41.238923150	-8.565663950	110.6	0.103	137.90	0.9	?	?
1518262308.00	41.238923800	-8.565664983	110.4	0.051	166.40	0.9	?	?
1518262309.00	41.238924783	-8.565665000	110.3	0.051	116.70	1.1	?	?
1518262310.00	41.238925100	-8.565665100	110.0	0.051	121.30	1.1	?	?
1518262311.00	41.238925783	-8.565665233	109.9	0.051	274.60	1.1	?	?
1518262312.00	41.238926283	-8.565664983	109.7	0.051	284.60	1.1	?	?
1518262313.00	41.238926567	-8.565663850	109.6	0.051	212.60	1.1	?	?
1518262314.00	41.238926333	-8.565663383	109.4	0.051	172.00	1.1	?	?
1518262315.00	41.238927950	-8.565664067	109.3	0.051	345.10	1.1	?	?
1518262316.00	41.238927683	-8.565665367	109.0	0.051	224.70	1.2	?	?
1518262317.00	41.238928000	-8.565665600	108.8	0.051	206.50	1.1	?	?
1518262318.00	41.238927450	-8.565666750	108.5	0.051	216.40	1.1	?	?
1518262319.00	41.238926117	-8.565668333	108.1	0.154	213.60	1.2	?	?
1518262320.00	41.238926217	-8.565668417	107.9	0.051	229.40	1.1	?	?
1518262321.00	41.238925383	-8.565668217	107.6	0.051	259.70	1.1	?	?
1518262322.00	41.238924383	-8.565667917	107.4	0.051	217.50	1.1	?	?
1518262323.00	41.238922500	-8.565668733	107.2	0.103	216.20	1.1	?	?
1518262324.00	41.238921500	-8.565669200	107.1	0.103	221.80	1.1	?	?
1518262325.00	41.238920083	-8.565670700	106.8	0.103	242.10	1.1	?	?
1518262326.00	41.238919333	-8.565671800	106.6	0.051	242.00	1.2	?	?
1518262327.00	41.238918950	-8.565672517	106.4	0.000	225.50	1.1	?	?
1518262328.00	41.238918617	-8.565674150	106.4	0.051	262.50	1.2	?	?
1518262329.00	41.238918450	-8.565675833	106.3	0.051	275.90	1.2	?	?
1518262330.00	41.238918633	-8.565676550	106.4	0.000	319.10	1.2	?	?
1518262331.00	41.238918917	-8.565677517	106.5	0.051	1.90	1.2	?	?
1518262332.00	41.238918933	-8.565677533	106.6	0.000	38.20	1.2	?	?
1518262333.00	41.238918900	-8.565678900	106.7	0.000	344.10	1.2	?	?
1518262334.00	41.238918717	-8.565680500	106.6	0.103	252.50	1.2	?	?
1518262335.00	41.238918717	-8.565681167	106.7	0.051	234.30	1.2	?	?
1518262336.00	41.238915200	-8.565684817	106.8	0.720	212.10	1.2	?	?
1518262337.00	41.238903383	-8.565688967	107.0	1.801	198.40	1.2	?	?
1518262338.00	41.238878500	-8.565683733	106.8	2.984	173.60	1.2	?	?
1518262339.00	41.238860883	-8.565664650	107.1	3.035	135.50	1.0	?	?
1518262340.00	41.238857717	-8.565621017	108.4	3.138	93.80	0.8	?	?
1518262341.00	41.238862567	-8.565591550	108.8	2.932	69.80	1.0	?	?
1518262342.00	41.238869683	-8.565559500	108.5	3.087	55.80	1.1	1.6	1.9
1518262343.00	41.238882950	-8.565519033	108.2	3.961	53.40	1.1	1.6	1.9
1518262344.00	41.238895517	-8.565471867	107.9	4.527	59.20	1.3	2.0	2.4
1518262345.00	41.238913717	-8.565421450	108.1	4.784	62.40	1.3	2.0	2.4
1518262346.00	41.238934983	-8.565365883	108.2	5.453	62.30	1.3	?	?
1518262347.00	41.238957317	-8.565301867	108.5	6.173	64.40	1.3	?	?
1518262348.00	41.238987133	-8.565224533	108.7	7.357	63.90	1.3	?	?
1518262349.00	41.239023467	-8.565131100	109.1	8.951	63.50	1.3	?	?
1518262350.00	41.239062150	-8.565026117	109.1	10.237	64.20	1.1	?	?
1518262351.00	41.239109600	-8.564923083	109.1	10.598	61.70	1.1	1.6	1.9
1518262352.00	41.239155683	-8.564808467	108.8	11.163	62.40	1.1	1.6	1.9
1518262353.00	41.239199650	-8.564691233	108.3	11.472	64.20	1.0	?	?
