,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
4570,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 18,252707,2019-09-04 20:10:44:820,-0.3279999999999999,0.4675,9.6801,-0.0276,0.0092,9.8066,0.0621,0.021,0.0033,13.63,-29.56,-1.12,265.39,-86.23,-0.64
4571,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 18,252807,2019-09-04 20:10:44:920,-1.0519,-0.3461,10.4915,-0.031,0.0066,9.8065,0.0461,-0.0033,-0.0029,14.13,-30.0,-0.56,264.18,-86.73,-2.94
4572,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 18,252907,2019-09-04 20:10:45:020,-1.0143,-0.9977,9.1001,-0.0029,0.017,9.8066,-0.0401,0.0089,0.0565,13.63,-30.0,0.0,259.99,-86.92,-3.5
4573,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 18,253007,2019-09-04 20:10:45:120,0.2812,0.4346,9.7912,0.0216,0.0032,9.8066,-0.0576,0.0193,-0.0425,13.5,-30.31,-0.56,259.8,-86.68,-7.3
4574,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 18,253107,2019-09-04 20:10:45:220,0.3941,-0.1611,9.8802,0.0206,-0.0168,9.8066,-0.0389,0.0081,-0.0321,14.25,-29.81,-0.44,259.67,-86.49,-2.92
4575,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 18,253208,2019-09-04 20:10:45:321,-0.6127,0.1297,10.8109,-0.0039,-0.0046,9.8066,0.0251,-0.0053,-0.0187,13.69,-29.94,-0.94,266.36,-86.35,0.08
4576,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 18,253308,2019-09-04 20:10:45:421,0.4649,0.8485,9.4764,-0.012,-0.0047,9.8066,0.0244,0.0142,-0.0152,13.88,-29.19,-0.06,263.99,-86.51,1.2
4577,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,253408,2019-09-04 20:10:45:521,0.251,-0.2381,9.0705,-0.0069999999999999,-0.0093,9.8066,-0.006,0.0035,-0.0211,13.88,-29.37,-0.19,266.27,-86.69,3.13
4578,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,253507,2019-09-04 20:10:45:620,-0.2135,0.1837,9.0791,0.0158,0.0118,9.8066,-0.0738,0.0137,0.0065,14.25,-29.25,-0.62,270.29,-86.61,3.23
4579,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,253607,2019-09-04 20:10:45:720,-0.0218,0.0445,9.7522,0.0221,0.0124,9.8066,-0.0694,0.0009,0.0383,13.75,-29.44,-0.5,262.99,-86.23,0.76
4580,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,253709,2019-09-04 20:10:45:822,0.2739,0.8014,10.0255,0.0125,0.0159,9.8066,-0.0354,0.0008,0.0271,13.5,-29.87,-0.69,262.37,-85.86,-2.91
4581,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,253807,2019-09-04 20:10:45:920,0.3215,-0.5884,10.0717,-0.0015,-0.0051,9.8066,0.0023,-0.0085,-0.001,13.63,-28.75,0.0,258.57,-85.82,-2.94
4582,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,253908,2019-09-04 20:10:46:021,0.1958,-0.1507,9.9231,-0.0159,0.0022,9.8066,0.0321,0.0069,0.0073,13.56,-28.87,-0.75,262.59,-85.89,-3.05
4583,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254007,2019-09-04 20:10:46:120,0.7264,-0.633,10.3562,-0.0109,-0.0072,9.8066,0.0284,-0.0075,-0.0106,13.06,-28.25,-1.31,263.17,-86.13,-2.96
4584,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254107,2019-09-04 20:10:46:220,0.0799,-1.1385,10.3779,-0.0156,0.0062,9.8066,0.0319,0.016,0.02,12.88,-28.75,-0.62,262.51,-86.36,-3.84
4585,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254208,2019-09-04 20:10:46:321,0.4838,-0.4137,9.7699,-0.0142,0.0204,9.8066,0.0183,-0.0037,0.0626,12.56,-28.94,0.5,251.07,-86.47,-7.11
4586,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254308,2019-09-04 20:10:46:421,1.1285,0.4971,10.0222,-0.004,0.0121,9.8066,0.0033,0.0142,0.0168,12.06,-29.25,0.06,249.97,-86.5,-12.09
4587,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254407,2019-09-04 20:10:46:520,0.6198,-0.19,9.7231,-0.0077,0.0049,9.8066,0.0156,-0.015,0.0133,13.0,-29.12,0.31,248.63,-86.54,-14.19
4588,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254507,2019-09-04 20:10:46:620,0.0417,1.0863,9.2984,-0.0164,0.0111,9.8066,0.0323,0.0135,0.0183,12.69,-29.19,0.19,246.71,-86.63,-16.39
4589,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254608,2019-09-04 20:10:46:721,-0.1003,0.7428,9.5701,-0.0069999999999999,-0.0049,9.8066,0.0063,0.0247,-0.017,12.75,-29.56,0.06,244.96,-86.81,-18.4
4590,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254708,2019-09-04 20:10:46:821,0.0213,1.8658,9.6347,-0.0049,0.0025,9.8066,-0.0142,0.0242,-0.0387,13.19,-29.44,0.19,245.65,-86.91,-18.08
4591,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254807,2019-09-04 20:10:46:920,0.3011,-1.1784,10.2,0.0009,-0.0197,9.8066,-0.0066,0.0124,-0.0258,13.0,-29.87,0.0,249.43,-86.96,-14.0
4592,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,254908,2019-09-04 20:10:47:021,-0.4961,-1.6232,9.9997,0.0042,0.0093,9.8066,-0.0257,-0.0097,0.036,13.06,-29.37,0.0,249.09,-86.93,-14.53
4593,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255007,2019-09-04 20:10:47:120,0.122,0.4812,9.2037,0.0205,-0.0037,9.8065,-0.0795,0.0203,-0.0394,12.69,-30.5,-0.37,247.62,-86.64,-15.22
4594,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255108,2019-09-04 20:10:47:221,1.2385,-0.4359,9.3743,0.0197,0.0142,9.8066,-0.0559999999999999,-0.0093,0.0377,12.88,-29.75,-1.12,254.0,-86.35,-12.32
4595,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255207,2019-09-04 20:10:47:320,1.9052,0.8096,10.4119,0.0124,0.0328,9.8065,0.0117,-0.0111,0.0411,12.19,-29.94,-0.94,248.41,-85.91,-16.87
4596,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255307,2019-09-04 20:10:47:420,1.318,0.9203,10.5781,-0.0216,0.0016,9.8066,0.0539,-0.0121,0.0108,11.88,-29.31,-0.19,241.22,-86.04,-20.41
4597,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255408,2019-09-04 20:10:47:521,0.4629999999999999,0.5522,10.4814,-0.0356,-0.0122,9.8065,0.0824,-0.0034,-0.0205,11.75,-29.31,0.13,240.82,-86.43,-21.67
4598,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255507,2019-09-04 20:10:47:620,0.1221,1.1391,10.4235,-0.012,-0.0148,9.8066,0.0232,-0.0052,-0.042,11.5,-29.44,0.81,236.84,-86.81,-21.99
4599,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255607,2019-09-04 20:10:47:720,1.3812,0.3773,10.2094,0.0021,-0.0123,9.8066,-0.0168,-0.0019,-0.0414,11.31,-29.19,0.0,244.5,-87.01,-18.4
4600,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255708,2019-09-04 20:10:47:821,1.2656,-0.4879,9.1573,0.0208,-0.0175,9.8066,-0.0241,0.0189,-0.019,12.0,-30.0,1.06,244.71,-87.02,-13.82
4601,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255807,2019-09-04 20:10:47:920,1.5611,0.1154,8.6575,0.018,-0.0111,9.8066,-0.0337,0.0146,-0.0312,11.56,-30.0,1.06,249.8,-86.83,-8.02
4602,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,255908,2019-09-04 20:10:48:021,1.8276,1.0162,9.3758,0.0147,0.0101,9.8066,-0.0431,0.0043,-0.0101,12.25,-29.19,2.63,242.59,-86.66,-6.44
4603,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,256007,2019-09-04 20:10:48:120,2.105,-0.1934,10.7606,0.0118,-0.0198,9.8066,-0.0054,0.0143,-0.0252,14.69,-28.12,2.5,249.33,-86.47,-3.33
4604,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,256108,2019-09-04 20:10:48:221,1.9426,-0.0642,10.2555,-0.0176,0.0079,9.8066,0.0407,0.0107,0.0339,15.69,-27.25,2.19,254.67,-86.55,-2.64
4605,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,256208,2019-09-04 20:10:48:321,0.9823,0.2787,9.7493,-0.0145,0.0049,9.8066,0.0289999999999999,0.0074,0.0075,16.19,-27.87,-0.12,258.79,-86.81,-5.74
4606,52.378426,-1.254606,150.54,8.17,4,276.55,18 / 19,256308,2019-09-04 20:10:48:421,2.2966,0.144,9.4523,0.006,-0.0101,9.8066,-0.0311,0.0067,-0.0108,15.81,-26.62,0.06,260.8,-86.86,-3.98
4607,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,256407,2019-09-04 20:10:48:520,2.2383,-0.8515,10.8177,0.0209,-0.0091,9.8066,-0.0502,-0.0072,-0.0522,14.75,-28.06,-1.25,265.31,-86.65,-2.27
4608,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,256508,2019-09-04 20:10:48:621,3.2466,-0.6537,9.8773,0.0084,0.003,9.8066,0.0002,0.0169,0.0116,14.25,-27.19,-1.62,271.7,-86.44,0.4
4609,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,256607,2019-09-04 20:10:48:720,2.5999,-0.0812,9.8756,-0.0034,-0.0003,9.8066,0.0132,0.0446,-0.0076,14.06,-27.37,-0.94,266.94,-86.4,-0.21
4610,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,256708,2019-09-04 20:10:48:821,2.4054,0.8039,10.0213,-0.0054,-0.0016,9.8066,0.0266,0.0278,-0.0335,13.69,-27.25,-0.94,266.46,-86.47,-0.83
4611,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,256808,2019-09-04 20:10:48:921,1.9137,-0.3623,9.8115,-0.0019,-0.0057,9.8066,-0.0011,0.0197,0.0167,12.94,-27.06,-0.25,264.22,-86.56,1.34
4612,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,256907,2019-09-04 20:10:49:020,2.5455,0.37,9.7246,0.0064,0.0013,9.8066,-0.0143,0.0302,-0.0149,12.88,-28.0,-0.06,261.88,-86.53,-0.69
4613,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257008,2019-09-04 20:10:49:121,2.9105,-0.2029,10.7307,-0.0016,0.0129,9.8066,0.019,0.0154,0.0672,12.56,-27.44,0.0,261.21,-86.46,-1.51
4614,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257108,2019-09-04 20:10:49:221,1.6951,0.3664,12.0935,-0.0563,-0.0024,9.8064,0.1828,0.01,-0.0019,11.94,-28.06,1.13,251.59,-86.56,-6.06
4615,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257208,2019-09-04 20:10:49:321,-0.0753,0.3313,8.7878,-0.079,-0.0261,9.8062,0.2136,0.0176,-0.0307,12.69,-27.75,2.0,246.67,-87.81,-10.31
4616,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257307,2019-09-04 20:10:49:420,-0.6068,-0.0216,7.8993,-0.0588,-0.0355,9.8063,0.089,0.0147,-0.0151,13.31,-27.37,2.88,246.13,-88.69,-8.46
4617,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257407,2019-09-04 20:10:49:520,-0.2005,-0.5852,7.5906,0.0031,-0.0033,9.8066,-0.0557,0.0035,-0.003,13.63,-27.5,3.19,251.04,-89.1,-5.26
4618,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257507,2019-09-04 20:10:49:620,0.3826,0.0187,10.2053,0.0817,0.0559,9.8061,-0.2612,-0.0008,0.0954,13.5,-27.87,2.38,251.26,-88.57,-7.94
4619,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257608,2019-09-04 20:10:49:721,1.1573,0.5934,10.6329,0.0936,0.0233,9.8061,-0.2141,0.0305,-0.0145,12.81,-26.56,-0.12,250.54,-86.83,-13.26
4620,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257707,2019-09-04 20:10:49:820,0.0296,0.8779,8.9871,0.0318,0.0127,9.8065,-0.062,0.012,-0.0012,13.63,-27.06,0.13,253.44,-86.04,-9.25
4621,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257807,2019-09-04 20:10:49:920,-0.0022,-0.5135,7.104,0.0297,-0.0203,9.8065,-0.0746,0.0002,-0.0459,13.13,-26.81,-1.0,258.85,-85.57,-6.53
4622,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,257907,2019-09-04 20:10:50:020,0.5609,-1.267,10.3332,0.0335,-0.0088,9.8065,-0.062,0.0038,-0.0034,13.0,-26.62,-1.5,261.4,-85.01,-2.74
4623,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258008,2019-09-04 20:10:50:121,0.4711,-0.1049,12.0119,0.019,-0.009,9.8065,-0.0226,0.0018,-0.0283,13.19,-26.94,-2.12,266.14,-84.77,-1.83
4624,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258108,2019-09-04 20:10:50:221,0.8994,-0.5227,11.3803,-0.0219,0.0038,9.8066,0.0907,0.015,0.0158,13.69,-28.19,-2.0,266.79,-84.92,-1.23
4625,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258207,2019-09-04 20:10:50:320,1.0446,-0.7275,8.8245,-0.064,-0.0122,9.8064,0.2226,0.0152,0.0014,12.88,-28.25,-0.5,259.13,-85.54,-1.41
4626,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258307,2019-09-04 20:10:50:420,-1.1125,-0.9738,9.1094,-0.0692,-0.0144,9.8064,0.1376,0.022,0.0103,13.31,-28.81,0.19,262.03,-87.0,-1.33
4627,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258407,2019-09-04 20:10:50:520,-1.2469,0.1117,9.8255,-0.0206,-0.0078,9.8066,-0.0095,0.0227,-0.0247,13.56,-29.31,0.44,263.07,-87.4,-1.59
4628,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258508,2019-09-04 20:10:50:621,0.0035,-0.4401,10.5474,0.0386,-0.0053,9.8066,-0.103,0.0056,0.0123,13.13,-29.31,0.38,264.98,-87.19,1.24
4629,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258607,2019-09-04 20:10:50:720,0.9523,-0.1745,10.1513,0.0338,0.0108,9.8066,-0.0673,0.0108,0.0169,13.69,-29.94,0.25,263.5,-86.53,0.9
4630,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258708,2019-09-04 20:10:50:821,0.0826,-0.3289999999999999,10.0672,-0.0011,0.0057,9.8066,0.0211,-0.0016,0.0341,13.44,-30.12,-0.12,261.48,-86.33,-0.13
4631,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258808,2019-09-04 20:10:50:921,-0.0429,0.5055,9.8147,-0.0117,0.0111,9.8066,0.0409,-0.0099,0.0201,13.44,-29.69,0.13,258.71,-86.42,-3.18
4632,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,258909,2019-09-04 20:10:51:022,-0.3816,0.1222,10.0854,-0.0114,-0.0023,9.8066,0.023,-0.0028,0.0104,13.31,-30.0,0.25,258.36,-86.58,-3.9
4633,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259007,2019-09-04 20:10:51:120,-0.1513,-0.0016,9.9007,-0.0055,-0.0035,9.8066,0.0096,-0.0053,-0.0031,13.44,-30.25,0.44,258.75,-86.73,-3.85
4634,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259109,2019-09-04 20:10:51:222,-0.2085,-0.1712,10.0356,-0.0036,-0.0081,9.8066,0.0234,0.0019,-0.0136,12.56,-30.12,0.5,255.96,-86.79,-2.48
4635,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259207,2019-09-04 20:10:51:320,-0.3826,-0.1129,9.9346,-0.0113,0.0016,9.8066,0.0324,-0.0058,0.0071,13.63,-29.62,0.94,257.53,-86.89,-1.88
4636,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259308,2019-09-04 20:10:51:421,-1.1736,-0.0693,10.3332,-0.0081,-0.0101,9.8066,0.0144,0.0005,-0.0464,13.44,-30.31,0.63,257.36,-87.08,-1.67
4637,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259408,2019-09-04 20:10:51:521,-0.8581,0.1103,9.548,0.0062,-0.0086,9.8066,0.001,-0.0055,-0.0192,13.13,-29.87,0.56,260.99,-87.1,1.99
4638,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259507,2019-09-04 20:10:51:620,-0.6096,-0.5676,10.5122,0.0068,-0.006,9.8066,-0.0018,-0.0077,0.0073,14.0,-29.69,0.88,263.9,-87.03,4.31
4639,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259608,2019-09-04 20:10:51:721,-0.8540000000000001,-0.3502,9.9727,-0.0027,0.0123,9.8066,0.0082,-0.0175,0.0333,13.88,-30.69,0.81,262.45,-87.01,3.09
4640,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259708,2019-09-04 20:10:51:821,-1.8942,-0.318,10.2826,-0.0052,-0.001,9.8066,0.0435,-0.0279999999999999,-0.0174,12.81,-29.94,0.81,259.14,-87.06,0.19
4641,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259807,2019-09-04 20:10:51:920,-1.1158,0.1395,9.358,-0.0015,-0.0094,9.8066,0.0054,-0.0145,-0.0266,13.5,-30.25,0.94,261.26,-87.17,1.32
4642,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,259907,2019-09-04 20:10:52:020,-0.9027,-0.1781,9.8421,0.002,-0.0048,9.8066,-0.015,-0.0324,-0.0149,13.38,-30.87,0.75,262.6,-87.18,3.65
4643,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,260007,2019-09-04 20:10:52:120,-1.2627,-0.6925,9.5674,0.0065,0.02,9.8066,-0.0245,-0.0203,0.0576,13.25,-29.62,0.88,260.84,-87.02,2.01
4644,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,260107,2019-09-04 20:10:52:220,-0.5486,0.1449,9.9296,0.0125,0.0287,9.8065,-0.0379,-0.0136,0.0342,12.5,-30.56,1.19,254.31,-86.82,-4.01
4645,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,260208,2019-09-04 20:10:52:321,-0.6819,0.8461,10.804,0.0079,0.0071,9.8066,0.0058,-0.0083,-0.0191,12.44,-30.31,0.25,255.83,-86.65,-6.04
4646,52.378426,-1.254606,150.54,8.17,4,276.55,19 / 19,260307,2019-09-04 20:10:52:420,-0.4779,-0.1812,10.0915,-0.0063,-0.0127,9.8066,0.0112,-0.0144,-0.0171,13.38,-29.19,0.69,255.41,-86.74,-3.16
4647,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,260408,2019-09-04 20:10:52:521,-0.4704,-0.5435,8.8095,-0.0044,0.0023,9.8066,0.0115,-0.0168,0.0097,13.44,-29.75,0.06,260.32,-86.79,-2.36
4648,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,260507,2019-09-04 20:10:52:620,-0.7286,-0.0461,9.7187,0.0027,0.011,9.8066,-0.0385,-0.0125,0.0397,12.69,-29.62,0.31,258.45,-86.8,-4.3
4649,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,260607,2019-09-04 20:10:52:720,-0.5085,-1.4972,7.3854,0.0317,0.0192,9.8065,-0.0851,-0.0083,0.0465,12.38,-30.19,0.19,254.07,-86.36,-7.16
4650,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,260708,2019-09-04 20:10:52:821,0.6425,-0.2204,11.5348,0.0393,0.0585,9.8064,-0.1007,-0.0088,0.0759,12.19,-29.75,-0.62,250.79,-85.74,-13.94
4651,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,260807,2019-09-04 20:10:52:920,1.9585,-0.7549,11.8533,-0.0138,-0.0518,9.8065,0.0695,0.0121,-0.1407,12.56,-30.25,-0.56,250.47,-85.41,-13.95
4652,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,260907,2019-09-04 20:10:53:020,-0.9217,-0.8338,9.8061,-0.0514,-0.0401,9.8064,0.1615,-0.0066,-0.0652,12.94,-30.06,0.94,251.04,-86.24,-6.39
4653,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261007,2019-09-04 20:10:53:120,-1.1422,-0.7792,9.6063,-0.0611,-0.0069,9.8064,0.1579,-0.0218,0.0302,12.63,-29.75,1.5,250.84,-86.97,-3.89
4654,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261108,2019-09-04 20:10:53:221,-3.2537,2.1306,10.1004,-0.0275,0.0162,9.8066,-0.0616,0.0159,-0.0052,12.69,-30.37,1.81,244.29,-87.68,-12.21
4655,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261208,2019-09-04 20:10:53:321,-0.5329999999999999,0.3414,10.4714,0.0493,-0.0017,9.8065,-0.1186,-0.0042,-0.0394,12.38,-29.81,1.0,248.85,-87.36,-10.27
4656,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261308,2019-09-04 20:10:53:421,-0.0589,-0.0199,9.8675,0.0309,-0.0024,9.8065,-0.0197,-0.0036,-0.0051,12.81,-29.19,1.25,252.78,-86.86,-6.15
4657,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261407,2019-09-04 20:10:53:520,-0.7032,-0.0618,9.5605,-0.0031,-0.0222,9.8066,0.0206,0.0233,-0.0613,13.5,-29.87,1.38,255.03,-86.64,-3.94
4658,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261507,2019-09-04 20:10:53:620,-1.7207,-0.3692,10.2048,-0.0236,-0.0133,9.8066,0.0492,-0.0101,-0.0138,12.94,-29.81,1.44,259.8,-86.94,1.15
4659,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261608,2019-09-04 20:10:53:721,-0.1243,-0.7558,10.559,-0.0129,-0.001,9.8066,0.0235,0.0225,0.0134,13.0,-29.94,1.69,257.06,-87.17,2.09
4660,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261707,2019-09-04 20:10:53:820,-0.9792,0.9607,9.968,-0.0173,0.0032,9.8065,0.0472,0.0183,-0.0239,12.75,-29.0,1.81,255.66,-87.39,-0.03
4661,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261808,2019-09-04 20:10:53:921,-1.0057,0.0625,9.7883,-0.0075,-0.0084,9.8066,0.0227,-0.0125,-0.0183,12.38,-28.37,1.88,258.65,-87.65,3.42
4662,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,261908,2019-09-04 20:10:54:021,-0.9246,0.0229,9.4912,0.0061,-0.0233,9.8065,-0.005,0.001,-0.0615,12.5,-28.06,1.0,268.95,-87.65,8.41
4663,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,262007,2019-09-04 20:10:54:120,-0.5713,-0.1782,9.7444,0.0254,0.0031,9.8066,-0.0667,-0.0081,-0.012,13.25,-27.44,0.63,272.95,-87.49,12.55
4664,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,262108,2019-09-04 20:10:54:221,-0.4381,0.1154,10.2058,0.0203,0.0003,9.8065,-0.0177,0.0025,-0.0053,13.81,-28.44,-0.69,279.97,-87.08,11.66
4665,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,262207,2019-09-04 20:10:54:320,-0.64,-0.5614,10.6595,-0.0031,-0.0016,9.8066,0.0107,0.013,0.0069,15.19,-28.0,0.25,276.56,-86.99,12.17
4666,52.37849,-1.255716,151.39,7.25,4,275.09,19 / 19,262307,2019-09-04 20:10:54:420,0.0153,0.3425,9.6129,-0.01,0.0039,9.8066,0.0355,-0.0008,-0.0111,16.0,-28.31,1.44,272.9,-87.09,11.57
4667,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,262407,2019-09-04 20:10:54:520,-0.9484,-0.3376,9.5593,-0.0013,0.0032,9.8066,-0.0139,0.0032,0.0194,15.88,-27.06,1.44,274.81,-87.21,13.08
4668,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,262507,2019-09-04 20:10:54:620,-0.0524,0.1479,9.8058,0.0099,0.0081,9.8066,-0.0293,0.0019,0.0205,15.5,-26.69,0.06,275.79,-87.14,10.6
4669,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,262608,2019-09-04 20:10:54:721,-0.3476,0.128,10.0904,0.0121,0.0069,9.8066,-0.019,0.0071,0.009,13.5,-24.81,0.5,268.87,-87.01,8.29
4670,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,262708,2019-09-04 20:10:54:821,0.6156,0.1695,9.4221,0.0024,0.0053,9.8066,-0.0005,0.0129,0.0029,13.31,-25.31,1.56,261.99,-86.88,6.62
4671,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,262808,2019-09-04 20:10:54:921,-0.0253,-0.303,10.0575,-0.0003,-0.0057,9.8066,0.0108,0.024,0.0026,12.06,-25.62,1.63,260.96,-86.89,6.98
4672,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,262908,2019-09-04 20:10:55:021,0.3559,0.821,10.2481,-0.004,0.003,9.8066,0.0044,0.0052,-0.008,13.06,-25.94,1.56,262.32,-86.95,7.04
4673,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,263007,2019-09-04 20:10:55:120,0.4761,0.7478,10.0262,-0.0075,-0.0039,9.8066,0.0256,0.0144,-0.0193,13.25,-26.81,1.94,264.09,-86.99,9.0
4674,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,263108,2019-09-04 20:10:55:221,0.244,-0.3588,9.5982,-0.0091,-0.0125,9.8065,0.0213,0.0202,-0.0077,13.81,-26.25,2.56,264.11,-87.09,11.47
4675,52.37849,-1.255716,151.39,7.25,4,275.09,18 / 18,263207,2019-09-04 20:10:55:320,-0.5643,0.5449,9.7822,-0.0008,-0.0008,9.8066,-0.0072,0.0037,-0.0331,14.06,-26.19,1.19,271.32,-87.15,10.7
